scorer,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke,Luke
labeled-data/1636318271_saved_stream.pkl_right/img186.png,1170.30118694362,649.5985163204747,1172.4376854599407,694.4649851632047,1170.30118694362,732.9219584569732,309.2922848664689,420.9931750741839,392.61572700296745,562.0020771513352,452.43768545994067,670.9635014836795,193.92136498516334,177.43234421364969,187.5118694362019,239.39080118694358,151.19139465875384,326.987240356083,851.9629080118693,395.35519287833824,860.5089020771513,446.6311572700296,864.7818991097922,485.08813056379813
labeled-data/1636318271_saved_stream.pkl_right/img209.png,1170.30118694362,645.3255192878338,1170.30118694362,690.1919881305637,1170.30118694362,737.1949554896141,298.60979228486656,427.40267062314535,369.1142433234422,553.4560830860534,456.71068249258167,675.2364985163204,187.5118694362019,175.29584569732924,191.78486646884278,237.25430267062302,155.46439169139478,335.5332344213649,975.8798219584569,337.66973293768535,975.8798219584569,386.80919881305635,980.1528189910978,427.40267062314535
labeled-data/1636318271_saved_stream.pkl_right/img230.png,1172.4376854599407,645.3255192878338,1172.4376854599407,694.4649851632047,1174.574183976261,737.1949554896141,298.60979228486656,425.2661721068248,384.06973293768556,564.1385756676557,448.1646884272998,670.9635014836795,196.05786350148378,175.29584569732924,189.64836795252234,237.25430267062302,155.46439169139478,337.66973293768535,1144.6632047477744,288.53026706231446,1148.9362017804153,339.8062314540059,1157.4821958456973,378.26320474777435
labeled-data/1636318271_saved_stream.pkl_right/img234.png,1168.1646884272996,647.4620178041542,1170.30118694362,694.4649851632047,1168.1646884272996,739.3314540059346,307.15578635014845,425.2661721068248,373.3872403560831,542.7735905044509,452.43768545994067,670.9635014836795,191.78486646884278,181.7053412462908,189.64836795252234,239.39080118694358,161.87388724035617,337.66973293768535,1151.0727002967358,271.4382789317507,1148.9362017804153,335.5332344213649,1148.9362017804153,373.99020771513347
labeled-data/1636318271_saved_stream.pkl_right/img247.png,1168.1646884272996,643.1890207715132,1170.30118694362,692.3284866468842,1170.30118694362,735.0584569732937,307.15578635014845,427.40267062314535,362.7047477744808,536.3640949554896,443.8916913946588,673.0999999999999,191.78486646884278,179.56884272997036,191.78486646884278,237.25430267062302,155.46439169139478,341.94272997032635,1168.1646884272996,487.2246290801186,1159.6186943620178,547.0465875370919,1163.8916913946587,585.5035608308605
labeled-data/1636318384_saved_stream.pkl_left/img005.png,1099.7967359050444,341.94272997032635,1099.7967359050444,386.80919881305635,1101.933234421365,440.22166172106813,522.9421364985163,431.67566765578624,576.3545994065282,553.4560830860534,638.313056379822,673.0999999999999,456.71068249258167,181.7053412462908,460.98367952522256,241.52729970326402,439.6186943620179,333.39673590504447,1426.681008902077,489.36112759643913,1473.6839762611276,504.31661721068247,1524.959940652819,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_left/img007.png,1099.7967359050444,337.66973293768535,1104.0697329376853,386.80919881305635,1104.0697329376853,440.22166172106813,527.2151335311573,429.5391691394658,572.0816023738872,542.7735905044509,638.313056379822,677.3729970326409,456.71068249258167,183.84183976261124,458.8471810089021,239.39080118694358,443.8916913946588,337.66973293768535,1426.681008902077,489.36112759643913,1473.6839762611276,506.4531157270029,1524.959940652819,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_left/img044.png,,,,,,,1119.0252225519287,126.15637982195835,1119.0252225519287,275.7112759643916,1125.4347181008902,480.81513353115724,456.71068249258167,181.7053412462908,460.98367952522256,241.52729970326402,437.48219584569733,339.8062314540059,1426.681008902077,489.36112759643913,1471.5474777448069,510.7261127596438,1527.0964391691393,536.3640949554896
labeled-data/1636318384_saved_stream.pkl_left/img055.png,1097.660237388724,339.8062314540059,1099.7967359050444,386.80919881305635,1104.0697329376853,438.0851632047477,1307.0370919881304,145.38486646884257,1300.627596439169,288.53026706231446,1283.5356083086053,459.45014836795247,460.98367952522256,181.7053412462908,458.8471810089021,241.52729970326402,437.48219584569733,344.0792284866468,1426.681008902077,487.2246290801186,1475.820474777448,506.4531157270029,1524.959940652819,534.227596439169
labeled-data/1636318384_saved_stream.pkl_left/img128.png,1101.933234421365,337.66973293768535,1104.0697329376853,388.9456973293768,1106.2062314540058,444.49465875370913,826.3249258160238,395.35519287833824,847.6899109792284,519.2721068249257,873.3278931750742,630.3700296735905,460.98367952522256,185.9783382789317,460.98367952522256,239.39080118694358,439.6186943620179,339.8062314540059,1426.681008902077,487.2246290801186,1469.4109792284864,506.4531157270029,1527.0964391691393,532.0910979228486
labeled-data/1636318384_saved_stream.pkl_left/img145.png,,,1097.660237388724,378.26320474777435,1104.0697329376853,442.3581602373887,1351.9035608308604,350.48872403560824,1324.1290801186942,497.907121661721,1304.90059347181,647.4620178041542,454.5741839762612,183.84183976261124,458.8471810089021,232.98130563798213,437.48219584569733,337.66973293768535,1424.5445103857567,487.2246290801186,1469.4109792284864,506.4531157270029,1529.2329376854598,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_left/img155.png,1099.7967359050444,337.66973293768535,1099.7967359050444,386.80919881305635,1101.933234421365,446.6311572700296,1422.408011869436,487.2246290801186,1396.7700296735904,604.7320474777447,1379.6780415430267,717.9664688427299,458.8471810089021,179.56884272997036,458.8471810089021,232.98130563798213,439.6186943620179,337.66973293768535,,,,,1529.2329376854598,532.0910979228486
labeled-data/1636318384_saved_stream.pkl_left/img164.png,1097.660237388724,337.66973293768535,,,,,1354.0400593471809,508.58961424332335,1332.6750741839762,638.9160237388724,1317.719584569733,745.7409495548961,456.71068249258167,185.9783382789317,456.71068249258167,239.39080118694358,437.48219584569733,344.0792284866468,,,1480.0934718100889,510.7261127596438,1531.3694362017802,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_left/img180.png,1095.5237388724036,337.66973293768535,1097.660237388724,382.53620178041535,1097.660237388724,442.3581602373887,1330.5385756676558,527.8181008902077,1319.8560830860533,649.5985163204747,1296.354599406528,754.2869436201779,452.43768545994067,179.56884272997036,460.98367952522256,241.52729970326402,437.48219584569733,339.8062314540059,1480.0934718100889,510.7261127596438,1529.2329376854598,527.8181008902077,,
labeled-data/1636318384_saved_stream.pkl_left/img242.png,1097.660237388724,337.66973293768535,1099.7967359050444,380.3997032640949,1101.933234421365,446.6311572700296,1386.087537091988,141.1118694362017,1366.8590504451038,262.8922848664688,1339.0845697329376,418.85667655786347,456.71068249258167,177.43234421364969,463.1201780415431,241.52729970326402,441.75519287833833,344.0792284866468,1428.8175074183976,497.907121661721,1473.6839762611276,512.8626112759644,1531.3694362017802,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_left/img283.png,1099.7967359050444,337.66973293768535,1101.933234421365,384.6727002967358,1101.933234421365,444.49465875370913,1373.268545994065,188.11483679525213,1360.4495548961422,301.34925816023735,1341.221068249258,440.22166172106813,456.71068249258167,181.7053412462908,458.8471810089021,241.52729970326402,441.75519287833833,339.8062314540059,1428.8175074183976,502.1801186943619,1480.0934718100889,512.8626112759644,1529.2329376854598,523.5451038575667
labeled-data/1636318384_saved_stream.pkl_left/img333.png,,,,,,,965.1973293768547,77.01691394658747,990.8353115727002,247.93679525222547,1033.5652818991098,476.54213649851624,458.8471810089021,175.29584569732924,460.98367952522256,237.25430267062302,441.75519287833833,337.66973293768535,1426.681008902077,493.63412462908,1477.9569732937684,508.58961424332335,1533.5059347181007,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_left/img346.png,1099.7967359050444,337.66973293768535,1104.0697329376853,391.08219584569724,1106.2062314540058,440.22166172106813,557.126112759644,378.26320474777435,604.1290801186944,536.3640949554896,638.313056379822,666.6905044510385,454.5741839762612,175.29584569732924,458.8471810089021,237.25430267062302,441.75519287833833,337.66973293768535,1428.8175074183976,500.04362017804146,1477.9569732937684,514.9991097922848,1527.0964391691393,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_left/img376.png,1099.7967359050444,339.8062314540059,1099.7967359050444,384.6727002967358,1101.933234421365,444.49465875370913,495.1676557863502,461.5866468842729,550.7166172106826,589.7765578635015,612.6750741839763,698.7379821958456,456.71068249258167,179.56884272997036,458.8471810089021,235.11780415430258,439.6186943620179,333.39673590504447,1428.8175074183976,497.907121661721,1477.9569732937684,510.7261127596438,1533.5059347181007,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_left/img431.png,1099.7967359050444,339.8062314540059,1099.7967359050444,388.9456973293768,1101.933234421365,444.49465875370913,497.30415430267067,453.040652818991,544.3071216617211,579.094065281899,612.6750741839763,694.4649851632047,454.5741839762612,173.1593471810088,458.8471810089021,239.39080118694358,439.6186943620179,339.8062314540059,1426.681008902077,500.04362017804146,1467.274480712166,510.7261127596438,1531.3694362017802,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_left/img455.png,1099.7967359050444,341.94272997032635,1099.7967359050444,391.08219584569724,1104.0697329376853,442.3581602373887,858.3724035608309,230.8448071216617,869.0548961424331,361.1712166172106,888.2833827893176,480.81513353115724,458.8471810089021,177.43234421364969,460.98367952522256,237.25430267062302,441.75519287833833,335.5332344213649,1428.8175074183976,497.907121661721,1477.9569732937684,512.8626112759644,1531.3694362017802,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_left/img494.png,1099.7967359050444,337.66973293768535,1101.933234421365,388.9456973293768,1101.933234421365,440.22166172106813,847.6899109792284,237.25430267062302,864.7818991097922,363.30771513353113,888.2833827893176,478.6786350148367,456.71068249258167,175.29584569732924,456.71068249258167,239.39080118694358,437.48219584569733,337.66973293768535,1426.681008902077,497.907121661721,1473.6839762611276,508.58961424332335,1531.3694362017802,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img007.png,924.6038575667656,339.8062314540059,928.8768545994064,384.6727002967358,931.0133531157269,438.0851632047477,294.33679525222556,427.40267062314535,362.7047477744808,551.3195845697329,435.3456973293769,673.0999999999999,189.64836795252234,183.84183976261124,187.5118694362019,250.0732937685459,153.32789317507428,341.94272997032635,1247.215133531157,491.4976261127596,1292.081602373887,506.4531157270029,1347.6305637982196,534.227596439169
labeled-data/1636318384_saved_stream.pkl_right/img017.png,926.740356083086,339.8062314540059,931.0133531157269,391.08219584569724,935.286350148368,440.22166172106813,302.88278931750756,423.12967359050435,369.1142433234422,553.4560830860534,450.3011869436202,670.9635014836795,191.78486646884278,181.7053412462908,191.78486646884278,241.52729970326402,157.60089020771522,335.5332344213649,1251.4881305637982,482.9516320474777,1294.2181008902076,502.1801186943619,1347.6305637982196,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img028.png,926.740356083086,339.8062314540059,928.8768545994064,386.80919881305635,933.1498516320476,442.3581602373887,285.79080118694367,418.85667655786347,362.7047477744808,547.0465875370919,437.48219584569733,664.554005934718,193.92136498516334,181.7053412462908,189.64836795252234,230.8448071216617,157.60089020771522,337.66973293768535,1245.0786350148367,487.2246290801186,1296.354599406528,508.58961424332335,1345.494065281899,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img035.png,922.4673590504451,339.8062314540059,926.740356083086,391.08219584569724,933.1498516320476,440.22166172106813,501.57715133531167,239.39080118694358,540.0341246290801,395.35519287833824,597.719584569733,534.227596439169,185.37537091988145,177.43234421364969,185.37537091988145,235.11780415430258,159.73738872403572,335.5332344213649,1247.215133531157,489.36112759643913,1292.081602373887,506.4531157270029,1347.6305637982196,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img046.png,,,,,,,935.286350148368,128.2928783382788,954.5148367952522,299.2127596439168,969.4703264094956,478.6786350148367,193.92136498516334,179.56884272997036,187.5118694362019,230.8448071216617,149.05489614243334,339.8062314540059,1247.215133531157,487.2246290801186,1289.9451038575667,508.58961424332335,1345.494065281899,532.0910979228486
labeled-data/1636318384_saved_stream.pkl_right/img068.png,922.4673590504451,337.66973293768535,928.8768545994064,391.08219584569724,935.286350148368,444.49465875370913,1133.980712166172,160.3403560830859,1133.980712166172,294.9397626112759,1129.707715133531,438.0851632047477,193.92136498516334,175.29584569732924,185.37537091988145,239.39080118694358,155.46439169139478,337.66973293768535,1249.3516320474776,487.2246290801186,1294.2181008902076,506.4531157270029,1347.6305637982196,534.227596439169
labeled-data/1636318384_saved_stream.pkl_right/img080.png,928.8768545994064,339.8062314540059,939.5593471810089,391.08219584569724,939.5593471810089,442.3581602373887,798.5504451038576,282.120771513353,822.0519287833829,431.67566765578624,841.2804154302671,568.4115727002967,196.05786350148378,179.56884272997036,185.37537091988145,232.98130563798213,155.46439169139478,331.2602373887239,1249.3516320474776,489.36112759643913,1296.354599406528,508.58961424332335,1347.6305637982196,532.0910979228486
labeled-data/1636318384_saved_stream.pkl_right/img086.png,922.4673590504451,339.8062314540059,926.740356083086,388.9456973293768,935.286350148368,444.49465875370913,640.4495548961424,367.580712166172,678.906528189911,497.907121661721,721.6364985163204,602.5955489614242,189.64836795252234,177.43234421364969,185.37537091988145,232.98130563798213,153.32789317507428,339.8062314540059,1247.215133531157,491.4976261127596,1294.2181008902076,508.58961424332335,1347.6305637982196,536.3640949554896
labeled-data/1636318384_saved_stream.pkl_right/img135.png,926.740356083086,337.66973293768535,931.0133531157269,388.9456973293768,935.286350148368,444.49465875370913,648.9955489614243,331.2602373887239,674.63353115727,474.4056379821958,715.2270029673591,600.4590504451038,189.64836795252234,177.43234421364969,187.5118694362019,232.98130563798213,151.19139465875384,339.8062314540059,1249.3516320474776,489.36112759643913,1296.354599406528,506.4531157270029,1347.6305637982196,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img164.png,,,,,,,1114.7522255192878,512.8626112759644,1116.8887240356082,641.0525222551928,1123.2982195845698,741.4679525222551,191.78486646884278,177.43234421364969,189.64836795252234,235.11780415430258,155.46439169139478,337.66973293768535,1247.215133531157,491.4976261127596,1296.354599406528,506.4531157270029,1349.76706231454,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img177.png,,,,,,,1093.387240356083,534.227596439169,1093.387240356083,662.4175074183976,1095.5237388724036,747.8774480712166,191.78486646884278,181.7053412462908,187.5118694362019,232.98130563798213,155.46439169139478,341.94272997032635,1249.3516320474776,497.907121661721,1296.354599406528,510.7261127596438,1349.76706231454,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img212.png,920.3308605341247,337.66973293768535,924.6038575667656,388.9456973293768,,,1095.5237388724036,534.227596439169,1099.7967359050444,653.8715133531157,1097.660237388724,754.2869436201779,191.78486646884278,177.43234421364969,185.37537091988145,235.11780415430258,153.32789317507428,337.66973293768535,1251.4881305637982,497.907121661721,1300.627596439169,512.8626112759644,1351.9035608308604,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img269.png,920.3308605341247,337.66973293768535,926.740356083086,393.2186943620177,933.1498516320476,442.3581602373887,1187.393175074184,188.11483679525213,1185.2566765578633,309.89525222551924,1183.1201780415429,435.94866468842724,191.78486646884278,175.29584569732924,185.37537091988145,230.8448071216617,153.32789317507428,335.5332344213649,1249.3516320474776,495.77062314540046,1302.7640949554896,510.7261127596438,1354.0400593471809,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img304.png,924.6038575667656,339.8062314540059,928.8768545994064,393.2186943620177,935.286350148368,440.22166172106813,1185.2566765578633,188.11483679525213,1185.2566765578633,307.7587537091987,1183.1201780415429,438.0851632047477,189.64836795252234,177.43234421364969,185.37537091988145,235.11780415430258,155.46439169139478,339.8062314540059,1249.3516320474776,497.907121661721,1296.354599406528,510.7261127596438,1354.0400593471809,529.9545994065281
labeled-data/1636318384_saved_stream.pkl_right/img326.png,924.6038575667656,339.8062314540059,931.0133531157269,391.08219584569724,939.5593471810089,444.49465875370913,,,1142.526706231454,158.20385756676546,1174.574183976261,341.94272997032635,191.78486646884278,179.56884272997036,185.37537091988145,237.25430267062302,155.46439169139478,337.66973293768535,1251.4881305637982,495.77062314540046,1298.4910979228487,508.58961424332335,1351.9035608308604,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img331.png,,,,,941.6958456973293,442.3581602373887,837.007418397626,27.877448071216577,884.0103857566764,215.88931750741835,939.5593471810089,425.2661721068248,191.78486646884278,177.43234421364969,187.5118694362019,230.8448071216617,157.60089020771522,339.8062314540059,1251.4881305637982,500.04362017804146,1304.90059347181,512.8626112759644,1351.9035608308604,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img404.png,926.740356083086,337.66973293768535,931.0133531157269,388.9456973293768,935.286350148368,444.49465875370913,258.01632047477756,457.313649851632,347.74925816023745,581.2305637982195,431.072700296736,696.6014836795251,191.78486646884278,177.43234421364969,185.37537091988145,232.98130563798213,159.73738872403572,335.5332344213649,1251.4881305637982,495.77062314540046,1300.627596439169,510.7261127596438,1351.9035608308604,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img418.png,931.0133531157269,337.66973293768535,933.1498516320476,393.2186943620177,941.6958456973293,446.6311572700296,264.425816023739,453.040652818991,341.339762611276,579.094065281899,426.799703264095,698.7379821958456,191.78486646884278,177.43234421364969,183.23887240356095,235.11780415430258,157.60089020771522,339.8062314540059,1247.215133531157,493.63412462908,1298.4910979228487,510.7261127596438,1351.9035608308604,525.6816023738871
labeled-data/1636318384_saved_stream.pkl_right/img484.png,926.740356083086,339.8062314540059,933.1498516320476,397.4916913946587,937.4228486646884,442.3581602373887,653.2685459940653,235.11780415430258,691.7255192878339,361.1712166172106,732.3189910979229,478.6786350148367,191.78486646884278,179.56884272997036,185.37537091988145,228.70830860534113,157.60089020771522,339.8062314540059,1247.215133531157,497.907121661721,1296.354599406528,510.7261127596438,1351.9035608308604,527.8181008902077
labeled-data/1636318384_saved_stream.pkl_right/img524.png,924.6038575667656,337.66973293768535,931.0133531157269,393.2186943620177,937.4228486646884,440.22166172106813,657.5415430267062,237.25430267062302,700.2715133531158,365.4442136498516,736.5919881305638,478.6786350148367,191.78486646884278,175.29584569732924,185.37537091988145,237.25430267062302,155.46439169139478,337.66973293768535,1249.3516320474776,500.04362017804146,1304.90059347181,512.8626112759644,1354.0400593471809,529.9545994065281
labeled-data/1636318488_saved_stream.pkl_left/img008.png,1097.660237388724,337.66973293768535,1099.7967359050444,393.2186943620177,1099.7967359050444,438.0851632047477,473.80267062314545,446.6311572700296,531.4881305637982,574.8210682492581,597.719584569733,688.0554896142432,456.71068249258167,181.7053412462908,458.8471810089021,245.8002967359049,437.48219584569733,341.94272997032635,1428.8175074183976,500.04362017804146,1473.6839762611276,508.58961424332335,1524.959940652819,521.4086053412462
labeled-data/1636318488_saved_stream.pkl_left/img009.png,1097.660237388724,337.66973293768535,1097.660237388724,393.2186943620177,1101.933234421365,442.3581602373887,475.9391691394659,446.6311572700296,518.6691394658754,568.4115727002967,582.7640949554897,690.1919881305637,456.71068249258167,181.7053412462908,458.8471810089021,237.25430267062302,437.48219584569733,337.66973293768535,1424.5445103857567,497.907121661721,1482.2299703264093,508.58961424332335,1533.5059347181007,521.4086053412462
labeled-data/1636318488_saved_stream.pkl_left/img059.png,1099.7967359050444,339.8062314540059,1101.933234421365,395.35519287833824,1104.0697329376853,442.3581602373887,488.7581602373888,448.76765578635,542.1706231454007,566.2750741839761,604.1290801186944,683.7824925816024,458.8471810089021,177.43234421364969,465.25667655786356,247.93679525222547,446.02818991097934,329.12373887240346,1426.681008902077,500.04362017804146,1482.2299703264093,508.58961424332335,1531.3694362017802,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_left/img095.png,1099.7967359050444,337.66973293768535,1101.933234421365,388.9456973293768,1104.0697329376853,442.3581602373887,482.34866468842733,446.6311572700296,537.8976261127597,568.4115727002967,597.719584569733,679.5094955489614,450.3011869436202,171.02284866468835,473.80267062314545,247.93679525222547,,,1426.681008902077,500.04362017804146,1480.0934718100889,512.8626112759644,1531.3694362017802,521.4086053412462
labeled-data/1636318488_saved_stream.pkl_left/img111.png,1099.7967359050444,337.66973293768535,1101.933234421365,388.9456973293768,1104.0697329376853,444.49465875370913,469.52967359050456,444.49465875370913,522.9421364985163,559.8655786350148,589.1735905044511,679.5094955489614,452.43768545994067,171.02284866468835,493.0311572700298,235.11780415430258,522.9421364985163,318.44124629080113,1428.8175074183976,500.04362017804146,1480.0934718100889,510.7261127596438,1531.3694362017802,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_left/img131.png,1104.0697329376853,337.66973293768535,1099.7967359050444,395.35519287833824,1104.0697329376853,442.3581602373887,475.9391691394659,446.6311572700296,537.8976261127597,587.6400593471809,589.1735905044511,683.7824925816024,458.8471810089021,177.43234421364969,499.4406528189911,247.93679525222547,,,1426.681008902077,497.907121661721,1477.9569732937684,506.4531157270029,1531.3694362017802,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_left/img143.png,1097.660237388724,339.8062314540059,1099.7967359050444,391.08219584569724,1101.933234421365,440.22166172106813,478.07566765578645,444.49465875370913,546.4436201780416,585.5035608308605,597.719584569733,681.6459940652818,456.71068249258167,177.43234421364969,486.62166172106834,256.48278931750735,512.259643916914,361.1712166172106,1426.681008902077,500.04362017804146,1477.9569732937684,508.58961424332335,1531.3694362017802,527.8181008902077
labeled-data/1636318488_saved_stream.pkl_left/img149.png,1093.387240356083,337.66973293768535,1097.660237388724,395.35519287833824,1101.933234421365,444.49465875370913,471.666172106825,442.3581602373887,531.4881305637982,570.5480712166171,593.446587537092,679.5094955489614,454.5741839762612,181.7053412462908,490.8946587537092,256.48278931750735,510.12314540059356,359.03471810089013,1424.5445103857567,497.907121661721,1477.9569732937684,508.58961424332335,1531.3694362017802,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_left/img203.png,1101.933234421365,337.66973293768535,1104.0697329376853,391.08219584569724,1108.3427299703264,442.3581602373887,471.666172106825,448.76765578635,533.6246290801188,572.6845697329376,589.1735905044511,681.6459940652818,460.98367952522256,173.1593471810088,469.52967359050456,252.20979228486635,456.71068249258167,346.21572700296724,1426.681008902077,497.907121661721,1480.0934718100889,512.8626112759644,1533.5059347181007,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_left/img226.png,1099.7967359050444,339.8062314540059,1101.933234421365,391.08219584569724,1101.933234421365,444.49465875370913,473.80267062314545,442.3581602373887,535.7611275964392,576.9575667655786,587.0370919881306,675.2364985163204,456.71068249258167,171.02284866468835,499.4406528189911,241.52729970326402,540.0341246290801,329.12373887240346,1426.681008902077,495.77062314540046,1477.9569732937684,508.58961424332335,1533.5059347181007,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_left/img251.png,1099.7967359050444,337.66973293768535,1101.933234421365,393.2186943620177,1104.0697329376853,440.22166172106813,475.9391691394659,444.49465875370913,529.3516320474778,564.1385756676557,593.446587537092,681.6459940652818,458.8471810089021,179.56884272997036,503.7136498516321,245.8002967359049,540.0341246290801,352.6252225519287,1426.681008902077,497.907121661721,1473.6839762611276,506.4531157270029,1531.3694362017802,521.4086053412462
labeled-data/1636318488_saved_stream.pkl_left/img283.png,1101.933234421365,339.8062314540059,1104.0697329376853,386.80919881305635,1104.0697329376853,440.22166172106813,478.07566765578645,442.3581602373887,540.0341246290801,574.8210682492581,599.8560830860534,679.5094955489614,463.1201780415431,179.56884272997036,486.62166172106834,262.8922848664688,493.0311572700298,367.580712166172,1428.8175074183976,497.907121661721,1477.9569732937684,510.7261127596438,1529.2329376854598,519.2721068249257
labeled-data/1636318488_saved_stream.pkl_left/img285.png,1097.660237388724,335.5332344213649,1099.7967359050444,393.2186943620177,1101.933234421365,438.0851632047477,478.07566765578645,442.3581602373887,548.5801186943621,574.8210682492581,608.4020771513353,677.3729970326409,460.98367952522256,177.43234421364969,478.07566765578645,252.20979228486635,493.0311572700298,367.580712166172,1428.8175074183976,497.907121661721,1477.9569732937684,506.4531157270029,1531.3694362017802,521.4086053412462
labeled-data/1636318488_saved_stream.pkl_left/img305.png,1097.660237388724,337.66973293768535,1099.7967359050444,395.35519287833824,1104.0697329376853,442.3581602373887,469.52967359050456,444.49465875370913,540.0341246290801,574.8210682492581,608.4020771513353,679.5094955489614,454.5741839762612,173.1593471810088,469.52967359050456,245.8002967359049,458.8471810089021,350.48872403560824,1430.954005934718,500.04362017804146,1480.0934718100889,508.58961424332335,1531.3694362017802,519.2721068249257
labeled-data/1636318488_saved_stream.pkl_left/img322.png,1099.7967359050444,337.66973293768535,1099.7967359050444,401.7646884272996,1104.0697329376853,442.3581602373887,473.80267062314545,446.6311572700296,531.4881305637982,587.6400593471809,595.5830860534124,683.7824925816024,460.98367952522256,168.8863501483679,460.98367952522256,235.11780415430258,448.1646884272998,337.66973293768535,1428.8175074183976,497.907121661721,1475.820474777448,508.58961424332335,1529.2329376854598,519.2721068249257
labeled-data/1636318488_saved_stream.pkl_left/img327.png,1099.7967359050444,337.66973293768535,1101.933234421365,397.4916913946587,1101.933234421365,442.3581602373887,475.9391691394659,446.6311572700296,533.6246290801188,572.6845697329376,597.719584569733,683.7824925816024,454.5741839762612,175.29584569732924,460.98367952522256,241.52729970326402,443.8916913946588,344.0792284866468,1428.8175074183976,497.907121661721,1477.9569732937684,506.4531157270029,1529.2329376854598,521.4086053412462
labeled-data/1636318488_saved_stream.pkl_right/img005.png,922.4673590504451,344.0792284866468,924.6038575667656,393.2186943620177,933.1498516320476,442.3581602373887,234.51483679525234,442.3581602373887,315.70178041543033,564.1385756676557,403.2982195845698,688.0554896142432,191.78486646884278,177.43234421364969,189.64836795252234,237.25430267062302,159.73738872403572,335.5332344213649,1251.4881305637982,495.77062314540046,1302.7640949554896,508.58961424332335,1356.1765578635013,523.5451038575667
labeled-data/1636318488_saved_stream.pkl_right/img038.png,922.4673590504451,339.8062314540059,926.740356083086,391.08219584569724,935.286350148368,442.3581602373887,240.92433234421378,446.6311572700296,322.1112759643918,564.1385756676557,413.9807121661722,685.9189910979228,187.5118694362019,181.7053412462908,191.78486646884278,241.52729970326402,155.46439169139478,339.8062314540059,1249.3516320474776,500.04362017804146,1300.627596439169,512.8626112759644,1354.0400593471809,525.6816023738871
labeled-data/1636318488_saved_stream.pkl_right/img055.png,926.740356083086,337.66973293768535,933.1498516320476,395.35519287833824,937.4228486646884,438.0851632047477,245.19732937685467,448.76765578635,313.5652818991099,555.5925816023738,411.84421364985167,681.6459940652818,191.78486646884278,181.7053412462908,193.92136498516334,250.0732937685459,159.73738872403572,329.12373887240346,1249.3516320474776,497.907121661721,1298.4910979228487,512.8626112759644,1351.9035608308604,525.6816023738871
labeled-data/1636318488_saved_stream.pkl_right/img097.png,931.0133531157269,335.5332344213649,933.1498516320476,386.80919881305635,939.5593471810089,440.22166172106813,243.06083086053422,442.3581602373887,322.1112759643918,564.1385756676557,409.7077151335312,679.5094955489614,191.78486646884278,175.29584569732924,232.3783382789319,258.6192878338278,,,1249.3516320474776,500.04362017804146,1296.354599406528,510.7261127596438,1349.76706231454,525.6816023738871
labeled-data/1636318488_saved_stream.pkl_right/img111.png,928.8768545994064,337.66973293768535,933.1498516320476,388.9456973293768,939.5593471810089,444.49465875370913,230.24183976261133,440.22166172106813,330.65727002967367,562.0020771513352,426.799703264095,675.2364985163204,193.92136498516334,179.56884272997036,247.33382789317523,241.52729970326402,292.2002967359051,322.714243323442,1249.3516320474776,497.907121661721,1298.4910979228487,510.7261127596438,1351.9035608308604,525.6816023738871
labeled-data/1636318488_saved_stream.pkl_right/img124.png,924.6038575667656,335.5332344213649,928.8768545994064,382.53620178041535,937.4228486646884,442.3581602373887,285.79080118694367,429.5391691394658,362.7047477744808,566.2750741839761,422.5267062314541,673.0999999999999,191.78486646884278,177.43234421364969,249.47032640949567,243.66379821958446,311.42878338278945,341.94272997032635,1249.3516320474776,497.907121661721,1300.627596439169,512.8626112759644,1349.76706231454,525.6816023738871
