scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000
170,818.239,453.249,1.0,849.19,488.378,1.0,1172.436,441.214,1.0,1151.871,504.641,1.0,825.081,433.212,1.0,833.223,466.452,1.0,841.772,505.128,1.0,,,,915.687,114.439,0.9950000047683716,965.695,296.77,0.9909999966621399,252.935,31.398,0.9980000257492065,295.383,93.266,0.9829999804496765,336.239,185.11,0.9950000047683716
171,819.197,453.173,1.0,851.172,488.378,1.0,1171.981,441.214,1.0,1151.871,504.479,1.0,825.36,433.284,1.0,833.088,466.452,1.0,843.377,504.584,1.0,,,,935.594,131.63,0.9879999756813049,987.373,310.217,0.9990000128746033,252.929,31.938,0.9980000257492065,295.357,93.279,0.9829999804496765,336.239,185.162,0.9950000047683716
172,819.197,453.173,1.0,851.172,488.378,1.0,1171.924,441.311,1.0,1151.998,504.479,1.0,826.293,433.407,1.0,832.326,466.991,1.0,843.432,505.091,1.0,,,,954.636,140.779,0.9919999837875366,1015.475,318.519,0.9929999709129333,252.929,31.962,0.9980000257492065,295.383,93.299,0.9829999804496765,336.229,185.209,0.9950000047683716
173,820.427,453.173,1.0,852.794,488.191,1.0,1171.165,441.538,1.0,1151.998,504.207,1.0,826.293,433.407,1.0,832.282,468.363,1.0,843.432,505.128,1.0,,,,984.52,161.03,0.9929999709129333,1024.177,328.162,0.9990000128746033,252.929,31.962,0.9980000257492065,295.385,93.299,0.9800000190734863,336.19,185.252,0.9959999918937683
174,822.383,452.393,1.0,853.236,488.191,1.0,1171.165,441.91,1.0,1152.029,503.836,1.0,826.293,433.407,1.0,832.064,468.363,1.0,843.377,505.128,1.0,1043.406,31.607,0.6850000023841858,1002.748,174.159,0.9819999933242798,1029.935,336.602,0.9950000047683716,252.894,31.938,0.9980000257492065,295.383,93.562,0.9819999933242798,336.19,185.252,0.9959999918937683
175,824.669,452.144,1.0,853.236,488.191,1.0,1171.165,442.721,1.0,1151.998,503.808,1.0,828.552,434.476,1.0,830.757,468.363,1.0,842.463,505.509,1.0,1043.406,31.607,0.949999988079071,1043.714,178.335,0.984000027179718,1058.242,336.602,0.9850000143051147,252.894,31.896,0.9980000257492065,295.388,93.562,0.984000027179718,336.19,185.252,0.9959999918937683
176,828.962,451.901,1.0,852.875,489.501,1.0,1172.006,443.033,1.0,1151.998,503.225,1.0,829.616,435.685,1.0,830.757,468.204,1.0,842.463,505.509,1.0,1043.406,31.607,0.9670000076293945,1066.56,178.641,0.9909999966621399,1069.484,336.602,0.9980000257492065,252.972,31.896,0.9980000257492065,295.512,93.66,0.9819999933242798,336.213,184.924,0.9950000047683716
177,829.486,451.901,1.0,852.794,489.501,1.0,1172.006,443.417,1.0,1152.032,503.04,1.0,829.616,435.86,1.0,830.757,468.147,1.0,842.463,505.509,1.0,1066.734,32.438,0.953000009059906,1082.529,178.641,0.9900000095367432,1097.917,327.95,1.0,252.786,31.864,0.9980000257492065,295.388,93.562,0.9819999933242798,336.221,184.924,0.9950000047683716
178,829.486,451.901,1.0,850.889,489.793,1.0,1172.006,443.983,1.0,1152.421,502.492,1.0,829.616,435.86,1.0,833.341,468.11,1.0,842.97,505.009,1.0,1084.132,33.597,0.9380000233650208,1095.134,178.641,0.9959999918937683,1101.339,327.411,0.9860000014305115,252.769,31.862,0.9980000257492065,295.371,93.558,0.9810000061988831,336.283,184.924,0.9950000047683716
179,829.866,453.221,1.0,849.847,490.12,1.0,1170.019,443.983,1.0,1152.463,502.58,1.0,829.123,436.077,1.0,833.561,468.11,1.0,843.296,504.953,1.0,1098.523,36.134,0.9240000247955322,1107.918,178.641,0.9909999966621399,1114.591,318.663,1.0,252.781,31.72,0.9980000257492065,295.371,93.558,0.9800000190734863,336.221,184.889,0.9950000047683716
180,829.866,453.324,1.0,849.144,490.295,1.0,1168.384,443.42,1.0,1152.676,503.04,1.0,828.241,436.115,1.0,833.807,467.811,1.0,843.677,504.953,1.0,1108.627,45.685,0.9440000057220459,1112.269,181.034,0.996999979019165,1121.677,318.663,0.9990000128746033,252.749,31.554,0.9980000257492065,295.371,93.591,0.9800000190734863,336.221,184.859,0.9950000047683716
181,829.232,453.445,1.0,848.377,490.295,1.0,1168.384,443.999,1.0,1152.676,503.04,1.0,827.942,436.077,1.0,833.911,468.11,1.0,844.192,504.522,1.0,1114.937,49.144,0.9359999895095825,1121.76,182.479,0.9919999837875366,1126.81,318.663,0.9940000176429749,252.749,31.554,0.9980000257492065,295.321,93.558,0.9800000190734863,336.252,184.927,0.9959999918937683
182,828.397,453.445,1.0,848.377,490.295,1.0,1168.324,443.999,1.0,1152.676,503.409,1.0,827.858,436.077,1.0,833.904,468.14,1.0,844.192,504.953,1.0,1124.013,54.83,0.9769999980926514,1131.212,187.082,0.9940000176429749,1127.546,321.258,0.9959999918937683,252.749,31.475,0.9980000257492065,295.321,93.591,0.9800000190734863,336.252,184.966,0.9959999918937683
183,820.044,453.445,1.0,848.377,489.647,1.0,1168.177,443.494,1.0,1152.487,503.409,1.0,827.858,436.077,1.0,833.904,468.569,1.0,844.192,504.985,1.0,1130.04,62.742,0.9750000238418579,1131.549,188.979,0.9950000047683716,1132.935,325.266,0.9990000128746033,252.749,31.467,0.9980000257492065,295.429,93.617,0.9800000190734863,336.252,184.966,0.9950000047683716
184,820.044,453.445,1.0,848.169,489.647,1.0,1168.177,443.42,1.0,1152.448,503.409,1.0,827.858,435.941,1.0,833.807,468.672,1.0,842.526,505.025,1.0,1138.149,64.899,0.9800000190734863,1138.931,189.396,0.9850000143051147,1143.69,329.147,0.9980000257492065,252.749,31.418,0.9980000257492065,295.454,93.822,0.9789999723434448,336.393,185.004,0.9950000047683716
185,820.044,453.208,1.0,848.11,489.625,1.0,1168.177,443.494,1.0,1152.448,503.184,1.0,827.858,435.657,1.0,833.746,468.986,1.0,842.526,505.025,1.0,1138.163,68.228,0.9440000057220459,1143.829,194.841,0.9919999837875366,1145.011,329.409,1.0,252.781,31.409,0.9980000257492065,295.476,93.852,0.9789999723434448,336.523,185.031,0.9950000047683716
186,819.767,452.767,1.0,848.169,489.507,1.0,1168.177,443.158,1.0,1152.448,503.184,1.0,827.858,435.657,1.0,833.639,469.287,1.0,842.273,505.294,1.0,1146.7,78.334,0.9909999966621399,1146.964,197.276,0.9789999723434448,1145.011,332.577,0.996999979019165,252.729,31.409,0.9980000257492065,295.478,93.852,0.9789999723434448,336.61,185.036,0.9959999918937683
187,819.767,452.309,0.9990000128746033,848.11,489.359,1.0,1168.256,442.877,1.0,1152.448,503.184,1.0,827.323,435.657,1.0,833.522,469.955,1.0,841.473,505.294,1.0,1149.497,78.334,0.9919999837875366,1155.482,197.276,0.9810000061988831,1145.011,333.329,0.9909999966621399,252.781,31.409,0.9980000257492065,295.497,93.863,0.9789999723434448,336.61,185.036,0.9959999918937683
188,817.553,451.884,1.0,847.633,488.221,1.0,1168.256,442.782,1.0,1151.363,504.551,1.0,825.963,436.72,1.0,832.613,470.634,1.0,840.96,505.294,1.0,1155.518,78.334,0.9890000224113464,1157.126,197.276,0.9909999966621399,1144.463,333.329,0.9950000047683716,252.805,31.238,0.9980000257492065,295.497,93.863,0.9789999723434448,336.674,185.146,0.9950000047683716
189,817.553,451.508,1.0,847.445,488.08,1.0,1168.256,442.135,1.0,1151.184,504.551,1.0,825.737,436.723,1.0,832.547,471.694,1.0,840.45,505.378,1.0,1169.646,77.567,0.9509999752044678,1159.281,196.026,0.984000027179718,1144.302,333.048,0.9980000257492065,252.805,31.238,0.9980000257492065,295.497,93.77,0.9789999723434448,336.674,185.194,0.9950000047683716
190,816.868,451.292,1.0,847.445,487.898,1.0,1167.688,442.135,1.0,1151.184,504.551,1.0,825.733,436.723,1.0,832.258,471.694,1.0,839.987,504.97,1.0,1171.447,70.331,0.8259999752044678,1163.074,188.988,0.9620000123977661,1141.306,333.048,0.9990000128746033,252.671,31.398,0.9980000257492065,295.497,93.68,0.9800000190734863,336.645,185.226,0.9950000047683716
191,817.008,451.099,1.0,847.445,487.898,1.0,1167.568,442.135,1.0,1151.184,504.098,1.0,825.733,436.723,1.0,832.258,471.694,1.0,839.987,504.97,1.0,1178.594,66.52,0.8989999890327454,1163.074,188.33,0.9909999966621399,1133.277,332.226,0.9890000224113464,252.722,31.363,0.9980000257492065,295.559,93.68,0.9789999723434448,336.604,185.238,0.9950000047683716
192,817.008,450.665,1.0,847.254,487.847,1.0,1167.568,442.472,1.0,1151.318,504.009,1.0,825.898,436.491,1.0,832.258,471.063,1.0,840.869,505.378,1.0,1188.382,61.955,0.8679999709129333,1159.281,188.33,0.9210000038146973,1120.323,326.775,0.9990000128746033,252.722,31.363,0.9980000257492065,295.604,93.68,0.9810000061988831,336.604,185.238,0.9950000047683716
193,816.868,450.665,1.0,846.824,487.323,1.0,1167.688,443.244,1.0,1151.125,504.009,1.0,825.898,436.2,1.0,832.258,470.863,1.0,840.869,505.631,1.0,1201.888,59.024,0.859000027179718,1157.874,188.054,0.9110000133514404,1100.912,319.175,0.9990000128746033,252.629,31.363,0.9980000257492065,295.716,93.708,0.9819999933242798,336.604,185.238,0.9950000047683716
194,816.789,450.665,1.0,846.824,487.323,1.0,1168.008,443.436,1.0,1151.318,503.933,1.0,825.898,436.057,1.0,832.258,469.853,1.0,841.635,505.631,1.0,1221.563,59.024,0.9950000047683716,1154.703,188.054,0.9729999899864197,1088.972,317.142,1.0,252.629,31.363,0.996999979019165,295.745,93.786,0.9819999933242798,336.604,185.238,0.9950000047683716
195,816.596,450.629,1.0,847.615,487.323,1.0,1168.064,444.135,1.0,1151.357,503.933,1.0,825.995,435.036,1.0,832.06,469.694,1.0,841.733,505.631,1.0,1235.264,59.024,0.718999981880188,1154.122,188.505,0.8960000276565552,1062.516,307.14,0.9909999966621399,252.722,31.235,0.9980000257492065,295.745,93.786,0.9829999804496765,336.579,185.287,0.9950000047683716
196,816.596,450.629,1.0,847.615,487.594,1.0,1168.102,444.135,1.0,1151.661,503.949,1.0,826.177,434.699,1.0,831.614,469.694,1.0,841.793,505.469,1.0,1250.153,60.261,0.9779999852180481,1148.465,189.341,0.9909999966621399,1036.54,295.006,1.0,252.796,31.108,0.9980000257492065,295.716,93.786,0.9829999804496765,336.445,185.287,0.9950000047683716
197,816.596,450.738,1.0,848.144,487.839,1.0,1168.064,445.304,1.0,1151.661,503.949,1.0,826.177,434.652,1.0,831.614,469.602,1.0,841.953,505.469,1.0,1265.507,77.458,0.9539999961853027,1148.218,189.354,0.9919999837875366,1024.337,286.099,1.0,252.555,31.108,0.996999979019165,295.416,93.608,0.9819999933242798,336.302,185.287,0.9940000176429749
198,816.658,450.777,1.0,848.253,487.889,1.0,1168.431,445.304,1.0,1151.738,503.949,1.0,826.177,434.699,1.0,831.614,469.443,1.0,842.577,505.21,1.0,1268.003,91.728,0.9300000071525574,1147.521,189.805,0.9929999709129333,1023.943,279.878,1.0,252.624,31.376,0.996999979019165,295.416,93.502,0.9819999933242798,336.297,185.289,0.9950000047683716
199,816.941,451.556,1.0,848.378,488.632,1.0,1168.107,444.7,1.0,1151.661,503.949,1.0,826.368,434.652,1.0,832.008,469.169,1.0,843.667,505.21,1.0,1274.931,100.764,0.40299999713897705,1145.581,194.154,0.9919999837875366,1009.857,270.973,1.0,252.673,31.466,0.9980000257492065,295.416,93.495,0.9819999933242798,336.281,185.314,0.9950000047683716
200,817.836,453.542,1.0,848.349,489.525,1.0,1168.107,444.328,1.0,1151.738,503.8,1.0,827.799,434.536,1.0,834.048,469.026,1.0,843.726,505.181,1.0,1281.56,124.738,0.8690000176429749,1143.488,196.256,0.9890000224113464,1006.066,268.901,1.0,252.673,31.466,0.996999979019165,295.703,93.459,0.9829999804496765,336.262,185.314,0.9940000176429749
201,818.316,453.87,1.0,848.323,489.652,1.0,1167.999,444.328,1.0,1151.738,503.672,1.0,827.881,434.069,1.0,834.23,468.938,1.0,843.81,505.044,1.0,1281.859,145.52,0.9300000071525574,1137.456,204.842,0.9810000061988831,994.527,258.888,1.0,252.673,31.468,0.996999979019165,295.723,93.459,0.9829999804496765,336.256,185.314,0.9950000047683716
202,818.506,453.901,1.0,848.323,489.958,1.0,1167.999,443.197,1.0,1151.793,503.467,1.0,828.191,433.864,1.0,834.241,468.938,1.0,843.836,504.972,1.0,1281.859,157.284,0.9459999799728394,1131.882,205.386,0.9819999933242798,994.358,256.673,1.0,252.836,31.468,0.9980000257492065,295.739,93.495,0.9819999933242798,336.256,185.314,0.9940000176429749
203,818.389,453.87,1.0,848.323,489.652,1.0,1167.999,443.151,1.0,1151.793,503.467,1.0,828.191,433.864,1.0,834.241,468.695,1.0,843.726,504.972,1.0,1281.56,165.126,0.9100000262260437,1131.823,206.045,0.9879999756813049,988.285,250.827,1.0,252.923,31.468,0.9980000257492065,295.744,93.663,0.9829999804496765,336.256,185.129,0.9950000047683716
204,818.389,453.883,1.0,848.323,489.652,1.0,1167.999,442.937,1.0,1151.793,503.197,1.0,828.191,433.864,1.0,834.23,468.695,1.0,843.726,505.044,1.0,1275.298,178.613,0.9570000171661377,1131.288,206.045,0.9909999966621399,984.288,246.243,1.0,252.926,31.362,0.9980000257492065,295.801,93.787,0.9829999804496765,336.256,185.129,0.9950000047683716
205,818.389,453.883,1.0,848.323,489.127,1.0,1169.135,441.48,1.0,1151.352,503.181,1.0,825.072,434.254,1.0,830.049,468.695,1.0,841.965,507.161,1.0,1275.238,184.296,0.9440000057220459,1115.265,205.95,0.9879999756813049,981.312,241.026,1.0,253.008,31.132,0.996999979019165,295.826,93.787,0.9829999804496765,336.302,185.129,0.9950000047683716
206,818.389,453.883,1.0,848.318,489.094,1.0,1169.135,441.316,1.0,1151.352,503.197,1.0,824.794,434.788,1.0,830.049,468.899,1.0,841.953,507.161,1.0,1266.565,194.512,0.9810000061988831,1115.024,205.386,0.9929999709129333,977.407,220.853,1.0,253.037,31.132,0.996999979019165,295.944,93.698,0.9829999804496765,336.302,185.129,0.9950000047683716
207,818.389,453.883,1.0,848.311,489.055,1.0,1169.237,441.316,1.0,1151.352,503.616,1.0,823.398,435.158,1.0,830.049,468.905,1.0,841.897,507.161,1.0,1266.057,196.539,0.9769999980926514,1115.024,205.152,0.9900000095367432,976.052,214.788,1.0,253.101,31.13,0.996999979019165,295.99,93.698,0.9819999933242798,336.302,185.036,0.9950000047683716
208,818.307,454.242,1.0,847.688,489.055,1.0,1169.237,441.316,1.0,1151.523,505.103,1.0,823.172,435.158,1.0,832.298,469.894,1.0,840.383,506.329,1.0,1266.057,197.537,0.9760000109672546,1115.024,204.035,0.9909999966621399,974.736,214.788,1.0,253.101,30.989,0.996999979019165,296.22,93.849,0.9829999804496765,336.302,185.036,0.9950000047683716
209,818.452,454.242,1.0,847.674,489.021,1.0,1169.237,442.092,1.0,1151.523,505.103,1.0,823.398,435.067,1.0,832.555,470.08,1.0,840.383,506.329,1.0,1266.057,197.537,0.9779999852180481,1115.259,204.035,0.9710000157356262,973.529,214.788,1.0,253.154,30.989,0.9959999918937683,296.103,93.765,0.9829999804496765,336.175,185.029,0.9950000047683716
210,818.452,454.242,1.0,847.553,489.055,1.0,1169.59,442.576,1.0,1151.836,505.253,1.0,823.666,435.067,1.0,832.555,470.301,1.0,840.109,506.185,1.0,1266.057,197.537,0.9879999756813049,1115.259,203.834,0.9879999756813049,973.177,224.96,0.9990000128746033,253.154,31.203,0.9959999918937683,296.103,93.849,0.9829999804496765,336.154,184.806,0.9950000047683716
211,818.262,453.173,1.0,847.499,488.993,1.0,1169.59,442.636,1.0,1151.863,505.103,1.0,823.56,435.158,1.0,832.461,470.623,1.0,839.962,506.237,1.0,1266.057,196.55,0.9769999980926514,1115.259,204.035,0.9760000109672546,970.356,225.768,1.0,253.08,31.343,0.996999979019165,296.109,93.862,0.9829999804496765,336.121,184.789,0.9959999918937683
212,816.782,452.791,1.0,847.226,488.993,1.0,1169.59,442.636,1.0,1152.24,505.103,1.0,823.56,435.524,1.0,832.461,471.221,1.0,840.109,506.185,1.0,1265.88,195.833,0.9629999995231628,1115.259,205.122,0.9890000224113464,966.878,227.751,1.0,253.054,31.46,0.996999979019165,296.103,93.862,0.9829999804496765,336.113,184.789,0.9959999918937683
213,816.782,452.695,1.0,847.226,488.989,1.0,1169.711,442.636,1.0,1152.243,504.955,1.0,823.56,435.635,1.0,832.461,471.221,1.0,840.249,506.2,1.0,1259.96,195.734,0.7919999957084656,1115.127,205.122,0.9940000176429749,964.746,229.282,1.0,253.054,31.46,0.996999979019165,296.098,93.846,0.9829999804496765,335.959,184.789,0.9959999918937683
214,816.782,452.45,1.0,847.208,488.989,1.0,1169.711,442.583,1.0,1152.781,504.955,1.0,823.56,435.642,1.0,832.017,471.221,1.0,840.249,506.2,1.0,1259.517,195.149,0.8109999895095825,1112.438,205.122,0.9869999885559082,960.416,230.816,0.9990000128746033,252.829,31.447,0.996999979019165,296.068,93.846,0.9829999804496765,336.113,184.802,0.9959999918937683
215,816.809,452.278,1.0,846.864,488.989,1.0,1169.265,442.476,1.0,1152.781,503.335,1.0,823.56,435.868,1.0,831.966,471.221,1.0,840.249,506.237,1.0,1251.699,187.643,0.753000020980835,1105.302,205.122,0.9959999918937683,956.582,231.796,0.9990000128746033,252.828,31.46,0.996999979019165,296.023,93.841,0.9829999804496765,336.113,184.847,0.9959999918937683
216,817.492,452.278,1.0,846.789,488.989,1.0,1169.915,442.14,1.0,1152.781,502.989,1.0,823.757,435.95,1.0,830.337,471.221,1.0,840.249,506.2,1.0,1243.27,171.621,0.8679999709129333,1099.604,205.122,0.9879999756813049,950.23,236.584,0.9919999837875366,252.802,31.447,0.996999979019165,295.908,93.742,0.9829999804496765,336.183,184.928,0.9959999918937683
217,817.927,451.955,1.0,846.105,488.129,1.0,1169.294,441.222,1.0,1152.751,502.989,1.0,824.717,435.868,1.0,830.337,473.2,1.0,841.566,506.223,1.0,1237.527,164.889,0.9480000138282776,1089.65,205.294,0.9869999885559082,949.713,245.275,0.9909999966621399,252.802,31.073,0.996999979019165,295.837,93.625,0.9819999933242798,336.261,184.928,0.9959999918937683
218,817.927,451.586,1.0,845.586,488.076,1.0,1169.294,440.751,1.0,1152.751,502.989,1.0,824.717,435.95,1.0,830.337,473.2,1.0,841.668,506.223,1.0,1228.23,162.145,0.9869999885559082,1084.385,211.457,0.9919999837875366,949.713,252.436,0.23499999940395355,252.802,31.365,0.9959999918937683,295.753,93.625,0.9819999933242798,336.316,184.928,0.9950000047683716
219,817.927,451.343,1.0,845.557,488.076,1.0,1169.395,440.751,1.0,1152.751,505.314,1.0,824.954,435.967,1.0,831.242,473.2,1.0,841.668,506.223,1.0,1211.796,157.205,0.8019999861717224,1083.796,213.417,0.9729999899864197,949.779,266.326,0.5889999866485596,252.788,31.365,0.996999979019165,295.734,93.625,0.9800000190734863,336.449,184.654,0.9950000047683716
220,817.649,451.586,1.0,845.557,487.978,1.0,1169.462,440.751,1.0,1152.632,505.732,1.0,824.717,435.967,1.0,832.728,472.588,1.0,842.302,506.223,1.0,1187.563,149.769,0.921999990940094,1074.701,220.673,0.9829999804496765,949.779,283.478,0.9750000238418579,252.788,31.365,0.996999979019165,295.643,93.864,0.9800000190734863,336.472,184.643,0.9959999918937683
221,817.649,451.49,1.0,845.557,487.978,1.0,1169.462,441.727,1.0,1152.616,505.732,1.0,824.682,435.967,1.0,832.728,472.554,1.0,842.468,506.283,1.0,1162.989,147.533,0.9120000004768372,1074.039,226.887,0.9929999709129333,959.344,296.221,0.9959999918937683,252.788,31.386,0.996999979019165,295.612,93.917,0.9800000190734863,336.49,184.62,0.9959999918937683
222,817.463,451.369,1.0,846.125,488.076,1.0,1169.584,441.828,1.0,1152.878,505.732,1.0,824.641,436.113,1.0,832.773,472.392,1.0,842.468,506.786,1.0,1146.844,146.986,0.9369999766349792,1074.039,228.333,0.9700000286102295,1027.531,329.402,0.7900000214576721,252.774,31.386,0.996999979019165,295.612,93.917,0.9800000190734863,336.49,184.62,0.9959999918937683
223,817.454,451.49,1.0,846.125,488.174,1.0,1170.707,442.035,1.0,1152.878,505.681,1.0,823.823,436.319,1.0,832.773,472.479,1.0,842.468,506.786,1.0,1132.349,131.93,0.9049999713897705,1074.039,228.9,0.9750000238418579,1036.883,329.638,0.9330000281333923,252.788,31.439,0.996999979019165,295.553,93.917,0.9800000190734863,336.49,184.612,0.9950000047683716
224,817.274,451.706,1.0,846.125,488.174,1.0,1170.707,442.035,1.0,1152.869,503.001,1.0,823.823,436.319,1.0,832.495,472.479,1.0,841.268,506.786,1.0,1131.375,130.158,0.9940000176429749,1083.187,228.333,0.984000027179718,1050.552,329.675,0.9879999756813049,252.813,31.439,0.9959999918937683,295.5,93.818,0.9800000190734863,336.487,184.612,0.9950000047683716
225,817.274,451.504,1.0,846.088,488.491,1.0,1170.707,442.345,1.0,1152.869,503.001,1.0,823.823,436.319,1.0,832.478,472.321,1.0,841.268,506.585,1.0,1126.915,123.186,0.9739999771118164,1092.015,228.333,0.996999979019165,1067.137,329.638,0.9480000138282776,252.817,31.499,0.9959999918937683,295.5,93.818,0.9789999723434448,336.484,184.612,0.9959999918937683
226,817.211,451.653,1.0,845.25,489.524,1.0,1169.431,442.345,1.0,1152.869,503.001,1.0,823.773,436.668,1.0,832.495,472.479,1.0,840.187,506.324,1.0,1116.786,112.33,0.9330000281333923,1107.146,219.718,0.9929999709129333,1091.727,329.465,0.9629999995231628,252.813,31.532,0.9980000257492065,295.466,93.818,0.9789999723434448,336.358,184.636,0.9959999918937683
227,817.211,451.653,1.0,844.914,489.583,1.0,1169.431,442.44,1.0,1152.869,503.001,1.0,823.773,436.774,1.0,832.495,472.479,1.0,840.187,506.114,1.0,1114.722,111.712,0.9909999966621399,1115.572,219.013,0.9980000257492065,1111.667,329.465,0.9980000257492065,252.813,31.591,0.9980000257492065,295.466,94.004,0.9800000190734863,336.233,184.642,0.9950000047683716
228,817.126,451.645,1.0,844.215,489.667,1.0,1169.431,443.041,1.0,1152.443,503.113,1.0,823.754,436.774,1.0,832.495,472.321,1.0,840.85,505.341,1.0,1104.924,111.712,0.9919999837875366,1119.5,219.013,0.9950000047683716,1132.85,327.268,0.996999979019165,252.622,31.674,0.996999979019165,295.454,94.004,0.9789999723434448,336.212,184.709,0.9959999918937683
229,817.126,451.645,1.0,844.215,489.667,1.0,1169.431,443.863,1.0,1152.443,503.14,1.0,823.754,436.774,1.0,832.612,472.215,1.0,840.85,505.229,1.0,1092.292,111.712,0.9490000009536743,1124.632,218.847,0.9990000128746033,1146.527,326.863,0.9950000047683716,252.588,31.76,0.996999979019165,295.429,94.004,0.9789999723434448,336.198,184.725,0.9959999918937683
230,817.043,451.645,1.0,843.922,489.813,1.0,1169.956,443.865,1.0,1152.228,503.14,1.0,823.934,436.805,1.0,832.612,472.178,1.0,840.103,504.947,1.0,1083.491,114.967,0.9800000190734863,1130.356,218.818,0.9919999837875366,1172.26,321.01,0.9810000061988831,252.453,31.863,0.996999979019165,295.424,93.921,0.9789999723434448,336.198,184.739,0.9959999918937683
231,816.936,451.607,1.0,843.922,489.667,1.0,1169.956,444.118,1.0,1152.228,503.142,1.0,824.201,437.117,1.0,832.788,471.42,1.0,840.058,504.879,1.0,1076.506,116.445,0.9449999928474426,1131.368,216.047,0.9819999933242798,1179.484,312.886,0.949999988079071,252.453,31.863,0.996999979019165,295.424,93.628,0.9810000061988831,336.145,184.751,0.9959999918937683
232,816.85,451.598,1.0,843.922,487.904,1.0,1169.61,444.118,1.0,1152.353,503.142,1.0,825.055,437.661,1.0,832.793,470.538,1.0,840.058,504.879,1.0,1067.755,124.863,0.9879999756813049,1131.587,211.151,0.9919999837875366,1210.341,293.707,0.8999999761581421,252.453,31.882,0.996999979019165,295.349,93.469,0.9789999723434448,336.111,184.829,0.9959999918937683
233,816.695,451.068,1.0,843.991,487.84,1.0,1169.61,444.239,1.0,1152.228,503.14,1.0,825.477,437.729,1.0,832.793,470.291,1.0,840.058,504.947,1.0,1067.492,126.087,0.9819999933242798,1138.235,211.151,0.9850000143051147,1211.366,292.541,0.9750000238418579,252.585,31.918,0.996999979019165,295.245,93.412,0.9810000061988831,336.111,184.835,0.9959999918937683
234,816.471,450.97,1.0,843.991,487.84,1.0,1170.332,444.118,1.0,1152.174,503.142,1.0,825.534,437.772,1.0,832.302,470.291,1.0,840.062,505.112,1.0,1062.289,133.157,0.984000027179718,1145.866,211.151,0.984000027179718,1218.484,292.541,0.9789999723434448,252.601,31.918,0.996999979019165,295.245,93.396,0.9810000061988831,336.111,184.871,0.9959999918937683
235,816.354,450.964,1.0,845.116,487.84,1.0,1170.332,443.982,1.0,1152.096,503.176,1.0,825.853,437.772,1.0,832.301,470.538,1.0,840.191,505.557,1.0,1061.641,140.921,0.9649999737739563,1155.849,211.836,0.9959999918937683,1226.682,292.509,0.9129999876022339,252.601,31.788,0.996999979019165,295.245,93.352,0.9810000061988831,336.164,184.913,0.9959999918937683
