scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000
239,981.137,456.409,1.0,1027.552,488.369,1.0,1343.879,439.586,1.0,1325.111,512.362,1.0,1002.456,431.013,1.0,1007.0,474.359,1.0,1006.921,503.138,1.0,1213.149,158.087,0.9810000061988831,1334.081,197.38,0.9710000157356262,1436.726,,,489.298,33.39,0.9980000257492065,524.687,93.405,0.9940000176429749,550.91,184.376,0.9980000257492065
240,980.128,456.444,1.0,1027.709,488.334,1.0,1344.036,439.342,1.0,1325.111,511.727,1.0,1001.893,431.185,1.0,1006.596,474.675,1.0,1006.921,503.898,1.0,1212.265,157.552,0.9739999771118164,1335.719,197.2,0.9940000176429749,1437.348,217.77,0.949999988079071,489.3,33.361,0.9980000257492065,524.658,93.358,0.9950000047683716,550.917,184.376,0.9980000257492065
241,979.736,456.444,1.0,1028.007,488.203,1.0,1344.085,439.342,1.0,1325.109,511.58,1.0,1001.677,431.185,1.0,1006.381,470.615,1.0,1006.989,503.944,1.0,1209.665,148.823,0.9900000095367432,1335.719,189.588,0.9929999709129333,1436.873,214.49,0.9860000014305115,489.3,33.294,0.9980000257492065,524.658,93.358,0.9950000047683716,550.917,184.342,0.9980000257492065
242,979.732,456.444,1.0,1028.007,488.134,1.0,1344.168,439.342,1.0,1325.104,511.58,1.0,1001.677,431.013,1.0,1006.381,470.615,1.0,1006.989,503.944,1.0,1209.665,146.511,0.9909999966621399,1339.163,188.594,0.9940000176429749,1436.873,212.278,0.9950000047683716,489.323,33.237,0.996999979019165,524.653,93.358,0.9950000047683716,550.917,184.392,0.9980000257492065
243,979.305,456.289,1.0,1028.007,488.009,1.0,1344.242,439.365,1.0,1325.104,511.437,1.0,1001.893,431.013,1.0,1005.302,471.457,1.0,1008.81,505.438,1.0,1209.665,145.484,0.9929999709129333,1339.163,188.34,0.9959999918937683,1437.348,212.278,0.9639999866485596,489.298,33.237,0.996999979019165,524.631,93.366,0.9950000047683716,550.917,184.287,0.996999979019165
244,979.305,456.289,1.0,1028.007,488.009,1.0,1344.244,439.365,1.0,1325.155,511.677,1.0,1001.973,430.894,1.0,1005.664,471.635,1.0,1008.81,505.922,1.0,1211.471,145.484,0.9739999771118164,1339.413,188.34,0.9769999980926514,1436.873,204.789,0.9599999785423279,489.348,33.237,0.9980000257492065,524.631,93.396,0.9950000047683716,551.042,183.977,0.996999979019165
245,979.305,456.261,1.0,1028.007,487.988,1.0,1344.244,439.365,1.0,1325.162,511.677,1.0,1002.419,430.762,1.0,1005.664,471.488,1.0,1009.115,506.031,1.0,1227.057,146.511,0.8889999985694885,1339.413,188.594,0.9760000109672546,1442.1,212.392,0.9359999895095825,489.291,33.244,0.9980000257492065,524.631,93.443,0.9950000047683716,551.042,183.977,0.996999979019165
246,979.43,456.093,1.0,1027.468,487.988,1.0,1344.184,439.285,1.0,1325.198,512.436,1.0,1002.46,430.762,1.0,1005.959,471.488,1.0,1008.81,506.031,1.0,1233.897,158.676,0.8159999847412109,1339.413,196.544,0.9869999885559082,1442.1,212.392,,489.291,33.255,0.9980000257492065,524.631,93.476,0.9950000047683716,551.042,184.078,0.9980000257492065
247,979.566,456.093,1.0,1026.963,487.988,1.0,1344.184,439.254,1.0,1325.265,512.742,1.0,1002.46,430.762,1.0,1005.959,471.457,1.0,1008.81,506.031,1.0,1267.249,158.676,0.8849999904632568,1339.438,197.755,0.9419999718666077,1443.568,,0.3540000021457672,489.291,33.255,0.9980000257492065,524.631,93.546,0.9940000176429749,551.221,184.078,0.996999979019165
248,979.704,455.389,1.0,1026.405,488.527,1.0,1344.134,439.254,1.0,1325.198,512.742,1.0,1002.419,430.762,1.0,1005.959,471.307,1.0,1008.879,505.235,1.0,1298.789,158.676,0.6919999718666077,1340.337,204.651,0.9470000267028809,,291.702,,489.258,33.255,0.9980000257492065,524.632,93.547,0.9940000176429749,551.26,184.078,0.996999979019165
249,979.962,455.389,1.0,1026.405,488.527,1.0,1344.134,439.285,1.0,1325.198,512.742,1.0,1002.419,433.007,1.0,1005.959,471.298,1.0,1007.573,504.812,1.0,1298.789,131.809,0.5709999799728394,1340.337,204.651,0.9399999976158142,1371.894,306.393,0.9670000076293945,489.235,33.255,0.9980000257492065,524.632,93.547,0.9940000176429749,551.26,184.078,0.996999979019165
250,980.199,455.389,1.0,1026.405,488.527,1.0,1344.134,440.226,1.0,1324.448,512.593,1.0,1001.205,433.092,1.0,1005.808,471.298,1.0,1007.573,504.354,1.0,1314.277,107.481,0.9729999899864197,1340.337,204.779,0.8429999947547913,1371.495,300.96,0.8069999814033508,488.682,33.408,0.9980000257492065,524.569,93.547,0.9940000176429749,551.424,184.132,0.9950000047683716
251,980.239,456.033,1.0,1027.418,487.397,1.0,1344.261,440.742,1.0,1324.161,512.082,1.0,1001.108,433.092,1.0,1004.192,471.307,1.0,1007.718,503.886,1.0,1314.277,93.38,0.996999979019165,1340.767,204.651,0.7269999980926514,1355.202,298.822,0.8379999995231628,488.665,33.476,0.9980000257492065,524.546,93.484,0.9940000176429749,551.424,184.232,0.9950000047683716
252,980.239,456.033,1.0,1027.418,487.397,1.0,1344.261,440.742,1.0,1324.074,511.686,1.0,1001.108,433.092,1.0,1003.805,471.896,1.0,1007.718,503.886,1.0,1329.972,79.335,0.9100000262260437,1340.767,197.171,0.8870000243186951,1355.202,298.869,0.972000002861023,488.653,33.476,0.9980000257492065,524.524,93.463,0.9940000176429749,551.424,184.989,0.996999979019165
253,980.298,456.033,1.0,1027.418,487.397,1.0,1344.261,440.895,1.0,1323.341,511.04,1.0,1001.108,433.272,1.0,1003.805,472.239,1.0,1007.718,503.886,1.0,1339.059,77.603,0.9890000224113464,1348.071,196.248,0.9459999799728394,1355.202,298.869,0.9409999847412109,488.653,33.408,0.9980000257492065,524.509,93.426,0.9940000176429749,551.362,184.992,0.996999979019165
254,980.298,455.924,1.0,1027.044,487.66,1.0,1344.091,441.013,1.0,1323.341,509.856,1.0,1001.562,433.293,1.0,1004.192,472.239,1.0,1008.094,503.837,1.0,1365.089,62.911,0.9789999723434448,1355.68,180.752,0.6370000243186951,1357.324,298.869,0.9990000128746033,488.542,33.312,0.9980000257492065,524.318,93.176,0.9940000176429749,551.362,184.992,0.996999979019165
255,981.54,454.633,1.0,1026.107,488.185,1.0,1344.091,442.99,1.0,1323.341,508.95,1.0,1001.672,433.293,1.0,1005.416,472.289,1.0,1008.331,503.999,1.0,1395.183,50.083,0.9279999732971191,1371.928,179.112,0.9449999928474426,1375.297,298.869,0.9980000257492065,488.542,33.026,0.9980000257492065,523.971,93.093,0.9940000176429749,551.331,185.006,0.996999979019165
256,981.54,454.519,1.0,1026.107,488.258,1.0,1344.091,443.627,1.0,1324.537,507.587,1.0,1001.672,433.461,1.0,1005.519,472.289,1.0,1008.973,504.032,1.0,1418.706,50.083,0.9150000214576721,1409.854,179.112,0.890999972820282,1397.48,300.525,0.9399999976158142,488.553,32.914,0.9980000257492065,523.971,93.093,0.9940000176429749,551.362,185.006,0.9959999918937683
257,981.54,454.447,1.0,1026.107,488.258,1.0,1344.406,444.075,1.0,1324.707,507.338,1.0,1001.847,433.461,1.0,1005.767,471.168,1.0,1009.188,503.999,1.0,1450.473,50.083,0.9150000214576721,1435.419,180.752,0.9509999752044678,1428.374,302.211,0.7730000019073486,488.553,32.914,0.9980000257492065,523.971,93.176,0.9940000176429749,551.942,182.566,0.996999979019165
258,981.54,453.722,1.0,1026.107,488.359,1.0,1345.076,444.075,1.0,1324.707,507.348,1.0,1001.847,433.461,1.0,1005.796,471.168,1.0,1009.188,503.999,1.0,1475.553,63.589,0.9129999876022339,1467.181,196.798,0.8080000281333923,1461.575,323.397,0.8989999890327454,488.553,32.914,0.9980000257492065,524.059,93.349,0.9940000176429749,551.986,182.566,0.9959999918937683
259,981.54,453.534,1.0,1026.475,488.258,1.0,1345.076,445.158,1.0,1324.757,507.348,1.0,1001.847,433.34,1.0,1006.264,472.289,1.0,1009.107,504.64,1.0,1500.712,82.615,0.9049999713897705,1507.243,219.598,0.753000020980835,1461.575,323.397,0.9309999942779541,488.731,32.914,0.9980000257492065,524.236,93.349,0.9940000176429749,552.218,182.572,0.9959999918937683
260,981.231,453.07,1.0,1026.666,488.249,1.0,1345.076,445.583,1.0,1324.757,507.348,1.0,1001.602,433.328,1.0,1007.702,472.043,1.0,1009.188,504.64,1.0,1530.086,109.351,0.7390000224113464,1523.616,228.227,0.6079999804496765,1500.362,323.397,0.3569999933242798,488.731,32.95,0.9980000257492065,524.236,93.349,0.9940000176429749,552.221,182.572,0.9959999918937683
261,981.231,453.07,1.0,1026.743,487.772,1.0,1346.687,446.811,1.0,1324.757,508.123,1.0,1001.602,433.328,1.0,1007.702,472.316,1.0,1009.107,504.64,1.0,1539.761,127.861,0.9829999804496765,1556.379,260.006,0.8989999890327454,1540.372,356.857,,488.734,33.089,0.9980000257492065,524.498,93.349,0.9940000176429749,552.221,182.592,0.9959999918937683
262,981.231,453.07,1.0,1028.384,486.724,1.0,1345.934,446.811,1.0,1324.577,508.123,1.0,1001.464,433.328,1.0,1007.702,472.548,1.0,1009.002,504.664,1.0,1541.114,154.769,0.9570000171661377,1579.523,277.218,0.796999990940094,1642.524,405.449,0.9710000157356262,488.734,33.124,0.9980000257492065,524.236,93.299,0.9940000176429749,552.218,183.033,0.9959999918937683
263,981.231,453.167,1.0,1028.722,486.59,1.0,1345.277,446.811,1.0,1324.577,508.123,1.0,1001.464,433.328,1.0,1007.702,472.316,1.0,1009.002,504.664,1.0,1548.453,173.75,0.9850000143051147,1595.513,296.631,0.9909999966621399,1642.524,405.449,0.9760000109672546,488.734,33.143,0.9980000257492065,524.236,93.299,0.9940000176429749,552.07,183.233,0.9959999918937683
264,981.043,453.425,1.0,1028.722,486.59,1.0,1345.934,445.631,1.0,1324.577,508.123,1.0,1001.464,433.399,1.0,1006.655,472.316,1.0,1009.642,504.979,1.0,1557.783,190.51,0.9959999918937683,1610.626,306.028,0.9959999918937683,1642.524,405.449,0.9990000128746033,488.722,33.143,0.9980000257492065,524.326,93.373,0.9940000176429749,552.036,183.238,0.996999979019165
265,980.919,453.53,1.0,1028.384,486.724,1.0,1345.934,445.439,1.0,1324.577,508.121,1.0,1001.52,433.399,1.0,1006.455,472.316,0.9990000128746033,1008.875,505.814,1.0,1562.971,205.881,0.9980000257492065,1616.294,333.646,0.9810000061988831,1644.552,426.199,0.9959999918937683,488.715,33.158,0.9980000257492065,524.361,93.438,0.9940000176429749,552.016,183.29,0.996999979019165
266,980.378,453.605,1.0,1027.602,487.76,1.0,1345.934,444.697,1.0,1324.595,507.744,1.0,1001.52,433.067,1.0,1006.134,472.274,1.0,1008.187,505.891,1.0,1563.165,205.881,0.9610000252723694,1616.294,333.646,0.9269999861717224,1644.552,436.925,0.8840000033378601,488.685,33.143,0.9980000257492065,524.348,93.434,0.9940000176429749,551.985,183.302,0.9959999918937683
267,979.484,453.605,1.0,1026.1,488.761,1.0,1345.369,443.707,1.0,1324.802,507.551,1.0,1001.52,433.067,1.0,1006.052,472.274,1.0,1008.524,505.891,1.0,1562.971,205.881,0.9919999837875366,1616.294,333.646,0.9769999980926514,1644.552,461.197,0.9039999842643738,488.58,33.143,0.9980000257492065,524.361,93.438,0.9940000176429749,551.985,183.312,0.9959999918937683
268,979.406,453.605,1.0,1025.91,489.051,1.0,1345.369,443.348,1.0,1324.802,507.333,1.0,1000.965,432.98,1.0,1005.052,472.52,1.0,1008.187,505.891,1.0,1562.971,203.89,0.49300000071525574,1589.028,332.508,0.4359999895095825,1637.036,482.925,0.49399998784065247,488.53,33.274,0.9980000257492065,524.45,93.668,0.9940000176429749,551.985,183.29,0.9959999918937683
269,978.394,453.308,1.0,1025.031,489.051,1.0,1344.944,443.329,1.0,1325.134,506.739,1.0,1000.538,430.862,1.0,1004.655,472.642,1.0,1008.117,503.351,1.0,1555.345,195.419,0.6710000038146973,1588.699,324.262,0.9639999866485596,1635.951,486.721,0.9710000157356262,488.58,33.428,0.9980000257492065,524.636,93.857,0.9940000176429749,552.001,183.29,0.9959999918937683
270,977.352,452.354,0.9990000128746033,1024.722,489.051,1.0,1344.944,443.56,1.0,1325.235,506.714,1.0,1000.538,430.535,1.0,1003.792,473.019,1.0,1007.9,503.096,1.0,1546.737,179.762,0.7509999871253967,1587.664,323.276,0.9020000100135803,1627.315,491.592,0.5,488.58,33.428,0.9980000257492065,524.666,94.005,0.9940000176429749,552.128,183.068,0.9959999918937683
271,977.352,452.354,1.0,1023.879,488.438,1.0,1344.944,443.39,1.0,1326.743,506.169,1.0,999.861,430.176,1.0,1003.792,473.485,1.0,1007.697,502.784,1.0,1538.229,158.782,0.9340000152587891,1574.478,317.711,0.9620000123977661,1594.959,504.569,0.9909999966621399,488.53,33.568,0.9980000257492065,524.815,94.069,0.9940000176429749,552.128,183.068,0.9959999918937683
272,977.352,452.354,1.0,1023.058,488.438,1.0,1344.841,443.329,1.0,1326.779,506.169,1.0,999.861,430.176,1.0,1003.792,473.056,1.0,1007.634,502.901,1.0,1536.274,143.135,0.9779999852180481,1560.442,306.97,0.9900000095367432,1580.919,504.962,0.9990000128746033,488.477,33.569,0.9980000257492065,524.815,94.069,0.9929999709129333,552.128,183.062,0.9959999918937683
273,978.025,453.532,1.0,1023.024,488.127,1.0,1344.836,443.263,1.0,1326.779,506.597,1.0,999.861,430.119,1.0,1004.049,473.056,1.0,1007.634,502.901,1.0,1521.366,140.083,0.9620000123977661,1555.369,305.22,0.9150000214576721,1572.313,504.962,0.9980000257492065,488.424,33.581,0.9980000257492065,524.882,94.225,0.9940000176429749,552.128,183.062,0.9959999918937683
274,978.61,454.164,1.0,1023.024,488.438,1.0,1344.836,443.315,1.0,1326.779,506.597,1.0,1000.257,430.119,1.0,1004.049,473.461,1.0,1007.634,503.096,1.0,1508.715,131.846,0.9819999933242798,1546.333,300.42,0.9950000047683716,1564.852,504.569,0.9980000257492065,488.407,33.569,0.9980000257492065,524.894,94.382,0.9940000176429749,552.127,183.068,0.9959999918937683
275,978.738,454.212,1.0,1023.058,488.896,1.0,1344.669,443.194,1.0,1326.29,506.705,1.0,999.931,430.119,1.0,1005.484,473.461,1.0,1007.697,503.171,1.0,1508.715,115.837,0.13199999928474426,1538.956,294.751,0.9890000224113464,1557.097,503.379,1.0,488.255,33.568,0.9980000257492065,524.894,94.461,0.9940000176429749,552.127,183.062,0.9959999918937683
276,978.849,454.282,1.0,1023.984,490.891,1.0,1343.838,442.37,1.0,1326.285,507.263,1.0,1000.257,430.119,1.0,1005.597,473.198,1.0,1007.848,503.274,1.0,1499.985,108.261,0.15000000596046448,1521.704,289.877,0.9710000157356262,1546.154,498.322,1.0,488.109,33.581,0.9980000257492065,524.981,94.513,0.9940000176429749,552.1,183.062,0.9959999918937683
277,979.04,454.695,1.0,1024.076,491.12,1.0,1343.838,441.958,1.0,1326.076,507.437,1.0,1000.423,430.117,1.0,1005.746,473.198,1.0,1008.03,503.605,1.0,1499.34,76.81,0.6589999794960022,1515.654,284.124,0.9850000143051147,1545.164,490.112,0.9990000128746033,488.109,33.424,0.9980000257492065,524.981,94.613,0.9940000176429749,552.15,183.085,0.9959999918937683
278,979.245,454.913,1.0,1024.42,491.12,1.0,1343.838,441.958,1.0,1325.99,507.437,1.0,1000.848,429.955,1.0,1006.435,473.176,1.0,1008.03,503.519,1.0,1483.382,75.583,0.5170000195503235,1514.463,274.566,0.9779999852180481,1535.565,486.913,0.9990000128746033,488.231,33.424,0.9980000257492065,524.981,94.613,0.9940000176429749,552.114,183.085,0.9959999918937683
279,979.437,454.913,1.0,1024.42,491.12,1.0,1343.907,441.958,1.0,1325.966,507.437,1.0,1001.202,429.955,1.0,1006.63,472.189,1.0,1007.848,503.519,1.0,1483.382,67.82,0.7400000095367432,1509.185,273.464,0.9879999756813049,1533.662,485.162,0.9980000257492065,488.231,33.442,0.9990000128746033,524.945,94.613,0.9929999709129333,552.114,183.102,0.9959999918937683
280,980.092,455.104,1.0,1024.076,491.12,1.0,1344.078,442.207,1.0,1325.833,507.017,1.0,1001.552,429.955,1.0,1006.654,472.143,1.0,1006.865,503.588,1.0,1477.879,61.074,0.8489999771118164,1508.48,270.584,0.9940000176429749,1533.662,483.126,1.0,488.256,33.45,0.9980000257492065,524.945,94.613,0.9929999709129333,552.114,183.102,0.9959999918937683
281,981.249,455.104,0.9990000128746033,1024.42,490.796,1.0,1344.078,443.014,1.0,1325.833,506.705,1.0,1001.624,429.955,1.0,1006.994,472.143,1.0,1006.841,503.588,1.0,1475.904,53.32,0.8840000033378601,1499.132,258.631,0.9710000157356262,1535.565,478.786,1.0,488.256,33.45,0.9990000128746033,524.945,94.402,0.9929999709129333,552.15,183.102,0.9959999918937683
282,981.249,455.324,1.0,1024.042,490.796,1.0,1344.311,443.09,1.0,1325.833,506.705,1.0,1001.7,433.097,1.0,1006.994,470.093,1.0,1006.841,503.588,1.0,1475.656,46.245,0.5789999961853027,1499.132,256.495,0.9909999966621399,1535.777,470.408,1.0,488.256,33.516,0.9980000257492065,524.954,94.401,0.9929999709129333,552.143,183.102,0.9959999918937683
283,981.249,455.104,1.0,1022.44,487.08,1.0,1344.87,443.206,1.0,1325.963,506.705,1.0,1002.023,433.402,1.0,1007.444,467.487,1.0,1006.841,503.775,1.0,1475.656,46.245,0.7710000276565552,1498.742,256.495,0.9900000095367432,1535.777,469.312,1.0,488.197,33.545,0.9980000257492065,524.959,94.301,0.9940000176429749,552.143,183.102,0.9959999918937683
284,981.945,455.104,1.0,1022.029,486.287,1.0,1345.078,443.352,1.0,1326.278,506.881,1.0,1002.023,433.402,1.0,1007.444,467.487,1.0,1007.408,504.763,1.0,1475.806,46.245,0.7820000052452087,1498.742,256.495,0.9919999837875366,1535.777,468.798,1.0,488.197,33.545,0.9980000257492065,525.014,94.301,0.9940000176429749,552.156,183.116,0.996999979019165
285,981.945,454.842,1.0,1022.44,486.287,1.0,1344.311,443.352,1.0,1326.387,506.881,1.0,1001.624,433.097,1.0,1006.816,469.354,1.0,1008.6,504.88,1.0,1475.806,51.525,0.5699999928474426,1499.869,258.264,0.9860000014305115,1514.097,468.514,1.0,488.197,33.562,0.9980000257492065,525.014,94.293,0.9940000176429749,552.162,183.136,0.996999979019165
286,981.945,454.729,1.0,1022.425,486.197,1.0,1344.311,443.09,1.0,1326.451,507.066,1.0,1001.42,433.022,1.0,1006.739,469.354,1.0,1008.6,504.88,1.0,1499.283,59.497,0.765999972820282,1499.869,258.331,0.9309999942779541,1497.371,468.514,0.9990000128746033,488.213,33.538,0.9980000257492065,525.02,94.293,0.9929999709129333,552.256,183.136,0.996999979019165
287,981.945,454.709,1.0,1021.914,486.197,1.0,1343.862,442.628,1.0,1326.634,507.09,1.0,1001.42,433.022,1.0,1006.816,468.857,1.0,1008.6,505.103,1.0,1505.944,60.166,0.2370000034570694,1498.742,258.331,0.9269999861717224,1472.531,459.274,0.996999979019165,488.305,33.538,0.9990000128746033,525.167,94.227,0.9940000176429749,552.295,183.09,0.996999979019165
288,981.945,454.729,1.0,1021.914,486.287,1.0,1343.801,442.413,1.0,1327.084,506.881,1.0,1001.42,433.022,1.0,1006.816,468.857,1.0,1008.473,505.188,1.0,1507.177,83.819,0.35100001096725464,1491.441,260.164,0.8209999799728394,1444.066,450.197,0.9810000061988831,488.327,33.406,0.9990000128746033,525.175,94.09,0.9940000176429749,552.317,183.076,0.996999979019165
289,980.307,454.729,1.0,1021.647,490.074,1.0,1343.387,442.413,1.0,1327.084,506.794,1.0,1001.773,433.022,1.0,1006.829,468.857,1.0,1007.927,505.103,1.0,1505.944,92.531,0.9110000133514404,1483.202,260.164,0.9909999966621399,1435.203,435.078,0.36000001430511475,488.327,33.441,0.9990000128746033,525.347,94.09,0.9940000176429749,552.296,183.075,0.996999979019165
290,980.307,455.134,1.0,1021.647,490.074,1.0,1343.159,442.532,1.0,1327.084,507.351,1.0,1001.816,433.022,1.0,1006.829,468.857,1.0,1007.927,505.13,1.0,1505.944,95.917,0.9470000267028809,1475.272,258.922,0.753000020980835,1413.864,415.921,0.9980000257492065,488.327,33.406,0.9980000257492065,525.339,94.09,0.9940000176429749,552.296,183.075,0.996999979019165
291,980.299,455.134,1.0,1021.08,490.169,1.0,1342.711,442.413,1.0,1325.188,507.351,1.0,1002.141,432.737,1.0,1007.422,468.857,1.0,1007.802,505.188,1.0,1508.996,100.417,0.9800000190734863,1452.709,253.362,0.8510000109672546,1391.341,395.323,0.953000009059906,488.275,33.377,0.9980000257492065,525.421,94.234,0.9940000176429749,552.295,183.076,0.996999979019165
292,979.609,455.134,1.0,1021.647,490.074,1.0,1342.088,442.413,1.0,1324.608,509.23,1.0,1001.816,432.737,1.0,1006.829,468.892,1.0,1007.802,505.238,1.0,1509.748,108.828,0.8759999871253967,1451.755,253.362,0.9769999980926514,1381.331,378.644,0.9929999709129333,488.167,33.377,0.9980000257492065,525.421,94.252,0.9929999709129333,552.168,183.02,0.996999979019165
293,979.574,453.944,1.0,1021.919,489.784,1.0,1340.131,442.532,1.0,1324.546,510.481,1.0,1001.773,432.737,1.0,1006.78,469.132,1.0,1007.802,505.13,1.0,1515.201,109.835,0.9480000138282776,1447.757,251.799,0.9940000176429749,1368.597,362.343,1.0,488.163,33.377,0.9980000257492065,525.421,94.255,0.9929999709129333,552.077,183.02,0.9959999918937683
294,979.08,453.765,1.0,1022.365,489.02,1.0,1340.131,441.551,1.0,1324.324,511.695,1.0,1001.816,432.816,1.0,1006.78,470.37,1.0,1007.607,505.13,1.0,1524.828,116.709,0.906000018119812,1446.735,251.276,0.9929999709129333,1363.692,357.675,1.0,488.145,33.377,0.9980000257492065,525.421,94.301,0.9929999709129333,552.054,183.093,0.9959999918937683
295,979.08,453.765,1.0,1022.807,488.693,1.0,1340.131,441.551,1.0,1324.324,511.695,1.0,1002.646,432.832,1.0,1006.391,470.666,1.0,1007.607,504.817,1.0,1530.768,126.638,0.7160000205039978,1446.262,251.276,0.9940000176429749,1352.716,350.782,1.0,488.145,33.377,0.9980000257492065,525.549,94.418,0.9940000176429749,551.973,183.126,0.9959999918937683
296,979.609,453.765,1.0,1023.858,488.693,1.0,1340.502,442.117,1.0,1324.195,511.695,1.0,1001.77,433.185,1.0,1004.915,471.158,1.0,1007.607,504.817,1.0,1530.768,130.574,0.9629999995231628,1444.181,246.816,0.972000002861023,1342.492,348.229,1.0,488.099,33.363,0.9980000257492065,525.553,94.427,0.9940000176429749,551.911,183.398,0.9959999918937683
297,980.016,453.838,1.0,1023.858,488.456,1.0,1341.416,443.177,1.0,1323.811,511.29,1.0,1002.322,433.329,1.0,1004.784,471.158,1.0,1007.223,504.817,1.0,1530.768,140.846,0.9769999980926514,1434.513,246.816,0.9890000224113464,1338.38,346.871,1.0,488.099,33.345,0.9980000257492065,525.553,94.427,0.9940000176429749,551.847,183.414,0.996999979019165
298,980.166,454.285,1.0,1023.858,488.456,1.0,1341.416,443.258,1.0,1323.811,510.291,1.0,1002.706,433.627,1.0,1004.915,471.354,1.0,1007.231,505.453,1.0,1525.276,141.671,0.9010000228881836,1429.717,246.816,0.9789999723434448,1337.795,346.473,0.9990000128746033,488.099,33.23,0.9980000257492065,525.596,94.452,0.9940000176429749,551.669,183.913,0.996999979019165
299,981.53,454.312,1.0,1023.858,488.456,1.0,1341.416,445.472,1.0,1323.811,509.288,1.0,1002.322,433.627,1.0,1004.915,471.442,1.0,1007.662,505.453,1.0,1524.042,145.361,0.8679999709129333,1418.853,246.96,0.9470000267028809,1316.16,346.473,0.9990000128746033,488.177,33.155,0.9980000257492065,525.625,94.427,0.9940000176429749,551.669,183.914,0.996999979019165
300,981.611,454.573,1.0,1023.302,488.522,1.0,1341.952,445.472,1.0,1323.299,508.139,1.0,1002.322,433.627,1.0,1005.686,471.442,1.0,1007.662,505.453,1.0,1492.001,145.361,0.9819999933242798,1411.342,246.96,0.9750000238418579,1307.603,346.311,1.0,488.177,33.055,0.9980000257492065,525.676,94.368,0.9940000176429749,551.669,183.914,0.996999979019165
301,982.122,454.573,1.0,1023.075,488.456,1.0,1345.436,445.472,1.0,1323.684,508.139,1.0,1002.706,433.134,1.0,1006.234,471.442,1.0,1007.662,505.393,1.0,1473.933,145.361,0.9649999737739563,1387.152,246.96,0.984000027179718,1282.811,346.196,1.0,488.262,33.048,0.9980000257492065,525.625,94.361,0.9940000176429749,551.749,183.913,0.996999979019165
302,982.122,454.404,1.0,1023.075,488.522,1.0,1345.441,445.218,1.0,1323.592,508.139,1.0,1002.706,431.203,1.0,1006.234,472.685,1.0,1007.662,505.263,1.0,1451.421,145.099,0.8899999856948853,1364.889,246.071,0.8640000224113464,1268.688,345.126,1.0,488.325,33.025,0.9980000257492065,525.625,94.237,0.9940000176429749,551.875,183.858,0.996999979019165
303,982.122,454.404,1.0,1023.075,488.671,1.0,1345.441,444.618,1.0,1323.55,508.221,1.0,1002.198,431.203,1.0,1006.234,472.9,1.0,1007.662,505.263,1.0,1403.559,116.558,0.8190000057220459,1335.118,237.445,0.9129999876022339,1252.629,337.668,0.9990000128746033,488.386,32.916,0.9980000257492065,525.326,94.159,0.9940000176429749,551.875,183.858,0.996999979019165
