scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
155,1467.062,734.933,1.0,1464.399,680.515,1.0,1457.867,636.036,1.0,916.383,318.035,1.0,926.921,372.931,1.0,935.191,427.589,1.0,539.159,307.156,1.0,596.98,427.197,1.0,646.309,556.994,0.9990000128746033,501.766,55.886,0.9990000128746033,543.881,120.674,0.9980000257492065,566.608,200.709,1.0
156,1467.114,734.932,1.0,1464.336,680.669,1.0,1457.863,636.036,1.0,916.4,318.129,1.0,926.921,372.792,1.0,935.239,427.574,1.0,539.245,307.156,1.0,597.195,427.197,1.0,646.309,557.674,0.9990000128746033,501.766,55.886,0.9990000128746033,544.021,120.828,0.9980000257492065,566.608,200.709,1.0
157,1467.169,734.933,1.0,1464.336,680.669,1.0,1457.86,635.918,1.0,916.383,318.129,1.0,926.921,372.782,1.0,935.29,427.574,1.0,540.587,306.724,1.0,597.367,427.197,1.0,646.37,558.12,0.9990000128746033,501.746,55.886,0.9990000128746033,544.021,120.855,0.9980000257492065,566.608,200.673,1.0
158,1467.211,734.933,1.0,1464.296,680.669,1.0,1457.86,635.918,1.0,916.371,318.35,1.0,926.846,372.782,1.0,935.302,427.574,1.0,541.201,306.724,1.0,597.171,427.004,1.0,646.37,558.12,0.9990000128746033,501.721,55.812,0.9990000128746033,544.021,120.855,0.9980000257492065,566.608,200.572,1.0
159,1467.211,734.927,1.0,1464.296,680.598,1.0,1458.047,636.123,1.0,916.383,318.383,1.0,926.887,372.792,1.0,935.493,427.58,1.0,541.201,306.708,1.0,597.367,427.004,1.0,646.576,558.12,0.9990000128746033,501.721,55.812,0.9990000128746033,543.883,120.855,0.9980000257492065,566.559,200.539,1.0
160,1467.318,734.933,1.0,1464.296,680.598,1.0,1457.662,635.918,1.0,916.4,318.383,1.0,926.959,373.103,1.0,935.495,427.58,1.0,541.437,306.616,1.0,597.722,427.004,1.0,647.14,558.132,0.9990000128746033,501.633,55.812,0.9990000128746033,543.838,120.524,0.9980000257492065,566.495,200.572,1.0
161,1467.318,734.949,1.0,1464.328,680.435,1.0,1457.687,636.123,1.0,916.371,318.383,1.0,927.003,373.147,1.0,935.499,427.587,1.0,541.437,306.534,1.0,597.981,427.274,1.0,647.151,557.992,0.9990000128746033,501.376,55.999,0.9990000128746033,543.756,120.524,0.9980000257492065,566.478,200.673,1.0
162,1467.19,734.949,1.0,1464.352,680.35,1.0,1457.797,636.159,1.0,916.055,318.451,1.0,926.887,373.161,1.0,935.503,427.58,1.0,541.136,306.534,1.0,597.981,428.039,1.0,647.14,557.992,0.9990000128746033,501.375,56.093,0.9990000128746033,543.756,120.524,0.9980000257492065,566.173,200.572,1.0
163,1467.099,734.974,1.0,1464.446,680.301,1.0,1457.687,636.123,1.0,916.418,318.383,1.0,927.003,373.147,1.0,935.503,427.58,1.0,541.028,306.534,1.0,597.981,428.077,1.0,647.883,557.741,0.9990000128746033,501.23,56.938,0.9990000128746033,543.73,120.755,0.9980000257492065,566.16,200.477,1.0
164,1466.952,735.032,1.0,1464.454,680.174,1.0,1457.662,635.906,1.0,916.418,318.602,1.0,927.007,373.174,1.0,935.499,427.55,1.0,539.067,306.455,1.0,597.882,428.231,1.0,647.883,557.741,0.9990000128746033,500.994,57.35,0.9990000128746033,543.756,121.273,0.9980000257492065,566.159,200.455,1.0
165,1466.911,735.071,1.0,1464.454,680.113,1.0,1457.565,635.906,1.0,916.418,318.882,1.0,927.042,373.368,1.0,935.232,427.488,1.0,538.279,306.525,0.9990000128746033,597.882,429.416,1.0,649.332,555.649,0.9990000128746033,500.994,57.35,0.9990000128746033,543.926,121.273,0.9980000257492065,565.694,200.389,1.0
166,1466.901,735.096,1.0,1464.454,680.106,1.0,1457.518,635.906,1.0,918.035,319.022,1.0,927.538,373.979,1.0,935.222,427.378,1.0,537.919,306.942,0.9990000128746033,597.493,429.416,1.0,649.534,555.29,0.9990000128746033,500.959,57.35,0.9990000128746033,543.926,121.273,0.9980000257492065,565.656,200.355,1.0
167,1466.901,735.071,1.0,1464.386,680.07,1.0,1457.518,635.906,1.0,918.18,319.365,1.0,927.689,374.128,1.0,935.085,427.369,1.0,537.863,306.942,0.9990000128746033,597.493,429.416,1.0,649.769,555.29,1.0,501.068,57.164,0.9990000128746033,543.675,121.152,0.9980000257492065,565.655,200.355,1.0
168,1466.887,735.089,1.0,1464.386,679.98,1.0,1457.518,635.961,1.0,918.982,319.365,1.0,927.689,374.128,1.0,935.056,427.369,1.0,537.843,307.054,0.9990000128746033,597.493,428.645,1.0,649.769,555.29,0.9990000128746033,501.068,57.155,0.9990000128746033,543.672,121.134,0.9980000257492065,565.655,200.355,1.0
169,1466.885,735.089,1.0,1464.386,679.947,1.0,1457.77,635.972,1.0,919.149,319.365,1.0,927.813,374.128,1.0,935.047,427.369,1.0,536.764,307.054,0.9990000128746033,599.18,428.45,0.9990000128746033,649.789,555.432,1.0,501.068,57.084,0.9990000128746033,543.622,120.948,0.9980000257492065,565.656,200.439,1.0
170,1466.885,735.053,1.0,1464.401,679.947,1.0,1457.774,635.998,1.0,918.982,315.992,1.0,927.538,373.009,1.0,935.047,427.369,1.0,536.764,307.293,0.9990000128746033,599.313,428.45,0.9990000128746033,649.769,554.987,0.9990000128746033,501.068,57.039,0.9990000128746033,543.513,120.854,0.9990000128746033,565.772,200.64,1.0
171,1466.877,734.979,1.0,1464.401,679.947,1.0,1457.802,636.011,1.0,918.982,315.992,1.0,927.813,372.946,1.0,935.047,427.289,1.0,536.764,307.054,0.9990000128746033,599.313,428.45,0.9990000128746033,649.6,554.768,0.9990000128746033,501.099,57.023,0.9990000128746033,543.332,120.854,0.9990000128746033,565.815,200.844,1.0
172,1466.885,735.053,1.0,1464.401,680.141,1.0,1457.816,636.058,1.0,918.952,315.992,1.0,927.813,372.937,1.0,934.762,427.207,1.0,537.786,306.907,1.0,599.313,429.12,0.9990000128746033,649.6,554.768,0.9990000128746033,501.143,56.908,0.9990000128746033,543.466,120.451,0.9980000257492065,565.824,200.921,1.0
173,1466.91,735.053,1.0,1464.28,680.181,1.0,1457.816,636.1,1.0,918.386,317.562,1.0,927.813,372.937,1.0,934.659,427.26,1.0,539.091,306.617,1.0,598.745,429.756,1.0,649.789,555.336,0.9990000128746033,501.299,56.908,0.9990000128746033,543.397,120.451,0.9990000128746033,565.824,201.015,1.0
174,1466.91,735.08,1.0,1464.251,680.212,1.0,1457.816,636.111,1.0,918.386,317.562,1.0,927.856,372.859,1.0,934.659,427.046,1.0,539.091,306.617,1.0,598.385,429.756,1.0,649.737,555.336,1.0,501.535,56.888,0.9990000128746033,542.682,120.263,0.9980000257492065,565.824,201.247,1.0
175,1466.877,735.089,1.0,1464.232,680.212,1.0,1457.816,636.165,1.0,918.952,317.562,1.0,928.012,372.233,1.0,934.931,426.877,1.0,539.091,306.617,1.0,598.385,429.984,1.0,650.039,555.461,1.0,501.607,56.869,0.9990000128746033,542.745,120.144,0.9980000257492065,565.764,201.247,1.0
176,1466.91,735.112,1.0,1464.215,680.184,1.0,1457.816,636.236,1.0,920.742,315.656,1.0,928.583,371.152,1.0,934.931,426.154,1.0,538.502,306.519,1.0,598.745,430.158,1.0,650.048,555.617,1.0,501.719,56.888,0.9990000128746033,543.355,120.367,0.9990000128746033,565.659,201.247,1.0
177,1466.9,735.121,1.0,1464.215,680.184,1.0,1457.921,636.242,1.0,924.001,315.61,1.0,928.688,370.749,1.0,937.681,423.763,1.0,538.502,306.454,1.0,599.155,430.158,0.9990000128746033,650.084,555.624,1.0,501.72,56.917,0.9990000128746033,542.745,120.317,0.9980000257492065,565.659,201.084,1.0
178,1466.84,735.121,1.0,1464.215,680.184,1.0,1457.883,636.315,1.0,928.984,311.876,1.0,940.523,364.345,1.0,944.008,418.951,1.0,538.502,306.249,0.9990000128746033,599.261,429.077,0.9990000128746033,650.14,555.624,1.0,501.72,57.06,0.9990000128746033,542.671,120.317,0.9980000257492065,565.654,200.84,1.0
179,1466.852,735.121,1.0,1464.389,680.091,1.0,1457.984,636.315,1.0,941.29,304.936,1.0,950.702,361.742,1.0,958.832,414.924,0.9959999918937683,538.502,306.249,0.9990000128746033,599.261,429.077,0.9990000128746033,650.14,555.776,1.0,501.719,57.06,0.9990000128746033,542.567,120.317,0.9980000257492065,565.659,200.832,1.0
180,1466.852,735.131,1.0,1464.478,680.075,1.0,1457.984,636.236,1.0,954.781,304.821,1.0,963.273,360.421,1.0,980.522,414.924,0.9909999966621399,538.502,306.249,0.9990000128746033,599.155,428.944,0.9990000128746033,650.048,555.776,1.0,501.569,57.102,0.9990000128746033,542.567,120.317,0.9980000257492065,565.686,200.561,1.0
181,1466.84,735.121,1.0,1464.563,680.04,1.0,1457.984,636.167,1.0,967.665,303.782,1.0,979.447,360.421,1.0,992.366,414.144,1.0,538.244,306.283,1.0,595.596,428.944,0.9990000128746033,649.884,555.863,1.0,501.426,57.113,0.9990000128746033,542.567,120.055,0.9990000128746033,565.993,200.448,1.0
182,1466.787,735.131,1.0,1464.568,680.04,1.0,1457.883,636.167,1.0,982.676,303.294,1.0,994.226,360.213,1.0,1004.517,413.073,1.0,538.244,306.283,1.0,594.773,428.944,0.9990000128746033,649.884,555.863,1.0,501.397,57.605,0.9990000128746033,542.567,119.773,0.9980000257492065,566.063,200.448,1.0
183,1466.752,735.138,1.0,1464.643,679.988,1.0,1457.814,636.092,1.0,1001.507,299.932,1.0,1009.782,359.538,1.0,1024.42,412.643,1.0,538.244,306.283,1.0,594.773,430.275,0.9990000128746033,649.706,555.863,0.9990000128746033,501.416,57.605,0.9990000128746033,542.663,119.773,0.9980000257492065,566.15,200.448,1.0
184,1466.724,735.138,1.0,1464.643,679.947,1.0,1457.778,636.102,1.0,1022.114,299.504,1.0,1034.74,358.927,1.0,1041.464,408.499,1.0,538.655,306.283,1.0,595.596,430.275,1.0,649.592,555.826,1.0,501.416,57.626,0.9990000128746033,542.813,120.055,0.9980000257492065,566.182,200.4,1.0
185,1466.724,735.158,1.0,1464.643,679.891,1.0,1457.778,636.102,1.0,1048.561,296.368,1.0,1058.03,358.327,1.0,1069.405,408.499,1.0,539.297,306.11,1.0,598.36,431.989,0.9990000128746033,649.592,555.826,1.0,501.416,57.626,0.9990000128746033,543.622,120.881,0.9980000257492065,566.285,200.453,1.0
186,1466.724,735.158,1.0,1464.643,679.891,1.0,1457.778,636.195,1.0,1068.442,296.368,0.9990000128746033,1081.393,358.327,1.0,1077.082,408.499,0.8100000023841858,539.297,306.11,1.0,598.36,432.969,0.9990000128746033,649.592,555.826,0.9990000128746033,501.626,57.331,0.9990000128746033,543.643,120.891,0.9980000257492065,566.325,200.547,1.0
187,1466.933,735.158,1.0,1464.641,679.891,1.0,1457.778,636.195,1.0,1085.202,296.368,1.0,1097.44,358.327,1.0,1110.015,409.398,0.9990000128746033,538.655,306.286,1.0,598.36,433.12,0.9990000128746033,649.592,556.05,1.0,501.644,56.769,0.9990000128746033,543.643,120.944,0.9980000257492065,566.386,200.678,1.0
188,1466.962,734.979,1.0,1464.641,680.087,1.0,1457.812,636.676,1.0,1098.469,307.471,0.9900000095367432,1109.843,360.635,1.0,1119.501,420.11,1.0,538.951,306.286,1.0,596.893,435.131,1.0,649.498,555.923,1.0,501.747,56.657,0.9990000128746033,543.643,120.944,0.9980000257492065,566.399,200.815,1.0
189,1466.962,734.974,1.0,1464.641,680.194,1.0,1458.123,636.676,1.0,1098.665,310.534,1.0,1109.843,371.33,1.0,1119.501,427.81,1.0,538.71,306.007,0.9990000128746033,595.687,435.293,0.9990000128746033,649.681,556.051,1.0,501.748,56.636,0.9990000128746033,543.627,120.944,0.9980000257492065,566.399,200.831,1.0
190,1466.933,734.964,1.0,1464.583,680.197,1.0,1458.166,636.69,1.0,1098.665,322.845,1.0,1109.843,388.731,1.0,1119.719,442.655,1.0,537.673,306.393,1.0,595.643,435.85,1.0,649.766,556.094,1.0,501.763,56.636,0.9990000128746033,543.506,120.864,0.9980000257492065,566.386,200.831,1.0
191,1466.875,734.964,1.0,1464.57,680.453,1.0,1458.194,636.774,1.0,1098.469,339.343,1.0,1106.219,399.608,1.0,1119.501,457.007,1.0,538.71,306.393,1.0,595.643,436.712,1.0,649.776,556.254,1.0,501.763,56.657,0.9990000128746033,543.421,120.814,0.9980000257492065,566.376,200.831,1.0
192,1466.873,734.964,1.0,1464.57,680.518,1.0,1458.194,636.774,1.0,1098.469,356.266,0.9980000257492065,1106.219,416.252,1.0,1119.436,472.133,1.0,538.71,306.879,0.9990000128746033,595.643,436.712,1.0,649.776,556.333,1.0,501.763,56.679,0.9990000128746033,543.401,120.767,0.9980000257492065,566.376,200.831,1.0
193,1466.852,734.923,1.0,1464.566,680.562,1.0,1458.194,636.683,1.0,1098.665,369.406,1.0,1106.219,427.121,1.0,1119.436,488.597,1.0,538.376,306.942,1.0,597.072,437.685,0.9990000128746033,649.776,556.413,0.9990000128746033,501.476,56.684,0.9990000128746033,543.311,120.642,0.9980000257492065,566.376,200.854,1.0
194,1466.705,734.884,1.0,1464.522,680.594,1.0,1458.194,636.683,1.0,1099.017,377.435,1.0,1108.749,439.346,1.0,1119.719,499.518,1.0,538.376,307.078,1.0,597.072,437.822,1.0,649.776,556.413,0.9990000128746033,501.329,56.684,0.9990000128746033,543.289,120.757,0.9980000257492065,566.322,200.854,1.0
195,1466.68,734.884,1.0,1464.517,680.562,1.0,1458.146,636.683,1.0,1102.577,387.308,1.0,1112.11,449.495,1.0,1121.901,509.725,1.0,538.842,307.078,1.0,597.62,438.782,1.0,649.776,556.868,0.9980000257492065,501.323,56.684,0.9990000128746033,543.262,120.757,0.9980000257492065,566.322,200.854,1.0
196,1466.68,734.882,1.0,1464.517,680.518,1.0,1458.146,636.683,1.0,1106.759,392.254,1.0,1115.077,456.122,1.0,1126.726,513.503,1.0,538.956,306.942,1.0,597.62,438.782,1.0,649.933,556.868,0.9990000128746033,501.323,56.679,0.9990000128746033,543.182,120.757,0.9980000257492065,566.436,200.423,1.0
197,1466.68,734.893,1.0,1464.427,680.594,1.0,1458.127,636.934,1.0,1112.424,401.098,1.0,1116.658,459.089,1.0,1128.692,518.219,1.0,539.9,306.753,1.0,597.841,438.782,0.9990000128746033,650.234,556.703,0.9990000128746033,501.329,56.684,0.9990000128746033,543.15,120.765,0.9980000257492065,566.33,200.334,1.0
198,1466.821,734.893,1.0,1464.427,680.437,1.0,1458.054,637.0,1.0,1113.288,407.301,1.0,1117.275,463.42,1.0,1130.008,518.332,1.0,540.356,306.736,1.0,597.841,438.782,1.0,650.457,556.703,0.9990000128746033,501.472,56.733,0.9990000128746033,543.15,120.789,0.9980000257492065,566.33,200.3,1.0
199,1466.821,734.906,1.0,1464.487,680.273,1.0,1458.146,637.0,1.0,1113.288,407.979,1.0,1119.367,464.512,1.0,1130.008,518.47,1.0,541.082,306.584,1.0,597.841,437.796,1.0,650.515,556.791,0.9990000128746033,501.541,56.733,0.9990000128746033,543.132,120.789,0.9980000257492065,566.436,200.3,1.0
200,1466.851,735.028,1.0,1464.496,680.199,1.0,1458.054,636.936,1.0,1114.227,408.387,1.0,1117.275,465.268,1.0,1130.008,518.47,1.0,541.188,306.541,1.0,597.724,437.275,1.0,650.67,556.791,0.9990000128746033,501.628,56.677,0.9990000128746033,543.15,120.765,0.9980000257492065,566.58,200.172,1.0
201,1466.821,735.028,1.0,1464.496,680.149,1.0,1458.03,636.934,1.0,1114.054,409.163,1.0,1116.848,465.763,1.0,1129.682,519.71,1.0,541.188,305.623,1.0,597.724,437.796,1.0,650.753,556.805,0.9990000128746033,501.634,56.779,0.9990000128746033,543.15,120.632,0.9980000257492065,566.58,200.066,1.0
202,1466.821,735.028,1.0,1464.548,680.149,1.0,1458.03,636.898,1.0,1114.054,410.68,1.0,1116.848,468.639,1.0,1129.618,523.309,1.0,541.082,305.623,1.0,597.724,437.796,1.0,650.67,556.922,0.9990000128746033,501.634,56.647,0.9990000128746033,543.15,120.632,0.9980000257492065,566.66,200.116,1.0
203,1466.814,735.035,1.0,1464.611,680.149,1.0,1458.097,636.884,1.0,1114.054,412.215,1.0,1116.631,469.009,1.0,1128.576,523.309,1.0,541.268,305.491,1.0,598.211,438.138,1.0,650.688,557.214,0.9990000128746033,501.657,56.616,0.9990000128746033,543.15,120.582,0.996999979019165,566.587,200.066,1.0
204,1466.851,735.035,1.0,1464.611,680.162,1.0,1458.013,636.659,1.0,1114.054,412.949,1.0,1116.631,469.561,1.0,1128.531,522.906,1.0,541.001,305.623,1.0,598.307,438.7,1.0,650.688,557.242,0.9990000128746033,501.634,56.647,0.9990000128746033,543.151,120.632,0.9980000257492065,566.671,199.958,1.0
205,1466.876,735.016,1.0,1464.548,680.257,1.0,1458.013,636.659,1.0,1114.054,413.011,1.0,1116.848,469.561,1.0,1128.166,522.698,1.0,540.788,305.68,1.0,598.518,438.704,1.0,650.821,557.274,0.9980000257492065,501.753,56.647,0.9990000128746033,543.188,120.529,0.9980000257492065,566.646,199.958,1.0
206,1466.912,735.016,1.0,1464.611,680.257,1.0,1458.006,636.659,1.0,1112.967,415.812,1.0,1116.631,469.561,1.0,1128.108,522.698,1.0,540.788,305.748,1.0,598.824,439.183,1.0,650.958,557.274,0.9990000128746033,501.753,56.647,0.9990000128746033,543.188,120.529,0.9980000257492065,566.671,200.062,1.0
207,1466.919,735.004,1.0,1464.409,680.162,1.0,1457.94,636.659,1.0,1112.967,416.145,1.0,1116.998,470.115,1.0,1128.108,522.533,1.0,540.309,305.748,1.0,599.382,439.183,1.0,650.958,557.274,0.9990000128746033,501.753,56.728,0.9990000128746033,543.204,120.529,0.996999979019165,566.646,200.062,1.0
208,1466.932,734.981,1.0,1464.409,680.085,1.0,1457.94,636.666,1.0,1113.459,416.145,1.0,1117.396,469.153,1.0,1128.033,522.509,1.0,540.309,305.954,1.0,599.517,439.183,0.9990000128746033,650.958,557.245,0.9990000128746033,501.563,56.728,0.9990000128746033,543.204,120.635,0.996999979019165,566.646,200.062,1.0
209,1466.962,734.951,1.0,1464.482,680.085,1.0,1457.943,636.721,1.0,1113.483,416.145,1.0,1117.425,468.564,1.0,1128.108,522.184,1.0,540.225,306.138,1.0,599.517,439.022,0.9980000257492065,650.589,557.089,0.9980000257492065,501.753,56.542,0.9990000128746033,543.204,120.825,0.9980000257492065,566.646,200.109,1.0
210,1466.962,734.929,1.0,1464.485,680.076,1.0,1457.94,636.87,1.0,1113.483,416.202,1.0,1118.147,468.76,1.0,1128.533,521.739,1.0,539.825,306.44,1.0,599.517,437.416,0.9990000128746033,650.589,557.089,0.9980000257492065,501.768,56.728,0.9990000128746033,543.204,120.914,0.9980000257492065,566.601,200.062,1.0
211,1466.962,734.929,1.0,1464.482,680.076,1.0,1457.943,636.804,1.0,1113.709,416.202,1.0,1118.881,469.153,1.0,1128.533,521.107,1.0,539.556,306.442,1.0,598.159,435.804,1.0,650.589,557.089,0.9980000257492065,501.794,56.578,0.9990000128746033,543.262,121.086,0.9980000257492065,566.601,199.978,1.0
212,1466.962,734.951,1.0,1464.482,679.929,1.0,1458.016,636.804,1.0,1113.872,416.202,1.0,1119.268,469.153,1.0,1128.48,520.998,1.0,538.754,306.729,1.0,598.159,435.66,1.0,651.407,557.147,0.9990000128746033,501.794,56.578,0.9990000128746033,543.654,121.111,0.9980000257492065,566.627,199.96,1.0
213,1466.876,735.095,1.0,1464.294,679.852,1.0,1458.016,636.859,1.0,1114.012,416.202,1.0,1119.268,469.154,1.0,1128.48,520.998,1.0,538.754,306.968,1.0,598.159,435.597,1.0,651.535,557.147,1.0,501.794,56.794,0.9990000128746033,543.654,121.111,0.9980000257492065,566.651,199.96,1.0
214,1466.876,735.114,1.0,1464.272,679.847,1.0,1458.01,636.804,1.0,1114.012,416.434,1.0,1119.268,469.401,1.0,1128.471,521.107,1.0,538.754,306.968,1.0,599.836,434.766,0.9990000128746033,652.014,557.147,1.0,501.502,56.794,0.9990000128746033,543.654,121.111,0.9980000257492065,566.651,199.96,1.0
215,1466.876,735.117,1.0,1464.272,679.847,1.0,1458.01,636.743,1.0,1114.04,416.434,1.0,1119.216,469.681,1.0,1128.471,521.132,1.0,537.749,307.342,1.0,599.836,434.766,0.9990000128746033,652.014,557.012,0.9990000128746033,501.327,56.578,0.9990000128746033,543.468,120.611,0.9980000257492065,566.651,200.472,1.0
216,1466.795,735.117,1.0,1464.294,679.847,1.0,1457.88,636.692,1.0,1114.012,416.627,1.0,1119.075,469.839,1.0,1128.471,521.132,1.0,538.025,307.342,1.0,599.836,435.295,0.9990000128746033,652.014,557.012,0.9990000128746033,501.199,56.559,0.9990000128746033,543.468,120.611,0.9980000257492065,566.651,200.472,1.0
217,1466.881,735.135,1.0,1464.344,679.598,1.0,1457.804,636.525,1.0,1113.758,416.645,1.0,1119.075,470.55,1.0,1128.391,521.171,1.0,538.735,307.641,1.0,599.492,435.295,0.9990000128746033,652.014,557.012,0.9990000128746033,501.199,56.482,0.9990000128746033,543.468,120.611,0.9980000257492065,566.53,200.511,1.0
218,1466.881,735.135,1.0,1464.344,679.598,1.0,1457.765,636.362,1.0,1113.758,416.645,1.0,1119.075,470.55,1.0,1128.391,521.171,1.0,538.261,307.641,1.0,599.492,435.825,0.9990000128746033,651.866,557.202,1.0,501.327,56.374,0.9990000128746033,543.475,120.716,0.9980000257492065,566.53,200.472,1.0
219,1466.751,735.107,1.0,1464.344,679.5,1.0,1457.676,636.347,1.0,1114.04,416.627,1.0,1119.4,470.55,1.0,1128.391,521.178,1.0,538.025,307.664,1.0,599.492,435.825,0.9990000128746033,651.866,557.202,0.9990000128746033,501.515,56.374,0.9990000128746033,543.643,121.027,0.9980000257492065,566.53,200.472,1.0
220,1466.751,735.107,1.0,1464.249,679.582,1.0,1457.676,636.347,1.0,1114.123,416.625,1.0,1119.453,470.304,1.0,1128.391,521.186,1.0,538.261,307.641,1.0,599.656,435.447,0.9990000128746033,652.132,557.202,1.0,501.546,56.374,0.9990000128746033,543.643,121.135,0.9980000257492065,566.505,200.511,1.0
221,1466.751,735.109,1.0,1464.144,679.582,1.0,1457.676,636.362,1.0,1114.304,416.461,1.0,1119.656,469.781,1.0,1128.531,521.186,1.0,538.705,307.342,1.0,600.218,435.473,0.9990000128746033,652.139,557.202,0.9990000128746033,501.594,56.32,0.9990000128746033,543.643,121.148,0.9980000257492065,566.562,200.58,1.0
222,1466.751,735.109,1.0,1464.144,679.694,1.0,1457.693,636.362,1.0,1114.304,416.221,1.0,1120.152,469.211,1.0,1128.733,521.025,1.0,538.705,307.274,1.0,600.218,435.447,0.9990000128746033,652.139,557.202,0.9990000128746033,501.594,56.32,0.9990000128746033,543.643,121.148,0.9980000257492065,566.691,200.58,1.0
223,1466.985,735.16,1.0,1464.249,679.582,1.0,1457.729,636.367,1.0,1114.304,416.221,1.0,1120.322,469.155,1.0,1128.733,521.186,1.0,538.812,307.206,1.0,599.984,435.371,0.9990000128746033,652.139,557.172,0.9990000128746033,501.546,56.427,0.9990000128746033,543.815,121.148,0.9980000257492065,566.693,200.689,1.0
224,1466.985,735.16,1.0,1464.289,679.582,1.0,1457.733,636.415,1.0,1114.113,416.221,1.0,1120.322,469.155,1.0,1128.733,521.186,1.0,539.818,306.662,1.0,600.083,433.229,0.9990000128746033,651.858,557.175,0.9990000128746033,501.498,56.427,0.9990000128746033,543.815,121.118,0.9980000257492065,566.693,200.58,1.0
225,1466.987,735.16,1.0,1464.334,679.44,1.0,1457.733,636.423,1.0,1113.958,416.241,1.0,1120.322,469.211,1.0,1128.561,521.484,1.0,541.306,306.662,1.0,600.083,432.174,0.9990000128746033,651.675,557.175,0.9990000128746033,501.498,56.404,0.9990000128746033,543.815,120.948,0.9980000257492065,566.693,200.192,1.0
226,1466.985,735.11,1.0,1464.376,679.421,1.0,1457.754,636.367,1.0,1113.889,416.461,1.0,1120.322,470.606,1.0,1128.52,521.664,1.0,541.306,306.662,1.0,600.083,431.677,0.9990000128746033,651.301,557.172,0.9990000128746033,501.498,56.404,0.9990000128746033,543.815,120.813,0.9980000257492065,566.747,199.91,1.0
227,1466.851,735.034,1.0,1464.376,679.372,1.0,1457.786,636.379,1.0,1113.889,416.758,1.0,1119.8,471.446,1.0,1128.49,521.69,1.0,541.306,307.001,1.0,600.718,431.677,0.9990000128746033,651.301,557.172,0.9990000128746033,501.641,56.427,0.9990000128746033,543.866,120.789,0.9980000257492065,566.558,199.91,1.0
228,1466.823,735.026,1.0,1464.376,679.372,1.0,1457.781,636.514,1.0,1113.889,416.898,1.0,1119.376,471.446,1.0,1128.361,521.72,1.0,541.395,307.001,1.0,600.718,432.174,0.9990000128746033,651.265,556.997,1.0,501.641,56.506,0.9990000128746033,543.794,120.753,0.9980000257492065,566.427,199.91,1.0
229,1466.807,735.034,1.0,1464.31,679.372,1.0,1457.781,636.514,1.0,1114.29,417.146,1.0,1119.551,471.446,1.0,1128.309,521.872,1.0,541.395,307.001,1.0,600.718,432.901,0.9990000128746033,651.265,556.997,1.0,501.641,56.506,0.9990000128746033,543.754,120.753,0.9980000257492065,566.427,199.991,1.0
230,1466.79,735.034,1.0,1464.271,679.453,1.0,1457.781,636.566,1.0,1114.317,417.325,1.0,1119.104,471.419,1.0,1128.005,521.901,1.0,541.314,306.89,1.0,598.451,432.901,1.0,650.814,557.015,0.9990000128746033,501.58,56.517,0.9990000128746033,543.739,120.789,0.9980000257492065,566.502,199.991,1.0
231,1466.79,735.102,1.0,1464.267,679.634,1.0,1457.781,636.64,1.0,1114.317,417.215,1.0,1118.97,471.419,1.0,1128.005,521.92,1.0,541.314,306.436,1.0,598.357,432.901,1.0,650.159,557.015,0.9990000128746033,501.58,56.721,0.9990000128746033,543.739,120.827,0.9980000257492065,566.483,199.991,1.0
