scorer,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000,DLC_resnet50_make_tea_multiNov11shuffle1_100000
166,787.522,473.171,1.0,795.561,435.435,1.0,803.976,403.096,1.0,1264.701,619.548,1.0,1259.37,663.506,1.0,1245.218,704.808,1.0,339.987,304.689,1.0,411.969,429.848,0.9990000128746033,474.686,555.865,0.9980000257492065,263.194,52.92,1.0,311.433,116.361,0.9990000128746033,343.877,199.021,1.0
167,787.49,473.171,1.0,795.561,435.328,1.0,803.944,402.898,1.0,1264.381,619.548,1.0,1259.306,663.528,1.0,1245.07,704.808,1.0,339.875,304.941,1.0,411.4,428.618,0.9980000257492065,475.104,555.865,0.9980000257492065,263.187,52.803,0.9990000128746033,311.433,116.225,0.9990000128746033,343.864,199.155,1.0
168,787.486,473.171,1.0,795.561,435.322,1.0,803.944,402.684,1.0,1264.247,619.57,1.0,1259.306,663.668,1.0,1245.063,705.069,1.0,339.293,304.941,1.0,411.396,427.917,0.996999979019165,474.686,555.909,0.9980000257492065,263.194,52.803,1.0,311.437,116.138,0.9990000128746033,343.713,199.204,1.0
169,787.211,473.69,1.0,795.725,435.254,1.0,804.137,402.532,1.0,1264.242,619.61,1.0,1259.296,663.668,1.0,1245.063,705.069,1.0,339.293,304.941,1.0,411.199,427.917,0.9980000257492065,474.613,556.062,0.9980000257492065,263.515,52.803,1.0,311.437,115.977,0.9990000128746033,343.65,199.204,1.0
170,787.486,473.69,1.0,795.893,435.026,1.0,804.64,401.966,1.0,1264.247,619.61,1.0,1259.296,663.668,1.0,1245.023,705.069,1.0,339.293,304.941,1.0,411.195,427.917,0.9980000257492065,474.613,556.148,0.996999979019165,263.24,52.794,1.0,311.321,115.876,0.9990000128746033,343.552,199.204,1.0
171,787.486,473.69,1.0,796.294,435.026,1.0,804.658,401.938,1.0,1264.242,619.61,1.0,1259.138,663.549,1.0,1244.716,704.736,1.0,339.118,304.895,1.0,411.046,427.917,0.9990000128746033,474.449,556.086,0.9950000047683716,263.515,52.96,1.0,311.231,115.537,0.9990000128746033,343.505,199.155,1.0
172,787.832,473.452,1.0,796.294,434.356,1.0,804.726,401.938,1.0,1264.247,619.57,1.0,1259.138,663.51,1.0,1244.57,704.736,1.0,339.118,304.895,1.0,411.046,428.662,0.996999979019165,474.05,556.086,0.9950000047683716,263.624,53.131,1.0,311.32,115.782,0.9990000128746033,343.483,199.108,1.0
173,787.943,473.427,1.0,796.04,434.3,1.0,804.658,401.938,1.0,1264.314,619.556,1.0,1259.138,663.48,1.0,1244.57,704.736,1.0,339.118,304.733,1.0,411.195,429.062,0.9950000047683716,474.03,556.148,0.9869999885559082,263.711,53.023,1.0,311.32,115.782,0.9990000128746033,343.437,199.104,1.0
174,787.943,473.343,1.0,796.04,434.247,1.0,804.658,402.004,1.0,1264.334,619.553,1.0,1259.322,663.307,1.0,1244.57,704.859,1.0,338.866,304.733,1.0,412.202,430.014,0.9980000257492065,474.03,556.086,0.9869999885559082,263.711,53.023,1.0,311.32,115.768,0.9990000128746033,343.42,199.104,1.0
175,787.832,473.323,1.0,795.963,434.121,1.0,804.611,402.004,1.0,1264.585,619.529,1.0,1259.322,663.228,1.0,1244.57,704.859,1.0,338.236,304.895,0.9990000128746033,412.202,430.014,0.996999979019165,470.26,556.019,0.9929999709129333,263.732,53.023,1.0,311.375,115.782,0.9990000128746033,343.354,199.104,1.0
176,787.488,473.279,1.0,795.963,434.089,1.0,804.453,402.004,1.0,1264.61,619.504,1.0,1259.338,663.228,1.0,1244.544,704.859,1.0,338.236,304.733,1.0,412.202,430.014,0.996999979019165,474.03,555.97,0.996999979019165,263.711,52.783,1.0,311.489,116.029,0.9990000128746033,343.315,199.104,1.0
177,787.296,473.198,1.0,795.963,434.089,1.0,804.144,401.953,1.0,1264.61,619.504,1.0,1259.338,663.228,1.0,1244.544,704.737,1.0,338.866,304.701,1.0,410.423,434.146,0.996999979019165,474.03,555.97,0.9940000176429749,263.675,52.687,0.9990000128746033,311.507,116.21,0.9990000128746033,343.293,199.154,1.0
178,787.296,473.173,1.0,796.011,434.089,1.0,804.144,401.919,1.0,1264.585,619.488,1.0,1259.338,663.228,1.0,1244.544,704.704,1.0,339.014,304.698,1.0,410.338,434.146,0.9980000257492065,474.285,555.97,0.996999979019165,263.5,52.636,1.0,311.523,116.456,0.9990000128746033,343.293,199.179,1.0
179,787.296,473.173,1.0,796.055,434.247,1.0,804.144,401.912,1.0,1264.476,619.504,1.0,1259.338,663.263,1.0,1244.531,704.696,1.0,339.376,304.27,1.0,410.292,434.146,0.996999979019165,474.285,556.34,0.9929999709129333,263.407,52.636,1.0,311.708,116.7,0.9990000128746033,343.293,199.225,1.0
180,787.906,473.036,1.0,796.091,434.434,1.0,804.418,401.721,1.0,1264.291,619.512,1.0,1259.379,663.491,1.0,1244.544,704.696,1.0,339.436,304.166,1.0,410.338,434.146,0.996999979019165,475.09,556.34,0.9980000257492065,263.265,52.485,1.0,311.856,116.74,0.9990000128746033,343.329,199.225,1.0
181,787.906,473.036,1.0,796.1,434.489,1.0,804.418,401.653,1.0,1264.286,619.512,1.0,1259.379,663.491,1.0,1244.544,704.631,1.0,340.038,304.162,1.0,410.423,433.729,0.996999979019165,475.09,556.34,0.9980000257492065,263.265,52.485,1.0,311.94,116.753,0.9990000128746033,343.367,199.179,1.0
182,787.906,473.023,1.0,796.102,434.595,1.0,804.418,401.653,1.0,1264.286,619.512,1.0,1259.379,663.429,1.0,1244.641,704.631,1.0,340.038,304.125,1.0,410.494,433.489,0.9980000257492065,475.25,556.146,0.9980000257492065,263.265,52.485,1.0,311.953,116.794,0.9990000128746033,343.494,199.179,1.0
183,787.87,473.017,1.0,796.102,434.78,1.0,804.228,401.653,1.0,1264.286,619.512,1.0,1259.379,663.429,1.0,1244.69,704.493,1.0,340.289,304.015,1.0,410.578,433.668,0.996999979019165,475.25,555.997,0.9959999918937683,263.772,52.516,1.0,311.985,116.811,0.9990000128746033,343.582,198.897,1.0
184,787.815,472.931,1.0,796.102,434.785,1.0,804.195,401.892,1.0,1264.339,619.473,1.0,1259.42,663.429,1.0,1244.903,704.493,1.0,340.435,304.015,0.9990000128746033,416.738,433.729,0.9980000257492065,475.25,555.818,0.9980000257492065,263.888,52.72,0.9990000128746033,311.985,116.849,0.9990000128746033,343.803,198.834,1.0
185,787.718,472.856,1.0,795.957,434.884,1.0,803.94,402.502,1.0,1264.351,619.473,1.0,1259.555,663.362,1.0,1245.183,704.437,1.0,340.435,304.117,1.0,416.738,433.729,0.9990000128746033,475.25,555.536,0.996999979019165,263.949,52.779,0.9990000128746033,312.207,116.849,0.9990000128746033,343.823,198.834,1.0
186,787.718,472.856,1.0,795.957,434.901,1.0,803.569,402.836,1.0,1264.351,619.372,1.0,1259.62,663.231,1.0,1245.204,704.493,1.0,340.435,304.117,1.0,416.738,433.782,0.9990000128746033,475.25,555.341,0.996999979019165,263.949,52.785,0.9990000128746033,312.207,116.967,0.9990000128746033,344.002,198.834,1.0
187,787.718,472.856,1.0,795.957,435.143,1.0,803.569,403.016,1.0,1264.421,619.32,1.0,1259.62,663.231,1.0,1245.204,704.517,1.0,340.378,304.131,1.0,410.564,433.884,0.996999979019165,475.033,555.286,0.9980000257492065,263.772,52.785,0.9990000128746033,312.207,116.967,0.9990000128746033,344.118,199.103,1.0
188,788.071,473.11,1.0,796.362,435.143,1.0,803.569,403.068,1.0,1264.428,619.137,1.0,1259.62,663.148,1.0,1245.289,704.536,1.0,339.453,305.35,1.0,410.052,433.884,0.9950000047683716,475.033,555.286,0.9980000257492065,263.873,52.785,0.9990000128746033,312.166,116.946,0.9990000128746033,344.135,199.173,1.0
189,788.946,473.244,1.0,796.629,435.143,1.0,803.705,403.068,1.0,1264.428,618.852,1.0,1259.62,662.825,1.0,1245.204,704.581,1.0,339.453,305.486,1.0,409.54,433.782,0.9950000047683716,474.9,555.341,0.9980000257492065,263.705,52.502,0.9990000128746033,312.166,116.946,0.9990000128746033,344.135,199.333,1.0
190,788.984,473.48,1.0,796.894,434.981,1.0,804.092,403.068,1.0,1264.45,618.8,1.0,1259.593,662.825,1.0,1245.204,704.621,1.0,339.624,305.786,1.0,408.737,433.662,0.9990000128746033,474.843,555.954,0.9990000128746033,263.684,52.373,0.9990000128746033,312.134,116.946,0.9990000128746033,344.135,199.333,1.0
191,789.092,473.48,1.0,797.299,434.893,1.0,804.162,403.182,1.0,1264.486,618.699,1.0,1259.432,662.825,1.0,1245.118,704.722,1.0,340.378,305.786,1.0,407.673,433.662,0.9980000257492065,474.164,555.984,0.996999979019165,263.705,52.373,0.9990000128746033,312.134,116.881,0.9990000128746033,344.312,199.369,1.0
192,789.092,473.48,1.0,797.299,434.892,1.0,804.162,403.519,1.0,1264.691,618.699,1.0,1259.432,662.907,1.0,1245.118,704.905,1.0,340.654,305.786,1.0,407.673,433.662,0.9990000128746033,474.084,555.984,0.9990000128746033,263.768,52.373,0.9990000128746033,312.134,116.669,0.9990000128746033,344.366,199.354,1.0
193,788.946,473.253,1.0,796.894,434.73,1.0,804.092,403.726,1.0,1264.691,618.758,1.0,1259.574,662.907,1.0,1245.118,704.941,1.0,340.654,305.786,1.0,407.673,433.667,1.0,473.987,556.025,0.9980000257492065,263.705,52.373,0.9990000128746033,312.134,116.669,0.9990000128746033,344.366,199.354,1.0
194,789.092,473.155,1.0,795.964,430.188,1.0,803.638,403.726,1.0,1264.516,618.758,1.0,1259.4,662.907,1.0,1245.279,705.032,1.0,341.795,305.858,1.0,408.737,434.78,0.9990000128746033,473.835,556.3,0.9990000128746033,263.638,52.306,0.9990000128746033,311.756,116.429,0.9990000128746033,344.366,199.033,1.0
195,789.18,473.155,1.0,795.079,430.188,1.0,803.638,403.726,1.0,1264.516,618.783,1.0,1259.478,662.907,1.0,1245.279,705.05,1.0,342.008,305.746,1.0,408.732,434.78,0.9980000257492065,473.804,556.3,0.9990000128746033,263.768,52.107,1.0,311.686,116.297,0.9990000128746033,344.102,199.221,1.0
196,790.053,473.163,1.0,795.079,430.188,1.0,803.638,403.726,1.0,1264.244,618.955,1.0,1259.568,662.752,1.0,1245.279,705.05,1.0,343.868,305.746,1.0,408.732,434.78,0.9950000047683716,473.386,556.131,0.9990000128746033,263.552,51.93,0.9990000128746033,311.619,116.276,0.9990000128746033,343.899,199.221,1.0
197,790.582,473.163,1.0,795.079,432.037,1.0,804.332,398.666,1.0,1264.244,619.002,1.0,1259.478,662.714,1.0,1245.169,705.078,1.0,345.042,305.746,1.0,408.732,432.884,0.996999979019165,473.386,556.131,0.9990000128746033,263.552,51.915,0.9990000128746033,311.619,116.297,0.9990000128746033,343.712,199.033,1.0
198,791.154,473.163,1.0,796.305,432.037,1.0,804.521,398.666,1.0,1264.153,619.002,1.0,1259.388,662.575,1.0,1245.169,705.078,1.0,345.042,305.159,1.0,408.79,432.764,0.996999979019165,473.386,555.885,0.9990000128746033,263.722,51.915,0.9990000128746033,311.591,116.297,0.9990000128746033,343.594,199.033,1.0
199,791.154,473.163,1.0,796.305,432.037,1.0,804.521,404.397,1.0,1264.213,619.003,1.0,1259.388,662.752,1.0,1245.169,705.173,1.0,345.042,305.159,1.0,408.732,432.545,0.9980000257492065,473.903,555.885,0.9990000128746033,264.026,51.93,0.9990000128746033,311.545,116.374,0.9990000128746033,343.506,199.221,1.0
200,791.187,473.045,1.0,796.345,431.221,1.0,804.713,404.49,1.0,1264.244,619.003,1.0,1259.388,662.752,1.0,1245.193,705.188,1.0,345.042,305.127,1.0,408.688,432.444,0.9990000128746033,473.903,555.885,0.9990000128746033,264.097,52.024,0.9990000128746033,311.484,116.658,0.9990000128746033,343.466,199.198,1.0
201,791.067,472.885,1.0,797.031,430.869,1.0,804.713,404.49,1.0,1264.358,618.985,1.0,1259.358,662.591,1.0,1245.193,705.188,1.0,344.038,305.159,1.0,408.688,432.444,0.9990000128746033,473.903,555.727,0.9990000128746033,264.097,52.024,0.9990000128746033,311.484,116.686,0.9990000128746033,343.466,199.03,1.0
202,791.162,472.807,1.0,796.345,430.805,1.0,804.713,404.49,1.0,1264.242,618.952,1.0,1259.358,662.591,1.0,1245.256,705.173,1.0,343.261,305.359,1.0,408.437,432.444,0.9990000128746033,473.903,555.914,0.9990000128746033,264.097,52.044,0.9990000128746033,311.484,116.85,0.9990000128746033,343.419,199.03,1.0
203,791.067,472.272,1.0,795.797,429.588,1.0,804.852,404.52,1.0,1264.343,618.947,1.0,1259.299,662.591,1.0,1245.24,705.135,1.0,343.257,305.359,1.0,408.339,432.444,0.9990000128746033,473.62,555.942,0.9990000128746033,263.888,52.044,0.9990000128746033,311.519,117.055,0.9990000128746033,343.466,198.699,1.0
204,791.132,471.486,1.0,795.574,429.178,0.9980000257492065,805.062,404.52,1.0,1264.343,618.886,1.0,1259.299,662.289,1.0,1245.24,705.093,1.0,343.196,305.461,1.0,407.889,431.544,0.9990000128746033,473.575,556.081,0.9990000128746033,263.846,52.127,0.9990000128746033,311.577,117.162,0.9990000128746033,343.502,198.699,1.0
205,791.132,470.604,1.0,794.8,428.654,0.9380000233650208,805.062,398.045,1.0,1264.343,618.877,1.0,1259.299,662.276,1.0,1245.089,704.959,1.0,343.196,305.461,1.0,407.889,430.994,0.9990000128746033,472.178,556.261,0.9990000128746033,263.846,52.457,0.9990000128746033,311.707,117.194,0.9990000128746033,343.51,198.595,1.0
206,791.162,470.267,1.0,794.8,428.542,0.9459999799728394,805.062,398.045,1.0,1264.242,618.877,1.0,1259.308,662.276,1.0,1245.089,704.957,1.0,343.196,305.445,1.0,407.889,430.756,0.9990000128746033,472.178,556.261,0.9990000128746033,263.846,52.479,0.9990000128746033,311.707,117.194,0.9990000128746033,343.526,198.699,1.0
207,791.319,470.26,1.0,794.8,428.542,0.9490000009536743,805.417,398.388,1.0,1264.149,618.856,1.0,1259.308,662.289,1.0,1244.962,704.957,1.0,343.196,305.432,1.0,411.012,429.727,0.9990000128746033,472.178,556.261,0.9990000128746033,263.796,52.518,0.9990000128746033,311.707,117.162,0.9990000128746033,343.534,198.719,1.0
208,792.005,470.26,1.0,795.261,428.654,0.9829999804496765,805.417,398.388,1.0,1264.092,618.886,1.0,1259.359,662.988,1.0,1244.867,704.93,1.0,343.196,305.432,1.0,411.012,429.727,0.9990000128746033,473.514,556.078,0.9990000128746033,263.796,52.539,0.9990000128746033,311.664,117.089,0.9990000128746033,343.534,198.758,1.0
209,792.21,470.267,1.0,803.101,428.846,0.7590000033378601,807.664,398.654,1.0,1264.092,618.856,1.0,1259.459,663.016,1.0,1244.809,704.905,1.0,342.872,305.432,1.0,411.058,429.727,0.9990000128746033,473.514,556.073,0.9990000128746033,263.23,52.518,0.9990000128746033,311.664,117.089,0.9990000128746033,343.553,198.784,1.0
210,792.21,471.283,1.0,803.15,428.846,0.7799999713897705,807.664,398.802,1.0,1263.994,618.856,1.0,1259.459,663.016,1.0,1244.783,704.905,1.0,342.872,305.393,1.0,411.012,430.074,0.9990000128746033,473.514,556.073,0.9990000128746033,263.23,52.479,0.9990000128746033,311.664,117.083,0.9990000128746033,343.553,198.897,1.0
211,792.21,471.436,1.0,803.196,428.913,0.5410000085830688,807.664,399.226,1.0,1264.092,618.807,1.0,1259.459,663.016,1.0,1244.783,704.932,1.0,343.35,305.387,1.0,407.993,431.339,0.9990000128746033,473.452,556.078,0.9990000128746033,263.332,52.456,0.9990000128746033,311.674,117.083,0.9990000128746033,343.547,198.986,1.0
212,790.381,471.436,1.0,803.375,428.846,0.2290000021457672,806.727,399.463,1.0,1264.173,618.78,1.0,1259.439,662.95,1.0,1244.783,704.932,1.0,343.477,305.378,1.0,407.692,431.414,0.9990000128746033,471.888,556.365,0.9990000128746033,263.381,52.456,0.9990000128746033,311.705,117.083,0.9990000128746033,343.547,199.01,1.0
213,788.938,471.283,1.0,803.375,428.814,0.2770000100135803,806.198,399.463,1.0,1264.288,618.77,1.0,1259.439,662.921,1.0,1244.791,704.932,1.0,343.562,305.387,1.0,407.692,431.513,0.9990000128746033,471.741,556.365,0.9990000128746033,263.332,52.456,0.9990000128746033,311.714,117.083,0.9990000128746033,343.582,199.043,1.0
214,787.268,471.45,1.0,803.375,428.913,0.4659999907016754,804.938,402.247,1.0,1264.288,618.693,1.0,1259.402,662.887,1.0,1244.805,704.932,1.0,343.627,305.378,1.0,406.769,431.648,0.9990000128746033,471.499,556.446,0.9990000128746033,263.381,52.78,0.9990000128746033,311.714,117.065,0.9990000128746033,343.547,199.09,1.0
215,,471.45,,,428.913,,,402.247,,1264.288,618.693,1.0,1259.372,662.847,1.0,1244.85,704.618,1.0,343.627,305.378,1.0,406.54,431.892,0.9990000128746033,471.244,556.499,0.9990000128746033,263.493,52.868,0.9990000128746033,311.714,117.012,0.9990000128746033,343.547,199.111,1.0
216,783.193,,1.0,,,0.7120000123977661,802.706,,1.0,1264.321,618.767,1.0,1259.439,662.887,1.0,1244.883,704.618,1.0,344.075,305.378,1.0,406.012,432.156,0.9990000128746033,469.052,556.499,0.9990000128746033,263.493,52.868,0.9990000128746033,311.756,116.994,0.9990000128746033,343.519,199.111,1.0
217,,505.155,,793.667,461.585,,,433.894,,1264.321,618.77,1.0,1259.505,662.873,1.0,1244.883,704.618,1.0,344.075,305.198,1.0,405.566,432.156,0.9990000128746033,469.052,556.446,0.9990000128746033,263.406,52.78,0.9990000128746033,311.862,116.96,0.9990000128746033,343.519,199.111,1.0
218,781.478,505.155,1.0,793.667,461.585,0.8209999799728394,797.085,433.894,0.9990000128746033,1264.321,618.911,1.0,1259.482,662.873,1.0,1244.915,704.712,1.0,344.075,304.585,1.0,405.442,432.758,0.9990000128746033,469.052,556.506,0.9990000128746033,263.406,52.553,0.9990000128746033,311.862,116.958,0.9990000128746033,343.519,199.057,1.0
219,,,,,,,,,,1264.321,618.945,1.0,1259.482,663.321,1.0,1244.925,704.712,1.0,344.075,304.585,1.0,404.748,432.758,1.0,469.037,556.571,0.9990000128746033,263.284,52.524,0.9990000128746033,312.072,116.939,0.9990000128746033,343.552,198.911,1.0
220,,,,,,,,,,1264.321,618.945,1.0,1259.482,663.321,1.0,1244.962,704.712,1.0,344.075,304.804,1.0,404.296,432.758,1.0,469.037,556.638,0.9990000128746033,263.225,52.475,0.9990000128746033,312.078,116.924,0.9990000128746033,343.62,198.911,1.0
221,,,,,,,,,,1264.287,618.945,1.0,1259.482,663.029,1.0,1244.915,704.615,1.0,343.865,304.804,1.0,404.296,432.065,1.0,469.239,556.638,0.9990000128746033,263.225,52.469,0.9990000128746033,312.084,116.924,0.9990000128746033,343.62,198.911,1.0
222,,,,,,,,,,1264.287,618.989,1.0,1259.482,663.321,1.0,1244.915,704.564,1.0,344.086,304.804,1.0,404.296,433.157,0.9990000128746033,469.239,556.79,0.9990000128746033,263.225,52.475,0.9990000128746033,312.087,116.958,0.9990000128746033,343.552,198.942,1.0
223,,,,,,,,,,1264.287,619.007,1.0,1259.631,663.489,1.0,1244.841,704.564,1.0,344.086,304.824,1.0,405.676,431.938,0.9990000128746033,469.037,556.885,0.9990000128746033,263.298,52.469,0.9990000128746033,312.087,117.161,0.9990000128746033,343.538,198.942,1.0
224,,,,,,,,,,1264.412,619.035,1.0,1259.66,663.402,1.0,1244.755,704.615,1.0,345.439,305.129,1.0,407.378,431.492,0.9990000128746033,469.336,556.925,0.9990000128746033,263.298,52.422,0.9990000128746033,312.084,117.161,0.9990000128746033,343.419,198.942,1.0
225,,,,,,,,,,1264.639,619.035,1.0,1259.702,663.402,1.0,1244.755,704.615,1.0,345.545,305.202,1.0,407.378,431.115,0.9990000128746033,469.928,556.925,0.9990000128746033,263.475,52.246,0.9990000128746033,312.035,117.161,0.9990000128746033,343.419,198.933,1.0
226,,,,,,,,,,1264.647,619.038,1.0,1259.674,663.445,1.0,1244.755,704.617,1.0,345.545,305.649,1.0,407.378,431.068,0.9990000128746033,470.006,557.205,0.9990000128746033,263.475,52.281,0.9990000128746033,312.035,117.087,0.9990000128746033,343.419,198.933,1.0
227,,,,,,,,,,1264.833,619.082,1.0,1259.677,663.445,1.0,1244.755,704.617,1.0,345.439,305.649,1.0,406.636,430.537,0.9990000128746033,470.09,557.205,0.9990000128746033,263.287,52.281,0.9990000128746033,311.984,117.053,1.0,343.455,198.894,1.0
228,,,,,,,,,,1264.906,619.089,1.0,1259.674,663.445,1.0,1244.809,704.561,1.0,344.953,305.742,1.0,406.636,430.537,0.9990000128746033,470.585,557.205,0.9990000128746033,263.287,52.367,0.9990000128746033,311.984,117.053,1.0,343.502,198.891,1.0
229,,,,,,,,,,1264.906,619.089,1.0,1259.677,663.445,1.0,1244.845,704.561,1.0,344.528,305.742,1.0,406.636,430.435,0.9990000128746033,470.585,557.224,0.9990000128746033,263.474,52.281,1.0,311.984,117.053,1.0,343.502,198.72,1.0
230,,,,,,,,,,1264.906,619.089,1.0,1259.677,663.445,1.0,1244.871,704.643,1.0,344.523,305.728,1.0,407.054,430.435,0.9990000128746033,470.585,557.319,0.9990000128746033,263.474,52.367,0.9990000128746033,311.922,116.96,1.0,343.502,198.7,1.0
231,,,,,,,,,,1265.029,618.992,1.0,1259.836,662.903,1.0,1244.879,704.545,1.0,344.523,305.728,1.0,407.102,430.435,1.0,469.156,557.635,0.9990000128746033,263.474,52.367,0.9990000128746033,311.889,116.94,1.0,343.502,198.7,1.0
232,,,,,,,,,,1265.033,618.752,1.0,1259.853,662.442,1.0,1244.879,704.545,1.0,344.274,305.728,1.0,407.183,430.435,0.9990000128746033,469.156,557.673,0.9990000128746033,263.716,52.482,0.9990000128746033,311.792,116.94,1.0,343.577,198.7,1.0
233,,,,,,,,,,1265.033,618.752,1.0,1259.853,662.432,1.0,1244.871,704.528,1.0,344.523,305.569,0.9990000128746033,407.183,430.191,0.9990000128746033,468.816,557.673,0.9990000128746033,263.716,52.323,0.9990000128746033,311.619,116.91,1.0,343.598,198.716,1.0
234,,,,,,,,,,1265.029,618.752,1.0,1259.853,662.369,1.0,1244.871,704.528,1.0,344.523,305.238,1.0,407.4,430.638,0.9990000128746033,468.816,557.673,0.9990000128746033,263.296,52.323,0.9990000128746033,311.617,116.901,1.0,343.598,198.897,1.0
235,,,,,,,,,,1264.898,618.836,1.0,1259.594,662.316,1.0,1244.879,704.528,1.0,344.131,305.238,1.0,407.4,430.638,1.0,468.816,557.663,0.9990000128746033,263.255,52.323,0.9990000128746033,311.604,116.761,0.9990000128746033,343.598,199.064,1.0
236,,,,,,,,,,1264.893,618.884,1.0,1259.526,662.316,1.0,1245.079,704.552,1.0,344.926,305.001,1.0,407.4,431.159,0.9990000128746033,468.791,557.663,0.9990000128746033,263.233,52.345,0.9990000128746033,311.435,116.547,0.9990000128746033,343.394,199.07,1.0
237,,,,,,,,,,1264.865,618.925,1.0,1259.48,662.369,1.0,1245.079,704.638,1.0,345.067,305.001,1.0,407.37,431.159,0.9990000128746033,468.791,557.4,0.9990000128746033,263.233,52.323,0.9990000128746033,311.435,116.547,0.9990000128746033,343.178,199.07,1.0
238,,,,,,,,,,1264.893,618.948,1.0,1259.526,662.438,1.0,1245.156,704.653,1.0,345.266,305.399,1.0,407.37,431.159,0.9990000128746033,469.014,557.4,0.9990000128746033,263.255,52.345,0.9990000128746033,311.435,116.547,0.9990000128746033,343.178,199.106,1.0
239,,,,,,,,,,1264.893,618.948,1.0,1259.526,662.831,1.0,1245.098,704.638,1.0,345.067,305.891,1.0,407.37,430.834,1.0,469.014,557.676,0.9990000128746033,263.761,52.345,0.9990000128746033,311.577,116.516,0.9990000128746033,343.394,199.093,1.0
240,,,,,,,,,,1264.865,618.948,1.0,1259.482,662.889,1.0,1245.098,704.638,1.0,345.067,305.399,1.0,407.476,430.559,0.9990000128746033,469.679,557.676,0.9990000128746033,263.827,52.322,0.9990000128746033,311.577,116.184,1.0,343.451,199.093,1.0
241,,,,,,,,,,1264.838,618.948,1.0,1259.569,663.004,1.0,1244.989,704.61,1.0,345.067,305.399,1.0,407.37,430.25,0.9990000128746033,469.679,557.379,0.9990000128746033,263.85,52.322,0.9990000128746033,311.577,115.958,0.9990000128746033,343.63,199.215,1.0
242,,,,,,,,,,1264.954,618.948,1.0,1259.598,663.004,1.0,1245.053,704.56,1.0,345.55,305.341,1.0,407.476,430.559,1.0,469.679,557.379,0.9990000128746033,263.827,52.478,0.9990000128746033,311.402,115.768,0.9990000128746033,343.809,199.556,1.0
243,,,,,,,,,,1264.954,619.188,1.0,1259.629,664.446,1.0,1244.989,704.457,1.0,344.359,305.319,1.0,407.941,430.834,1.0,469.679,557.255,0.9990000128746033,263.761,52.656,0.9990000128746033,311.402,115.768,0.9990000128746033,343.828,199.628,1.0
244,,,,,,,,,,1264.838,619.192,1.0,1259.671,664.596,1.0,1244.989,704.443,1.0,344.469,304.568,1.0,407.941,431.927,0.9980000257492065,470.393,557.058,0.9990000128746033,263.276,52.656,0.9990000128746033,311.39,115.768,1.0,343.857,199.633,1.0
245,,,,,,,,,,1265.003,619.377,1.0,1259.671,664.596,1.0,1245.053,704.434,1.0,345.057,304.568,1.0,408.254,431.927,1.0,470.393,557.058,0.9990000128746033,263.276,52.738,0.9990000128746033,311.402,115.848,1.0,343.828,199.628,1.0
246,,,,,,,,,,1265.003,619.377,1.0,1259.671,664.596,1.0,1245.284,704.394,1.0,344.469,304.568,1.0,408.262,433.538,0.9990000128746033,470.483,557.081,0.9990000128746033,263.276,52.744,0.9990000128746033,311.402,115.858,1.0,343.809,199.628,1.0
247,,,,,,,,,,1265.003,619.39,1.0,1259.517,664.085,1.0,1245.343,704.385,1.0,344.192,305.58,1.0,408.582,433.538,0.9990000128746033,470.483,557.081,0.9990000128746033,263.477,53.186,0.9990000128746033,311.446,115.872,1.0,343.788,199.636,1.0
