scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_50000
113,1245.651,621.629,0.9480000138282776,1221.087,660.175,0.8980000019073486,1194.653,410.838,0.25200000405311584,1197.869,450.975,0.9879999756813049,1183.709,395.761,1.0,1184.081,431.425,1.0,1182.763,471.392,0.9990000128746033,418.848,163.348,0.972000002861023,460.477,277.088,0.7549999952316284,531.528,418.79,0.8859999775886536,246.622,39.977,0.9990000128746033,290.063,100.448,0.9760000109672546,326.862,191.502,0.9900000095367432
114,1245.643,621.529,0.9710000157356262,1220.83,660.173,0.902999997138977,1194.881,410.733,0.23600000143051147,1197.879,450.975,0.9729999899864197,1183.598,395.342,1.0,1184.081,431.26,1.0,1182.226,471.144,1.0,412.404,163.348,0.9810000061988831,460.51,277.063,0.4169999957084656,531.09,418.613,0.8420000076293945,246.554,39.884,0.9990000128746033,290.063,100.672,0.9760000109672546,326.967,191.672,0.9900000095367432
115,1245.599,621.422,0.9760000109672546,1220.83,660.173,0.9049999713897705,1194.953,410.728,0.25,1197.869,450.599,0.9760000109672546,1183.904,395.11,1.0,1183.794,431.259,0.9990000128746033,1181.835,471.144,1.0,412.404,163.364,0.9810000061988831,460.51,276.984,0.6079999804496765,531.064,418.79,0.7879999876022339,246.554,39.977,0.9990000128746033,289.903,100.672,0.9760000109672546,326.839,191.672,0.9900000095367432
116,1245.549,621.369,0.972000002861023,1220.83,660.175,0.9139999747276306,1194.953,410.728,0.5989999771118164,1197.832,450.296,0.972000002861023,1183.904,394.781,1.0,1183.69,431.26,0.9990000128746033,1181.835,471.334,1.0,412.353,163.507,0.9769999980926514,460.369,276.786,0.5989999771118164,531.064,418.956,0.8730000257492065,246.554,40.022,0.9990000128746033,289.903,100.672,0.9760000109672546,326.956,191.672,0.9900000095367432
117,1245.361,621.192,0.9810000061988831,1221.113,660.374,0.9070000052452087,1194.712,410.637,0.25600001215934753,1196.92,450.032,0.9789999723434448,1183.598,394.781,1.0,1183.31,431.259,0.9990000128746033,1181.835,471.334,1.0,412.285,163.507,0.9629999995231628,460.369,276.786,0.49300000071525574,530.944,418.956,0.7789999842643738,246.53,40.022,0.9980000257492065,289.819,100.641,0.9750000238418579,326.963,191.663,0.9900000095367432
118,1245.361,621.159,0.984000027179718,1221.113,660.374,0.8899999856948853,1194.712,410.637,0.5,1196.8,450.03,0.9810000061988831,1183.278,394.831,1.0,1183.242,431.259,0.9980000257492065,1182.52,471.334,1.0,412.285,163.507,0.9670000076293945,460.36,276.786,0.3880000114440918,531.083,418.947,0.8700000047683716,246.469,40.053,0.9980000257492065,289.787,100.512,0.9750000238418579,326.956,191.661,0.9909999966621399
119,1245.351,621.159,0.9850000143051147,1221.113,660.374,0.8500000238418579,1194.67,410.728,0.49799999594688416,1196.8,450.03,0.9789999723434448,1183.223,394.781,1.0,1183.153,431.231,0.9959999918937683,1182.944,471.533,1.0,412.158,162.941,0.9610000252723694,460.36,276.786,0.3490000069141388,530.965,418.956,0.8650000095367432,246.53,40.053,0.9980000257492065,289.787,100.512,0.9750000238418579,326.956,191.643,0.9900000095367432
120,1245.351,621.159,0.984000027179718,1221.059,660.255,0.843999981880188,1194.587,410.819,0.49799999594688416,1196.701,450.03,0.9789999723434448,1183.033,394.831,1.0,1182.871,431.231,0.996999979019165,1182.944,471.533,1.0,412.158,162.941,0.9509999752044678,460.369,276.892,0.47999998927116394,530.965,418.947,0.847000002861023,246.53,40.032,0.9980000257492065,289.819,100.512,0.9750000238418579,326.963,191.643,0.9900000095367432
121,1245.343,621.159,0.9580000042915344,1221.021,660.204,0.8479999899864197,1194.5,411.417,0.27399998903274536,1196.701,450.03,0.9739999771118164,1182.989,394.834,1.0,1182.829,431.163,0.9980000257492065,1182.52,471.533,1.0,417.71,162.941,0.9539999961853027,460.602,276.892,0.5659999847412109,530.944,418.865,0.8320000171661377,246.628,40.106,0.9990000128746033,289.855,100.654,0.9750000238418579,327.061,191.643,0.9909999966621399
122,1245.266,621.149,0.984000027179718,1220.969,660.177,0.7839999794960022,1155.501,413.531,0.3330000042915344,1196.701,449.951,0.9639999866485596,1182.571,394.831,1.0,1181.587,431.111,1.0,1181.911,470.877,1.0,417.811,162.941,0.9559999704360962,460.602,276.951,0.703000009059906,530.758,418.815,0.8460000157356262,246.628,40.098,0.9990000128746033,289.903,100.678,0.9769999980926514,327.061,191.643,0.9909999966621399
123,1245.257,621.142,0.9829999804496765,1220.909,660.177,0.7870000004768372,1155.186,413.791,0.4830000102519989,1196.701,447.193,0.9769999980926514,1182.532,395.003,1.0,1181.587,431.048,1.0,1181.911,470.681,1.0,417.811,163.118,0.9599999785423279,460.677,276.892,0.5149999856948853,530.721,418.784,0.8539999723434448,246.683,40.032,0.9990000128746033,289.903,100.684,0.9769999980926514,327.061,191.647,0.9900000095367432
124,1245.257,621.123,0.9850000143051147,1220.909,660.177,0.7760000228881836,1155.175,413.791,0.703000009059906,1196.701,446.478,0.972000002861023,1182.532,395.003,1.0,1181.509,431.048,1.0,1181.911,470.677,1.0,417.811,163.118,0.9729999899864197,467.439,276.995,0.22499999403953552,530.691,418.784,0.8410000205039978,246.628,40.096,0.9990000128746033,290.054,100.853,0.9760000109672546,326.972,191.8,0.9890000224113464
125,1245.257,621.123,0.9810000061988831,1220.909,660.204,0.6489999890327454,1155.132,413.764,0.546999990940094,1196.905,446.478,0.9819999933242798,1182.532,394.749,1.0,1181.498,431.111,1.0,1182.845,470.538,0.9990000128746033,417.811,163.118,0.972000002861023,467.504,277.198,0.6259999871253967,530.662,418.784,0.8500000238418579,246.628,40.096,0.9990000128746033,289.903,100.865,0.9769999980926514,326.956,191.8,0.9890000224113464
126,1245.153,621.139,0.984000027179718,1220.953,660.177,0.8050000071525574,1155.132,413.672,0.6010000109672546,1196.905,446.46,0.9900000095367432,1183.809,394.675,1.0,1181.121,431.173,0.9990000128746033,1182.892,470.377,1.0,412.918,162.984,0.9750000238418579,467.504,277.925,0.9380000233650208,530.588,418.784,0.8429999947547913,246.722,40.096,0.9990000128746033,289.946,101.007,0.9769999980926514,326.907,191.8,0.9900000095367432
127,1245.123,621.139,0.9829999804496765,1220.953,660.071,0.8169999718666077,1155.186,413.672,0.36800000071525574,1196.905,446.46,0.9860000014305115,1183.809,394.675,1.0,1181.498,431.578,1.0,1182.892,470.309,1.0,412.918,162.984,0.9829999804496765,467.504,277.198,0.9160000085830688,530.588,418.759,0.8460000157356262,246.724,39.988,0.9990000128746033,289.986,101.007,0.9760000109672546,326.895,191.786,0.9900000095367432
128,1245.123,621.139,0.984000027179718,1220.979,660.273,0.859000027179718,1155.132,413.672,0.3630000054836273,1197.298,446.46,0.9810000061988831,1183.809,394.675,1.0,1181.498,431.578,1.0,1182.845,470.309,1.0,412.7,162.984,0.9860000014305115,467.439,277.198,0.9319999814033508,530.588,418.793,0.8579999804496765,247.005,39.731,0.9990000128746033,289.946,100.986,0.9760000109672546,326.877,191.786,0.9900000095367432
129,1245.262,621.15,0.9850000143051147,1221.12,660.392,0.8790000081062317,1155.132,413.764,0.23000000417232513,1197.298,446.823,0.9660000205039978,1183.314,395.792,1.0,1182.002,431.578,0.9990000128746033,1181.432,470.25,1.0,412.583,163.023,0.9670000076293945,467.476,277.154,0.9150000214576721,530.588,418.793,0.8600000143051147,247.11,39.731,0.9990000128746033,289.946,100.922,0.9750000238418579,326.866,191.778,0.9890000224113464
130,1245.624,621.15,0.984000027179718,1221.332,660.748,0.7720000147819519,1155.415,414.157,0.47600001096725464,1197.28,446.823,0.9779999852180481,1183.188,395.864,1.0,1182.002,431.43,1.0,1181.201,469.434,1.0,412.678,162.968,0.9739999771118164,467.438,277.043,0.8799999952316284,530.649,418.758,0.8180000185966492,247.297,39.749,0.9990000128746033,289.946,100.922,0.9760000109672546,326.812,191.728,0.9900000095367432
131,1245.624,621.117,0.9850000143051147,1221.506,660.748,0.7770000100135803,1155.859,414.157,0.5070000290870667,1197.119,450.485,0.9750000238418579,1182.789,395.864,1.0,1182.002,431.367,1.0,1181.2,469.269,1.0,412.678,162.968,0.9800000190734863,467.313,276.772,0.8579999804496765,530.689,418.758,0.734000027179718,247.297,39.749,0.9990000128746033,289.858,100.906,0.9769999980926514,326.812,191.71,0.9900000095367432
132,1245.624,621.117,0.9829999804496765,1221.519,660.795,0.7889999747276306,1155.149,414.157,0.3199999928474426,1197.28,449.937,0.9049999713897705,1182.789,395.792,1.0,1182.038,431.27,1.0,1180.779,469.269,0.9990000128746033,412.583,163.023,0.9789999723434448,467.313,276.772,0.8709999918937683,530.732,418.758,0.8199999928474426,247.11,39.777,0.9990000128746033,289.858,100.906,0.9760000109672546,326.866,191.728,0.9900000095367432
133,1245.606,621.146,0.9800000190734863,1221.587,660.748,0.746999979019165,1155.165,413.913,0.2720000147819519,1197.119,446.823,0.921999990940094,1182.449,395.653,1.0,1181.726,431.255,0.9990000128746033,1180.654,469.434,0.996999979019165,412.583,163.029,0.9800000190734863,467.47,276.772,0.8790000081062317,530.992,418.583,0.8429999947547913,247.08,39.919,0.9990000128746033,289.888,100.906,0.9760000109672546,326.876,191.728,0.9900000095367432
134,1245.508,621.146,0.9810000061988831,1225.893,660.683,0.7870000004768372,1155.165,413.913,0.48899999260902405,1196.703,445.575,0.9639999866485596,1182.413,395.017,1.0,1181.726,431.145,0.9980000257492065,1180.257,470.201,0.9980000257492065,412.678,162.968,0.968999981880188,467.47,277.076,0.9610000252723694,530.992,418.583,0.8339999914169312,246.89,39.972,0.9990000128746033,289.858,100.824,0.9769999980926514,326.878,191.735,0.9900000095367432
135,1245.342,621.147,0.984000027179718,1225.904,660.683,0.7419999837875366,1155.149,413.889,0.4580000042915344,1196.703,445.842,0.8980000019073486,1182.449,395.017,1.0,1181.986,431.106,0.9990000128746033,1180.257,470.241,0.996999979019165,412.728,162.923,0.9620000123977661,467.47,277.076,0.9539999961853027,530.992,418.583,0.8370000123977661,246.89,39.972,0.9990000128746033,289.888,100.756,0.9769999980926514,326.905,191.75,0.9900000095367432
136,1245.337,621.2,0.984000027179718,1225.914,660.751,0.7730000019073486,1155.149,413.913,0.48100000619888306,1196.703,445.842,0.9319999814033508,1182.449,394.992,1.0,1182.038,431.106,0.9990000128746033,1180.257,470.241,0.9980000257492065,412.159,163.237,0.9559999704360962,467.47,277.076,0.9539999961853027,530.992,418.633,0.828000009059906,246.89,39.919,0.9990000128746033,289.892,100.726,0.9760000109672546,326.905,191.756,0.9900000095367432
137,1245.057,621.2,0.9850000143051147,1225.977,660.751,0.7620000243186951,1155.149,413.915,0.4959999918937683,1196.597,445.842,0.9739999771118164,1182.739,394.992,1.0,1181.986,431.145,0.9980000257492065,1181.055,470.201,0.9980000257492065,417.451,162.923,0.972000002861023,467.312,276.796,0.9679999947547913,531.053,418.633,0.7929999828338623,247.016,39.826,0.9990000128746033,289.888,100.726,0.9769999980926514,326.914,191.773,0.9900000095367432
138,1244.94,621.238,0.9570000171661377,1225.977,660.764,0.781000018119812,1155.092,413.915,0.6949999928474426,1196.597,446.067,0.9860000014305115,1182.79,395.193,1.0,1181.986,431.428,0.9990000128746033,1181.315,470.1,1.0,417.843,162.923,0.9639999866485596,467.312,276.704,0.906000018119812,531.677,418.633,0.7630000114440918,247.016,39.826,0.9990000128746033,289.892,100.726,0.9769999980926514,326.914,191.784,0.9900000095367432
139,1244.94,621.248,0.953000009059906,1226.518,660.834,0.7739999890327454,1155.149,413.815,0.8339999914169312,1196.247,446.491,0.9729999899864197,1182.986,395.193,1.0,1181.129,431.428,0.9990000128746033,1181.398,470.1,1.0,417.843,162.923,0.9769999980926514,467.147,276.704,0.8600000143051147,531.711,418.608,0.7990000247955322,247.035,39.826,0.9990000128746033,289.903,100.768,0.9760000109672546,326.914,191.802,0.9900000095367432
140,1244.94,621.329,0.9580000042915344,1226.518,661.034,0.8130000233650208,1194.096,413.335,0.5149999856948853,1195.807,446.803,0.9449999928474426,1182.801,394.992,1.0,1181.091,431.428,1.0,1181.467,470.1,0.9990000128746033,417.032,163.132,0.968999981880188,467.147,276.704,0.8539999723434448,531.711,418.573,0.7889999747276306,247.016,39.991,0.9990000128746033,289.934,100.768,0.9769999980926514,326.914,191.813,0.9900000095367432
141,1249.904,621.344,0.9869999885559082,1226.504,661.657,0.8270000219345093,1194.019,411.153,0.5540000200271606,1195.379,446.661,0.968999981880188,1182.79,394.231,1.0,1180.719,430.329,1.0,1181.67,470.559,0.9980000257492065,417.032,163.132,0.9850000143051147,466.988,276.704,0.9269999861717224,531.711,418.561,0.7639999985694885,247.016,40.016,0.9990000128746033,290.07,100.768,0.9779999852180481,326.914,191.813,0.9909999966621399
142,1249.994,621.398,0.9769999980926514,1226.405,667.855,0.7900000214576721,1194.019,411.099,0.6679999828338623,1195.238,446.491,0.953000009059906,1182.79,394.231,1.0,1180.686,430.271,1.0,1181.735,470.559,0.9980000257492065,412.1,165.154,0.9879999756813049,466.988,276.704,0.8109999895095825,531.549,418.553,0.7749999761581421,246.295,40.016,0.9990000128746033,290.07,100.644,0.9739999771118164,326.907,191.813,0.9909999966621399
143,1249.994,621.544,0.9700000286102295,1226.405,667.855,0.8740000128746033,1194.096,411.071,0.7979999780654907,1195.238,446.661,0.953000009059906,1182.801,394.231,1.0,1180.686,430.209,1.0,1181.955,470.679,0.9990000128746033,411.887,165.372,0.984000027179718,466.988,276.309,0.6809999942779541,531.453,418.573,0.7699999809265137,246.194,40.016,0.9990000128746033,289.934,100.522,0.9750000238418579,326.907,191.822,0.9909999966621399
144,1250.153,621.68,0.9710000157356262,1226.395,667.855,0.7760000228881836,1194.096,410.954,0.753000020980835,1195.379,446.803,0.9359999895095825,1182.801,394.231,1.0,1180.686,430.209,1.0,1181.955,470.559,0.9909999966621399,411.887,165.372,0.9850000143051147,466.988,275.976,0.28700000047683716,531.448,418.573,0.8180000185966492,246.194,39.991,0.9990000128746033,289.814,100.122,0.9729999899864197,326.904,191.822,0.9909999966621399
145,1250.362,621.998,0.9879999756813049,1226.217,667.666,0.828000009059906,1194.467,410.647,0.9100000262260437,1196.116,447.623,0.9869999885559082,1183.314,394.231,1.0,1182.768,430.209,0.9990000128746033,1182.01,470.615,0.9940000176429749,412.1,165.372,0.9599999785423279,466.988,275.708,0.17000000178813934,530.77,418.662,0.9070000052452087,246.194,40.087,0.9990000128746033,289.807,100.122,0.9729999899864197,326.904,191.773,0.9909999966621399
146,1251.477,627.683,0.5680000185966492,1226.183,667.66,0.7310000061988831,1194.691,410.647,0.3540000021457672,1196.159,447.846,0.9950000047683716,1183.819,394.118,1.0,1183.653,430.343,1.0,1182.842,470.615,0.996999979019165,412.536,165.359,0.9869999885559082,,284.484,,523.265,420.278,0.8270000219345093,246.194,40.119,0.9990000128746033,289.807,100.122,0.972000002861023,326.976,191.762,0.9919999837875366
147,1251.477,627.683,0.6209999918937683,1226.089,667.359,0.765999972820282,1194.892,410.647,0.36800000071525574,1196.159,447.971,0.996999979019165,1183.819,394.118,1.0,1183.675,430.771,1.0,1183.064,470.888,0.9980000257492065,412.536,165.211,0.9879999756813049,,,,523.128,420.278,0.6700000166893005,245.881,40.119,0.9990000128746033,289.807,100.237,0.9729999899864197,327.231,191.759,0.9909999966621399
148,1251.477,627.683,0.6790000200271606,1226.183,667.481,0.8080000281333923,1194.943,410.688,0.33000001311302185,1196.159,448.703,0.9980000257492065,1183.819,394.029,1.0,1183.709,430.78,1.0,1183.064,471.05,0.9990000128746033,412.643,165.211,0.9860000014305115,460.113,299.931,0.14100000262260437,523.265,420.117,0.7269999980926514,245.881,40.25,0.9990000128746033,290.558,100.412,0.9729999899864197,327.235,191.624,0.9919999837875366
149,1245.738,627.54,0.5740000009536743,1226.183,667.481,0.8529999852180481,1194.943,410.688,0.42500001192092896,1196.114,448.703,0.996999979019165,1183.502,394.118,1.0,1183.709,431.093,1.0,1183.064,471.204,0.996999979019165,412.536,165.359,0.9779999852180481,451.495,292.385,0.3140000104904175,523.265,420.117,0.7120000123977661,245.881,40.305,0.9980000257492065,290.67,100.659,0.9750000238418579,327.395,191.624,0.9900000095367432
150,1245.738,627.172,0.531000018119812,1226.25,667.481,0.8080000281333923,1195.225,410.85,0.12700000405311584,1196.159,448.703,0.996999979019165,1183.176,394.233,1.0,1183.653,431.52,1.0,1182.412,471.306,0.9980000257492065,412.184,165.69,0.9789999723434448,451.413,291.82,0.3919999897480011,523.959,420.117,0.6100000143051147,247.306,40.316,0.9990000128746033,290.713,100.675,0.9670000076293945,327.395,191.709,0.9919999837875366
151,1245.738,627.085,0.6050000190734863,1226.25,667.66,0.75,1195.359,410.85,,1196.16,,,1183.125,394.233,1.0,1182.925,431.52,0.9990000128746033,1182.412,471.306,0.9990000128746033,412.184,165.69,0.9750000238418579,451.413,299.728,0.24400000274181366,523.959,420.08,0.6449999809265137,247.306,41.407,0.996999979019165,290.871,100.86,0.9700000286102295,327.395,191.709,0.9900000095367432
152,1245.833,626.994,0.6620000004768372,1226.25,667.66,0.8240000009536743,1195.648,410.85,0.16099999845027924,1196.881,447.609,0.9959999918937683,1183.037,394.572,1.0,1182.925,431.52,0.9990000128746033,1182.412,471.458,0.9990000128746033,412.643,165.69,0.9860000014305115,452.756,292.464,,523.959,420.08,0.6010000109672546,247.306,41.407,0.996999979019165,290.871,101.656,0.9670000076293945,327.41,191.585,0.9909999966621399
153,1249.986,621.53,0.9819999933242798,1226.615,667.66,0.777999997138977,1195.648,410.588,0.25699999928474426,1196.475,446.898,0.996999979019165,1182.904,394.617,1.0,1182.867,431.504,0.9990000128746033,1181.665,471.977,1.0,412.502,163.958,0.9879999756813049,460.088,299.728,0.1550000011920929,523.761,420.121,0.5740000009536743,247.375,41.591,0.9980000257492065,290.871,101.656,0.9559999704360962,327.577,191.511,0.9929999709129333
154,1250.156,621.53,0.9940000176429749,1226.196,661.016,0.7210000157356262,1195.648,410.588,0.640999972820282,1196.166,446.76,0.996999979019165,1183.125,396.262,1.0,1182.819,431.438,1.0,1181.665,471.977,1.0,412.502,163.958,0.9800000190734863,460.009,292.464,0.671999990940094,523.134,420.318,0.5799999833106995,247.287,41.536,0.996999979019165,291.707,101.656,0.9589999914169312,327.577,191.495,0.9909999966621399
155,1250.472,621.53,0.9890000224113464,1221.285,660.976,0.6330000162124634,1195.648,410.588,0.800000011920929,1196.166,446.671,0.9950000047683716,1182.904,396.262,1.0,1182.306,431.438,1.0,1181.665,471.977,1.0,412.692,163.958,0.9810000061988831,452.756,284.127,0.4690000116825104,523.016,420.338,0.6439999938011169,246.924,41.536,0.9990000128746033,292.008,102.123,0.9440000057220459,327.577,191.464,0.9909999966621399
156,1250.472,621.53,0.9900000095367432,1221.285,660.976,0.7689999938011169,1195.648,410.729,0.4659999907016754,1195.606,446.448,0.984000027179718,1182.904,396.262,1.0,1180.895,431.438,1.0,1181.35,471.586,0.9990000128746033,412.614,164.941,0.9789999723434448,460.009,284.127,0.3160000145435333,523.016,420.338,0.7960000038146973,246.691,41.164,0.9980000257492065,292.468,101.895,0.9779999852180481,327.577,191.422,0.9869999885559082
157,1250.51,621.53,0.9789999723434448,1227.073,660.927,0.8100000023841858,1195.462,410.729,0.3409999907016754,1195.395,445.999,0.9570000171661377,1182.871,396.101,1.0,1180.809,432.409,1.0,1181.35,471.414,1.0,412.614,165.108,0.9919999837875366,460.009,284.127,0.15199999511241913,523.016,420.754,0.8289999961853027,246.202,41.536,0.9980000257492065,293.118,101.895,0.9769999980926514,327.703,191.111,0.9929999709129333
158,1250.472,621.509,0.9879999756813049,1226.746,660.854,0.7300000190734863,1195.207,410.729,0.289000004529953,1195.306,445.719,0.9900000095367432,1182.708,395.952,1.0,1180.809,432.409,1.0,1181.35,471.275,1.0,412.614,165.149,0.9950000047683716,452.161,284.397,0.23399999737739563,523.269,420.754,0.5699999928474426,246.038,41.536,0.9980000257492065,293.161,101.895,0.9760000109672546,327.935,191.087,0.9929999709129333
159,1250.71,621.478,0.9860000014305115,1226.746,660.854,0.6940000057220459,,412.99,,,447.098,,1182.708,395.169,1.0,1180.533,432.409,1.0,1181.372,471.275,1.0,412.672,165.149,0.9919999837875366,451.894,292.118,0.1340000033378601,523.269,420.754,0.6539999842643738,245.73,41.845,0.9990000128746033,293.161,101.895,0.9700000286102295,328.026,191.087,0.9950000047683716
160,1250.71,621.327,0.9909999966621399,1227.141,660.854,0.7129999995231628,,,,,,,1183.72,395.646,1.0,1180.533,432.409,1.0,1181.372,471.275,1.0,412.614,165.815,0.9879999756813049,451.894,292.118,0.2329999953508377,523.269,420.785,0.6290000081062317,246.038,42.075,0.9980000257492065,292.468,101.596,0.9620000123977661,328.026,191.111,0.9950000047683716
161,1250.387,621.207,0.9940000176429749,1227.141,660.62,0.652999997138977,1156.211,412.99,0.12700000405311584,1195.077,447.098,0.9860000014305115,1183.729,395.646,1.0,1180.143,432.544,1.0,1181.372,471.151,1.0,412.39,173.651,0.9919999837875366,,292.247,0.1809999942779541,515.193,428.824,0.8320000171661377,246.045,42.282,0.9950000047683716,284.984,99.985,0.9459999799728394,328.026,191.111,0.9929999709129333
162,1249.619,621.204,1.0,1227.141,660.491,0.6460000276565552,,,,,,,1183.729,395.646,1.0,1178.85,433.242,1.0,1180.694,471.151,1.0,411.385,179.823,0.906000018119812,,340.42,,511.233,436.897,0.8240000009536743,246.045,42.23,0.9990000128746033,284.678,99.914,0.9490000009536743,328.405,191.511,0.9900000095367432
163,1249.369,621.013,0.9990000128746033,1227.364,660.45,0.5720000267028809,,,,,,,1183.729,395.646,1.0,1178.85,433.596,1.0,1180.565,471.151,1.0,404.292,192.439,0.9549999833106995,451.816,347.403,0.6439999938011169,492.671,451.285,0.4970000088214874,246.18,42.23,0.9990000128746033,284.678,99.678,0.9259999990463257,327.601,191.511,0.8460000157356262
164,1248.85,620.998,0.9990000128746033,1227.396,660.431,0.5659999847412109,1195.023,411.105,0.6029999852180481,1196.188,451.067,0.9670000076293945,1183.177,395.646,1.0,1178.85,433.664,1.0,1180.287,471.393,1.0,395.09,205.896,0.8330000042915344,444.301,347.403,0.8100000023841858,484.931,460.279,0.656000018119812,246.623,42.23,0.9990000128746033,284.984,99.056,0.9620000123977661,327.517,188.335,0.6460000276565552
165,1248.467,620.998,0.9990000128746033,1227.416,660.4,0.5640000104904175,1194.938,411.082,0.21199999749660492,1188.867,447.264,0.9129999876022339,1182.973,394.424,1.0,1179.097,433.754,1.0,1180.251,471.685,1.0,378.592,221.09,0.9399999976158142,428.018,347.403,0.4300000071525574,483.768,474.54,0.9620000123977661,246.623,42.199,0.9990000128746033,285.417,99.056,0.9610000252723694,327.517,186.852,0.21699999272823334
166,1248.467,620.998,0.9990000128746033,1227.416,660.376,0.5070000290870667,1195.023,410.862,0.24400000274181366,1188.928,447.271,0.9860000014305115,1182.973,394.26,1.0,1179.269,433.754,1.0,1180.251,471.685,1.0,372.979,235.316,0.8339999914169312,419.7,347.527,0.7850000262260437,478.305,485.756,0.9319999814033508,246.623,41.77,0.9990000128746033,285.496,99.056,0.9459999799728394,328.909,186.852,0.9700000286102295
167,1248.467,621.051,0.9990000128746033,1227.572,660.348,0.5289999842643738,1195.276,,,1188.928,447.271,,1183.177,393.904,1.0,1179.9,433.754,1.0,1180.251,471.393,1.0,356.093,244.322,0.382999986410141,405.572,364.278,0.8730000257492065,477.836,494.051,0.9829999804496765,246.939,41.599,0.9990000128746033,288.494,100.068,0.9449999928474426,328.828,186.852,0.9390000104904175
168,1248.637,621.132,0.9990000128746033,1227.59,660.348,0.5260000228881836,1195.801,411.015,0.3540000021457672,1190.276,447.855,0.9919999837875366,1183.228,394.26,1.0,1180.37,433.652,1.0,1180.842,471.245,1.0,331.034,269.574,0.8199999928474426,396.028,387.932,0.9290000200271606,475.028,517.232,0.9509999752044678,246.972,41.599,0.9990000128746033,290.347,101.583,0.9660000205039978,328.828,186.852,0.9779999852180481
169,1249.081,621.404,0.9990000128746033,1227.66,660.311,0.49000000953674316,1195.276,411.015,0.5350000262260437,1190.276,447.782,0.9940000176429749,1183.228,394.424,1.0,1180.37,433.434,0.9959999918937683,1180.842,471.239,1.0,308.288,276.411,0.4410000145435333,387.092,396.146,0.6110000014305115,468.81,522.424,0.9049999713897705,247.146,41.599,0.9990000128746033,291.144,102.048,0.9620000123977661,328.828,187.788,0.9869999885559082
170,1249.23,621.523,0.996999979019165,1227.989,660.203,0.453000009059906,1194.916,411.015,0.42899999022483826,1190.276,447.782,0.9919999837875366,1183.262,394.53,1.0,1180.37,433.387,1.0,1180.842,470.724,1.0,299.694,283.926,0.640999972820282,371.36,396.862,0.7670000195503235,458.602,532.145,0.9160000085830688,247.378,41.613,0.9990000128746033,291.31,102.762,0.9539999961853027,327.892,187.819,0.9819999933242798
171,1249.42,621.537,0.996999979019165,1227.989,660.203,0.4300000071525574,1194.797,411.028,0.49799999594688416,1190.321,447.855,0.9929999709129333,1183.228,394.934,1.0,1180.37,433.33,1.0,1180.842,470.724,1.0,283.872,292.095,0.16699999570846558,355.877,420.446,0.5379999876022339,438.155,540.198,0.9269999861717224,247.378,41.636,0.9990000128746033,291.31,102.838,0.9620000123977661,327.892,188.617,0.9850000143051147
