scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
60,1237.974,504.58,1.0,1295.891,512.444,0.9990000128746033,1352.997,528.39,0.9990000128746033,926.144,343.697,1.0,928.065,388.45,0.9990000128746033,936.546,440.198,0.9990000128746033,234.809,452.076,1.0,315.196,571.054,0.8840000033378601,402.22,683.462,0.890999972820282,193.179,176.237,0.9950000047683716,192.983,243.259,0.9990000128746033,160.029,334.343,1.0
61,1238.137,504.58,1.0,1295.988,512.542,0.9990000128746033,1352.904,528.412,0.9990000128746033,925.84,343.697,1.0,928.013,388.484,0.9980000257492065,935.957,440.209,0.9990000128746033,234.23,451.424,1.0,315.271,571.585,0.9089999794960022,396.694,683.397,0.8889999985694885,192.295,176.211,0.9940000176429749,192.803,241.657,0.9990000128746033,159.183,334.047,1.0
62,1238.137,504.573,1.0,1295.891,512.444,0.9990000128746033,1352.836,528.517,0.9990000128746033,925.709,343.697,1.0,927.627,388.825,0.9980000257492065,935.894,440.49,0.9990000128746033,233.409,451.071,1.0,315.288,571.585,0.9819999933242798,396.694,682.815,0.9150000214576721,190.726,176.105,0.9919999837875366,191.682,241.406,0.996999979019165,159.023,332.327,1.0
63,1238.137,504.517,1.0,1295.988,512.255,0.9990000128746033,1352.836,528.517,0.9990000128746033,925.483,343.697,1.0,927.481,388.825,0.9980000257492065,935.542,440.49,0.9990000128746033,233.409,450.947,1.0,315.288,571.573,0.9819999933242798,396.544,682.798,0.9070000052452087,190.476,175.89,0.9919999837875366,188.678,240.006,0.9950000047683716,156.854,330.855,1.0
64,1237.98,504.517,1.0,1296.024,512.187,0.9980000257492065,1352.836,528.517,0.9990000128746033,925.443,343.652,1.0,927.332,388.789,0.9980000257492065,935.405,440.49,0.9990000128746033,233.409,449.842,1.0,315.288,571.553,0.9779999852180481,396.694,682.798,0.8740000128746033,190.123,175.335,0.9929999709129333,188.678,239.603,0.996999979019165,156.854,330.855,1.0
65,1237.946,504.556,1.0,1296.024,512.187,0.9990000128746033,1352.99,528.162,0.9990000128746033,925.43,343.652,1.0,927.332,388.825,0.9980000257492065,935.405,440.489,0.9990000128746033,233.409,449.712,1.0,315.288,571.573,0.9810000061988831,396.544,682.815,0.9480000138282776,190.123,175.335,0.9929999709129333,188.678,239.603,0.9959999918937683,156.854,330.855,1.0
66,1237.796,504.536,1.0,1296.024,512.175,0.9990000128746033,1352.99,528.086,0.9990000128746033,925.43,343.468,1.0,927.332,388.92,0.9980000257492065,935.405,440.489,0.9990000128746033,233.409,449.712,1.0,315.288,571.573,0.9810000061988831,396.926,682.852,0.9380000233650208,190.123,175.286,0.9879999756813049,188.916,240.006,0.996999979019165,157.712,331.686,1.0
67,1237.796,504.556,1.0,1296.077,512.175,0.9990000128746033,1352.994,528.086,0.9990000128746033,925.483,343.347,1.0,927.332,389.068,0.9980000257492065,935.448,440.489,0.9990000128746033,232.767,449.488,1.0,315.006,571.553,0.9589999914169312,396.926,682.852,0.9679999947547913,191.843,175.286,0.9890000224113464,189.975,240.006,0.9950000047683716,157.712,332.1,1.0
68,1237.796,504.624,1.0,1296.077,512.147,0.9990000128746033,1352.99,528.162,0.9990000128746033,925.43,343.652,1.0,927.169,389.749,0.9990000128746033,935.851,440.787,0.9980000257492065,232.767,449.485,1.0,315.006,572.245,0.9810000061988831,396.926,682.863,0.8080000281333923,192.157,175.335,0.9890000224113464,191.065,239.594,0.996999979019165,157.712,333.022,1.0
69,1237.984,504.624,1.0,1295.957,512.095,0.9990000128746033,1352.99,528.162,0.9990000128746033,925.43,343.347,1.0,927.165,389.749,0.9990000128746033,935.984,440.787,0.9980000257492065,232.767,448.667,1.0,314.761,572.245,0.9649999737739563,396.686,682.863,0.7620000243186951,192.157,176.013,0.9909999966621399,191.231,240.144,0.996999979019165,157.218,333.022,1.0
70,1238.081,504.624,1.0,1295.785,511.914,0.9990000128746033,1353.002,528.401,0.9990000128746033,925.136,343.167,1.0,927.165,389.749,0.9980000257492065,936.056,440.787,0.996999979019165,232.846,448.081,1.0,314.761,572.043,0.9610000252723694,396.686,682.852,0.828000009059906,192.157,176.604,0.9940000176429749,191.818,239.594,0.996999979019165,157.218,333.022,1.0
71,1238.16,504.724,1.0,1295.957,511.914,0.9990000128746033,1353.002,528.434,0.9990000128746033,925.136,343.167,1.0,927.058,389.377,0.9980000257492065,936.056,440.499,0.996999979019165,233.584,448.04,1.0,314.761,571.97,0.9779999852180481,396.605,682.941,0.8510000109672546,191.944,176.604,0.9940000176429749,191.958,239.594,0.9959999918937683,157.218,333.022,1.0
72,1238.16,504.791,1.0,1295.724,510.523,0.9990000128746033,1352.832,528.459,0.9990000128746033,925.118,343.161,1.0,927.165,388.304,0.9980000257492065,936.056,440.317,0.9980000257492065,233.722,447.932,1.0,314.761,571.97,0.9750000238418579,396.357,682.959,0.7699999809265137,191.781,176.604,0.9950000047683716,191.958,240.031,0.9950000047683716,157.52,333.426,1.0
73,1238.16,504.938,1.0,1295.724,510.523,0.9990000128746033,1352.72,528.591,0.9990000128746033,925.118,343.161,1.0,927.223,388.304,0.9980000257492065,935.675,440.313,0.9990000128746033,234.008,447.932,1.0,314.734,571.551,0.9350000023841858,395.465,683.03,0.9139999747276306,191.781,176.101,0.9959999918937683,192.548,240.031,0.996999979019165,159.449,333.662,1.0
74,1238.178,505.038,1.0,1295.724,510.396,0.9990000128746033,1352.64,528.593,0.9990000128746033,925.118,343.116,1.0,927.803,387.772,0.9980000257492065,935.675,440.296,0.9990000128746033,235.252,447.762,1.0,314.988,571.551,0.9589999914169312,388.577,683.382,0.9729999899864197,191.637,176.101,0.9980000257492065,192.882,240.031,0.9990000128746033,162.464,334.372,1.0
75,1238.235,505.038,1.0,1295.786,510.396,0.9990000128746033,1352.624,528.632,0.9990000128746033,925.212,343.116,1.0,927.98,387.743,0.9980000257492065,935.675,440.126,0.9990000128746033,235.636,447.624,1.0,314.718,571.551,0.9679999947547913,388.577,683.382,0.9449999928474426,191.637,176.101,0.9980000257492065,193.665,240.031,0.9990000128746033,163.247,334.506,1.0
76,1238.235,505.038,1.0,1295.414,510.873,0.9990000128746033,1352.557,528.632,1.0,925.22,343.161,1.0,927.98,387.513,0.996999979019165,935.928,440.126,0.9990000128746033,235.715,447.624,1.0,314.298,571.785,0.9710000157356262,388.577,683.382,0.9459999799728394,191.637,176.101,0.9980000257492065,194.825,239.44,0.9990000128746033,163.389,334.506,1.0
77,1238.686,505.038,1.0,1295.414,511.341,0.9990000128746033,1352.463,528.632,0.9990000128746033,925.38,343.545,1.0,927.978,387.158,0.9980000257492065,936.089,440.126,0.9990000128746033,235.715,447.765,1.0,314.298,571.785,0.9660000205039978,389.736,683.123,0.9760000109672546,192.319,176.101,0.996999979019165,195.162,238.334,0.9990000128746033,163.789,334.372,1.0
78,1238.686,505.04,1.0,1295.414,511.814,0.9990000128746033,1352.453,528.632,0.9990000128746033,925.38,343.064,1.0,927.98,387.158,0.9980000257492065,936.305,439.883,0.9980000257492065,235.636,447.765,1.0,314.718,571.785,0.9580000042915344,389.736,682.986,0.9750000238418579,192.305,175.769,0.9990000128746033,195.162,238.334,0.9980000257492065,164.584,333.839,1.0
79,1238.702,505.018,1.0,1295.414,511.875,0.9990000128746033,1352.463,528.468,0.9990000128746033,925.38,342.999,1.0,927.978,387.495,0.9980000257492065,936.305,439.883,0.9990000128746033,235.715,448.32,1.0,314.711,571.888,0.8569999933242798,389.736,682.986,0.9750000238418579,192.319,175.588,0.9980000257492065,195.368,237.366,0.9990000128746033,164.694,332.642,1.0
80,1238.686,505.018,1.0,1295.414,512.066,0.9990000128746033,1352.557,528.455,1.0,924.828,343.003,1.0,927.934,387.495,0.9980000257492065,936.305,439.788,0.9990000128746033,235.715,448.556,1.0,314.559,576.979,0.9660000205039978,389.267,683.123,0.9570000171661377,192.319,175.588,0.9980000257492065,195.368,237.366,0.9990000128746033,164.694,332.199,1.0
81,1238.702,505.018,1.0,1295.746,512.066,0.9990000128746033,1352.767,528.468,0.9990000128746033,924.79,342.876,1.0,927.934,387.495,0.9980000257492065,936.154,439.788,0.9990000128746033,235.338,448.685,1.0,314.559,571.34,0.9559999704360962,388.954,683.395,0.9829999804496765,192.305,175.769,0.9980000257492065,195.081,240.172,0.9980000257492065,164.694,331.825,1.0
82,1238.615,505.018,1.0,1295.8,512.194,0.9990000128746033,1352.821,528.669,0.9990000128746033,924.79,342.876,1.0,927.895,387.579,0.9980000257492065,936.042,439.788,0.9990000128746033,235.327,448.556,1.0,314.711,571.072,0.9300000071525574,388.536,683.554,0.9879999756813049,192.279,175.727,0.9980000257492065,194.134,240.503,0.9990000128746033,163.558,331.825,1.0
83,1238.711,505.018,1.0,1296.326,512.296,0.9990000128746033,1352.872,528.874,0.9990000128746033,924.828,342.876,1.0,927.895,387.744,0.996999979019165,936.042,440.072,0.9990000128746033,235.125,448.727,0.9990000128746033,314.559,570.555,0.9309999942779541,388.954,683.554,0.9829999804496765,192.279,175.727,0.996999979019165,193.786,240.172,0.9990000128746033,161.275,331.783,1.0
84,1238.547,504.992,1.0,1296.03,512.331,0.9990000128746033,1352.872,528.874,0.9990000128746033,925.188,342.785,1.0,927.895,387.744,0.9980000257492065,936.154,440.072,0.9990000128746033,234.653,449.091,1.0,308.799,570.406,0.9470000267028809,387.749,683.554,0.9520000219345093,192.279,175.814,0.9959999918937683,193.229,240.172,0.9980000257492065,161.096,330.38,1.0
85,1238.515,504.992,1.0,1296.31,512.299,0.9990000128746033,1353.096,528.874,0.9990000128746033,925.188,342.73,1.0,927.564,387.79,0.996999979019165,936.399,440.072,0.9980000257492065,234.653,449.091,1.0,308.799,570.167,0.9649999737739563,388.954,683.288,0.9700000286102295,192.279,175.727,0.9959999918937683,193.229,240.503,0.9990000128746033,161.096,329.864,1.0
86,1238.308,504.947,1.0,1296.31,512.299,0.9990000128746033,1353.096,528.738,0.9990000128746033,925.188,342.73,1.0,927.534,387.968,0.9980000257492065,936.509,440.142,0.9990000128746033,234.653,449.095,1.0,309.171,570.167,0.9919999837875366,388.91,682.828,0.9760000109672546,192.799,175.727,0.9959999918937683,193.229,239.887,0.996999979019165,161.275,330.38,1.0
87,1238.232,504.947,1.0,1296.04,512.389,0.9990000128746033,1353.098,528.738,0.9990000128746033,925.041,342.73,1.0,927.534,387.968,0.9980000257492065,936.589,440.142,0.9990000128746033,235.125,450.11,1.0,309.171,564.416,0.9610000252723694,389.124,682.732,0.9850000143051147,192.799,175.897,0.9980000257492065,196.76,239.887,0.9980000257492065,163.245,330.38,1.0
88,1238.232,504.947,1.0,1296.04,512.389,0.9990000128746033,1353.206,528.671,1.0,924.717,342.669,1.0,927.445,388.27,0.9990000128746033,936.589,440.142,0.9990000128746033,235.53,450.919,1.0,309.739,564.416,0.9620000123977661,389.041,682.828,0.8730000257492065,193.311,176.234,0.9980000257492065,197.865,239.228,0.9980000257492065,166.261,334.018,1.0
89,1238.203,505.08,1.0,1296.047,512.38,0.9990000128746033,1353.314,528.738,0.9990000128746033,924.537,342.669,1.0,927.445,388.302,0.9980000257492065,936.604,440.341,0.9990000128746033,235.98,451.213,0.9980000257492065,309.834,564.416,0.9549999833106995,389.041,682.828,0.9070000052452087,193.378,176.268,0.9980000257492065,198.274,240.341,0.9959999918937683,166.599,335.439,1.0
90,1238.103,505.08,1.0,1296.047,512.471,0.9990000128746033,1353.329,528.508,0.9990000128746033,924.537,342.748,1.0,927.417,388.358,0.9980000257492065,936.728,440.461,0.9990000128746033,235.98,454.842,0.9980000257492065,309.834,561.46,0.9909999966621399,389.041,682.828,0.9120000004768372,194.086,176.268,0.9980000257492065,198.774,240.341,0.9959999918937683,169.793,336.1213192449037,1.0
91,1238.103,505.095,1.0,1296.047,512.471,0.9990000128746033,1353.329,528.482,0.9990000128746033,924.537,342.787,1.0,927.417,388.561,0.9990000128746033,936.604,440.561,0.9990000128746033,235.98,455.592,0.996999979019165,309.739,561.46,0.9810000061988831,389.124,682.812,0.925000011920929,194.208,176.234,0.9990000128746033,199.461,240.474,0.996999979019165,170.34,336.1213192449037,0.9990000128746033
92,1237.943,505.095,1.0,1296.047,512.38,0.9990000128746033,1353.314,528.46,0.9990000128746033,925.79,343.344,1.0,927.417,388.65,0.9990000128746033,936.549,440.598,0.9990000128746033,235.98,454.842,0.7059999704360962,308.804,561.15,0.9940000176429749,389.041,682.812,0.9829999804496765,194.208,176.811,0.9980000257492065,208.812,245.463,0.9959999918937683,175.75580288466563,336.209,0.01
93,1237.813,505.056,1.0,1295.711,512.067,0.9990000128746033,1350.877,527.821,1.0,925.79,343.356,1.0,927.485,388.763,0.9980000257492065,936.549,440.561,0.9980000257492065,235.671,454.842,0.9760000109672546,308.246,561.15,0.953000009059906,389.682,682.447,0.9599999785423279,194.208,175.671,0.9959999918937683,213.568,252.007,0.9980000257492065,188.8631123174642,339.13481902534943,0.01
94,1237.813,505.023,1.0,1295.503,511.222,0.9990000128746033,1350.829,527.821,1.0,925.79,343.356,1.0,927.822,388.763,0.9990000128746033,936.549,440.598,0.9980000257492065,235.671,451.214,0.9990000128746033,307.663,562.019,0.9909999966621399,396.655,681.87,0.8040000200271606,191.532,175.671,0.9990000128746033,215.42,252.327,0.9950000047683716,188.8631123174642,339.13481902534943,0.01
95,1237.943,505.023,1.0,1295.503,511.222,0.9990000128746033,1350.664,527.821,1.0,924.948,343.356,1.0,927.822,388.763,0.9980000257492065,936.351,440.598,0.9990000128746033,235.671,449.062,1.0,307.384,562.019,0.9769999980926514,396.655,681.87,0.8429999947547913,191.532,175.671,0.9990000128746033,218.962,253.863,0.9990000128746033,188.8631123174642,339.13481902534943,0.3779999911785126
96,1238.127,505.023,1.0,1295.711,512.067,0.9990000128746033,1350.588,528.08,1.0,924.948,342.473,1.0,927.485,388.763,0.9990000128746033,936.351,440.598,0.9980000257492065,237.371,449.062,1.0,304.276,560.417,0.9779999852180481,397.16,682.32,0.9480000138282776,190.557,175.587,0.9980000257492065,218.962,253.863,0.9950000047683716,,,
97,1238.127,505.056,1.0,1295.711,512.204,0.9990000128746033,1350.406,528.587,1.0,924.948,342.409,1.0,927.485,388.763,0.9990000128746033,936.687,440.719,0.9980000257492065,237.371,449.062,1.0,305.562,561.804,0.9940000176429749,397.376,681.881,0.9610000252723694,190.791,175.372,0.9890000224113464,219.618,254.332,0.9990000128746033,,,
98,1238.169,504.981,1.0,1295.8,512.204,0.9990000128746033,1350.406,528.587,1.0,925.358,342.409,1.0,927.48,388.9,0.9990000128746033,936.723,440.719,0.9980000257492065,237.371,450.734,1.0,305.562,560.621,0.9869999885559082,397.266,681.881,0.9539999961853027,191.081,175.372,0.9940000176429749,220.118,254.699,0.996999979019165,,,
99,1238.28,504.981,1.0,1296.072,512.204,0.9990000128746033,1350.284,528.587,1.0,925.584,342.473,1.0,927.48,388.9,0.9990000128746033,936.723,440.432,0.9990000128746033,237.371,450.734,0.9990000128746033,305.562,560.621,0.9829999804496765,397.266,681.881,0.9470000267028809,191.081,175.372,0.996999979019165,226.496,256.072,0.9950000047683716,,,
100,1238.376,504.663,1.0,1297.35,510.895,0.9990000128746033,1350.183,528.377,0.9990000128746033,926.237,343.129,1.0,927.703,388.9,0.9990000128746033,936.723,440.432,0.9990000128746033,237.045,450.734,1.0,306.078,561.139,0.9760000109672546,397.376,681.833,0.9459999799728394,191.081,175.443,0.9919999837875366,226.496,254.699,0.9990000128746033,,,
101,1238.376,504.663,1.0,1297.988,510.829,0.9990000128746033,1350.214,528.255,1.0,926.688,343.256,1.0,927.918,388.499,0.9990000128746033,936.528,440.41,0.9980000257492065,236.472,449.989,0.9990000128746033,307.336,561.804,0.9850000143051147,402.315,681.217,0.9309999942779541,192.025,176.18,0.9990000128746033,232.452,255.081,1.0,,,
102,1238.376,504.663,1.0,1298.222,510.829,0.9990000128746033,1350.214,528.235,1.0,926.933,343.285,1.0,928.065,388.474,0.9990000128746033,936.528,440.289,0.9990000128746033,234.976,449.843,0.9990000128746033,308.946,562.631,0.9700000286102295,402.577,681.217,0.8740000128746033,192.025,176.18,0.9980000257492065,233.63,255.081,1.0,,,
103,1238.376,504.663,1.0,1299.013,510.829,0.9990000128746033,1350.183,528.235,1.0,926.933,343.256,1.0,928.222,388.22,0.9990000128746033,936.025,440.252,0.9980000257492065,233.915,449.823,0.9990000128746033,310.418,562.815,0.9710000157356262,403.718,681.131,0.8009999990463257,192.025,176.18,0.9980000257492065,236.779,254.569,0.9990000128746033,,,
104,1238.376,504.663,1.0,1299.013,510.805,0.9990000128746033,1350.183,528.148,1.0,926.688,343.285,1.0,928.222,388.22,0.9990000128746033,936.404,440.184,0.9990000128746033,232.948,449.095,0.9980000257492065,311.055,563.52,0.968999981880188,403.8,681.131,0.9190000295639038,192.025,175.887,0.9980000257492065,239.552,252.813,1.0,,,
105,1238.35,504.333,1.0,1298.222,510.505,0.9990000128746033,1349.994,528.095,1.0,926.312,343.285,1.0,928.474,388.315,0.9990000128746033,936.169,440.184,0.9990000128746033,231.066,448.627,1.0,316.164,569.663,0.9359999895095825,412.235,680.944,0.949999988079071,191.457,175.799,0.9990000128746033,239.938,248.535,1.0,278.443,331.033,1.0
106,1238.35,504.25,1.0,1296.834,510.505,0.9980000257492065,1349.978,528.05,1.0,926.273,343.303,1.0,928.68,388.474,0.9990000128746033,936.404,440.184,0.9990000128746033,231.043,448.515,0.9990000128746033,316.164,569.663,0.9309999942779541,412.235,680.944,0.8920000195503235,191.457,173.957,0.9980000257492065,240.821,247.338,0.9990000128746033,276.995,329.726,0.8360000252723694
107,1238.35,504.25,1.0,1296.834,510.505,0.9990000128746033,1349.978,528.095,1.0,926.273,343.421,1.0,928.814,388.637,0.9990000128746033,936.404,440.367,0.9980000257492065,231.043,448.271,1.0,316.651,570.292,0.9520000219345093,412.238,680.654,0.9020000100135803,191.46,173.957,0.996999979019165,242.303,246.33,1.0,276.995,328.421,0.9679999947547913
108,1238.26,504.254,1.0,1296.819,513.302,0.9990000128746033,1349.978,528.148,1.0,926.087,343.542,1.0,928.814,388.684,0.9980000257492065,936.441,440.52,0.9990000128746033,231.066,447.935,0.9990000128746033,316.164,569.663,0.9129999876022339,412.238,680.654,0.9359999895095825,192.359,174.115,0.9980000257492065,245.057,243.747,1.0,278.443,325.71,0.3619999885559082
109,1238.247,504.254,1.0,1296.732,513.312,0.9990000128746033,1349.978,528.496,1.0,926.087,343.542,1.0,929.144,389.184,0.9980000257492065,936.441,440.542,0.9980000257492065,231.043,447.935,0.9990000128746033,316.154,569.378,0.9020000100135803,412.347,680.111,0.9789999723434448,192.359,174.115,0.9980000257492065,247.672,241.8,0.9990000128746033,284.831,325.71,0.9750000238418579
110,1238.209,504.319,1.0,1296.601,513.715,0.9990000128746033,1349.979,528.496,1.0,926.614,343.522,1.0,929.032,389.22,0.9980000257492065,936.441,440.542,0.9990000128746033,231.043,447.935,0.9990000128746033,310.835,566.243,0.9589999914169312,412.347,680.111,0.8889999985694885,192.525,174.176,0.9980000257492065,247.764,239.968,0.9990000128746033,290.228,325.71,0.9959999918937683
111,1238.209,504.414,1.0,1296.732,513.715,0.9990000128746033,1350.035,528.496,1.0,926.733,343.522,1.0,929.209,389.294,0.9980000257492065,936.29,440.367,0.996999979019165,230.515,447.935,1.0,310.835,565.205,0.9800000190734863,412.347,680.111,0.8479999899864197,192.525,174.176,0.9959999918937683,247.764,239.283,0.9990000128746033,292.288,326.841,0.9980000257492065
112,1238.247,504.414,1.0,1296.732,513.312,0.9990000128746033,1349.979,528.365,1.0,926.88,343.542,1.0,929.032,389.651,0.9980000257492065,936.29,440.542,0.996999979019165,230.29,447.935,0.9990000128746033,310.835,565.205,0.859000027179718,405.358,680.692,0.9449999928474426,192.359,174.115,0.996999979019165,247.764,238.571,1.0,292.288,326.863,0.9950000047683716
113,1238.295,504.626,1.0,1296.884,510.684,0.9990000128746033,1350.035,528.293,1.0,926.917,343.522,1.0,929.351,389.937,0.9990000128746033,936.29,440.032,0.9990000128746033,230.29,447.884,1.0,315.305,565.205,0.9589999914169312,396.635,681.477,0.9539999961853027,189.745,172.905,0.9850000143051147,246.854,238.39,1.0,292.288,327.616,0.9980000257492065
114,1238.295,504.708,1.0,1297.093,510.684,0.9980000257492065,1350.063,528.293,1.0,927.097,343.636,1.0,929.646,390.15,0.9990000128746033,936.59,440.032,0.9990000128746033,230.29,448.005,1.0,315.637,565.512,0.9789999723434448,396.573,681.524,0.9110000133514404,189.58,172.674,0.9900000095367432,244.473,236.81,1.0,292.288,327.616,0.9990000128746033
115,1238.295,504.711,1.0,1297.239,510.684,0.9980000257492065,1350.063,528.365,1.0,927.25,343.833,1.0,929.687,390.206,0.9990000128746033,937.029,440.032,0.9990000128746033,230.361,447.688,1.0,316.515,565.512,0.949999988079071,395.646,681.524,0.8989999890327454,189.58,172.674,0.996999979019165,244.473,236.81,1.0,291.802,327.616,0.9990000128746033
116,1237.971,504.745,1.0,1297.12,510.597,0.9990000128746033,1350.063,528.285,0.9990000128746033,927.097,343.671,1.0,929.687,390.206,0.9990000128746033,937.029,439.938,0.9990000128746033,230.361,447.611,1.0,316.515,565.512,0.953000009059906,396.573,681.524,0.9470000267028809,189.58,172.704,0.9959999918937683,244.473,236.76,1.0,291.39,327.616,0.9980000257492065
117,1237.892,504.772,1.0,1297.12,513.8,0.9990000128746033,1352.861,528.253,1.0,927.097,343.833,1.0,930.035,390.741,0.9980000257492065,937.029,439.938,0.996999979019165,230.361,447.688,1.0,316.781,565.512,0.9890000224113464,395.646,681.703,0.9900000095367432,190.433,172.905,0.9959999918937683,246.569,236.81,1.0,291.618,327.616,0.9929999709129333
118,1237.789,504.788,1.0,1297.589,514.018,0.9980000257492065,1353.075,526.685,0.9990000128746033,927.079,343.833,1.0,930.302,391.079,0.9980000257492065,937.029,439.968,0.996999979019165,230.684,448.186,1.0,316.781,565.512,0.9739999771118164,395.646,681.703,0.9750000238418579,190.997,173.589,0.9950000047683716,247.198,237.575,1.0,291.618,331.181,0.8730000257492065
119,1237.789,504.854,1.0,1297.589,514.018,0.9990000128746033,1352.878,526.669,0.9990000128746033,927.023,343.839,1.0,930.688,391.129,0.996999979019165,937.029,439.968,0.996999979019165,230.684,448.186,1.0,316.875,569.796,0.9779999852180481,396.684,681.66,0.953000009059906,192.471,174.025,0.996999979019165,247.198,238.814,1.0,291.115,331.189,0.9819999933242798
120,1237.677,504.891,1.0,1297.127,513.54,0.9990000128746033,1353.075,526.669,0.9990000128746033,927.023,343.844,1.0,931.427,391.289,0.996999979019165,937.736,440.017,0.9990000128746033,232.708,448.992,0.9990000128746033,316.895,569.98,0.9580000042915344,396.984,681.66,0.9520000219345093,193.242,175.082,0.9990000128746033,247.867,240.704,0.9990000128746033,291.618,331.189,0.9990000128746033
121,1237.634,504.891,1.0,1297.129,513.54,0.9990000128746033,1353.131,526.685,0.9990000128746033,927.023,344.364,1.0,931.627,392.465,0.9980000257492065,937.779,440.159,0.9980000257492065,233.418,449.153,1.0,323.287,580.235,0.949999988079071,396.684,681.567,0.9259999990463257,193.527,175.082,0.9959999918937683,247.994,240.704,0.9990000128746033,292.549,331.189,1.0
122,1237.634,504.854,1.0,1297.127,513.528,0.9990000128746033,1353.075,529.324,0.9990000128746033,927.364,344.443,1.0,931.778,392.568,0.996999979019165,937.794,440.159,0.9980000257492065,234.006,449.356,1.0,323.781,580.235,0.9580000042915344,396.984,681.495,0.8579999804496765,193.593,174.947,0.9980000257492065,248.136,240.704,0.9990000128746033,293.272,332.692,1.0
123,1237.657,504.813,1.0,1297.109,513.488,0.9990000128746033,1352.986,529.398,0.9990000128746033,927.383,344.541,1.0,931.778,392.568,0.996999979019165,938.573,440.213,0.9980000257492065,234.051,449.911,1.0,323.942,580.235,0.9610000252723694,397.056,681.473,0.921999990940094,193.527,174.282,0.9990000128746033,248.729,238.605,0.9980000257492065,293.272,332.692,1.0
124,1237.657,504.65,1.0,1296.941,513.488,0.9990000128746033,1352.986,529.398,0.9990000128746033,927.383,344.632,1.0,931.778,392.749,0.9980000257492065,938.748,440.291,0.9990000128746033,235.375,449.911,1.0,324.247,580.085,0.9459999799728394,403.3,681.245,0.8629999756813049,193.242,174.282,0.9990000128746033,248.729,238.605,0.9990000128746033,297.274,332.692,1.0
125,1237.657,504.349,1.0,1296.892,513.488,0.9990000128746033,1352.979,529.324,0.9990000128746033,927.383,344.739,1.0,931.629,393.049,0.996999979019165,938.748,440.44,0.9990000128746033,235.507,449.641,1.0,324.255,579.134,0.9729999899864197,413.307,679.369,0.9089999794960022,193.068,174.282,0.9980000257492065,248.305,238.605,0.9990000128746033,300.992,336.795,0.9990000128746033
126,1237.657,504.349,1.0,1296.892,513.488,0.9990000128746033,1352.895,529.277,0.9990000128746033,927.032,344.739,1.0,931.487,392.749,0.9980000257492065,938.787,440.291,0.9990000128746033,236.025,449.911,1.0,324.347,578.942,0.9559999704360962,413.307,679.054,0.9480000138282776,193.068,174.282,0.9990000128746033,248.305,239.004,0.9990000128746033,302.456,340.908,1.0
127,1237.657,504.349,1.0,1296.892,513.596,0.9990000128746033,1352.46,526.57,0.9990000128746033,927.032,344.737,1.0,931.487,392.453,0.996999979019165,938.748,440.291,0.996999979019165,236.581,449.641,1.0,325.063,579.134,0.9160000085830688,413.307,679.054,0.9480000138282776,193.068,174.282,0.9990000128746033,248.729,241.719,0.9980000257492065,303.04,344.22,1.0
128,1237.702,504.576,1.0,1297.57,513.635,0.9980000257492065,1352.46,526.57,0.9990000128746033,927.032,344.632,1.0,931.092,392.453,0.996999979019165,938.409,440.422,0.9990000128746033,236.876,449.604,1.0,325.164,579.134,0.875,412.538,679.054,0.8370000123977661,192.933,174.561,0.9980000257492065,249.245,244.69,1.0,303.061,346.916,1.0
