scorer,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000,DLC_resnet50_make_tea_multiNov11shuffle1_50000
60,1414.903,505.161,0.9980000257492065,1480.505,513.195,0.9990000128746033,1530.518,527.224,1.0,1097.681,341.661,1.0,1100.29,389.944,0.9990000128746033,1103.567,438.769,0.996999979019165,470.487,453.459,1.0,525.152,569.669,0.972000002861023,589.855,682.833,0.984000027179718,459.127,177.583,0.9990000128746033,463.975,241.669,1.0,440.666,337.576,1.0
61,1414.903,505.161,0.9980000257492065,1478.054,512.946,0.9980000257492065,1530.518,527.224,1.0,1097.773,341.473,1.0,1100.213,389.652,0.9990000128746033,1103.567,438.769,0.996999979019165,470.487,453.196,1.0,525.152,569.629,0.9900000095367432,589.686,682.576,0.9639999866485596,459.002,177.228,0.9990000128746033,463.767,241.669,0.9990000128746033,440.666,336.898,1.0
62,1414.903,505.161,0.9980000257492065,1477.89,512.946,0.9980000257492065,1530.449,527.292,1.0,1097.773,341.473,1.0,1100.213,389.652,0.9990000128746033,1103.453,438.628,0.996999979019165,469.448,452.97,1.0,524.903,569.669,0.9729999899864197,590.164,682.526,0.9660000205039978,457.548,176.288,0.9990000128746033,462.153,241.673,0.9990000128746033,440.576,336.287,1.0
63,1429.698,502.036,1.0,1478.054,512.297,0.9980000257492065,1530.273,528.444,1.0,1097.773,341.473,1.0,1100.213,389.652,0.9990000128746033,1103.453,438.628,0.9980000257492065,467.561,452.741,1.0,518.069,569.497,0.9819999933242798,589.471,682.447,0.9559999704360962,456.909,176.098,0.9980000257492065,460.645,241.669,0.9990000128746033,439.551,331.535,1.0
64,1429.815,501.907,1.0,1481.406,512.297,0.9990000128746033,1530.273,528.67,1.0,1097.773,341.712,1.0,1100.275,390.555,0.9990000128746033,1103.383,438.628,0.9980000257492065,467.005,452.149,1.0,518.069,569.987,0.9789999723434448,589.094,682.447,0.972000002861023,456.35,175.828,0.9980000257492065,457.974,241.673,0.9990000128746033,438.351,331.336,1.0
65,1429.815,501.907,1.0,1481.9,512.297,0.996999979019165,1530.263,528.67,1.0,1098.012,341.825,1.0,1100.275,390.555,0.9990000128746033,1103.174,438.752,0.9980000257492065,466.783,452.076,1.0,518.202,569.987,0.984000027179718,589.094,682.447,0.9639999866485596,456.35,175.273,0.9980000257492065,457.974,241.673,0.9990000128746033,438.351,331.336,0.9990000128746033
66,1429.815,502.036,1.0,1481.9,512.297,0.996999979019165,1530.273,528.54,1.0,1097.767,341.934,1.0,1100.45,390.703,0.9990000128746033,1103.155,438.922,0.9980000257492065,466.783,452.076,1.0,518.202,569.987,0.9639999866485596,589.448,682.488,0.9900000095367432,456.35,175.273,0.9980000257492065,457.974,240.425,0.9990000128746033,438.351,331.336,1.0
67,1414.79,505.044,0.996999979019165,1481.9,512.297,0.9980000257492065,1530.33,528.736,1.0,1097.894,341.934,1.0,1100.275,390.733,0.9990000128746033,1103.155,438.922,0.9980000257492065,467.005,451.888,1.0,518.202,569.365,0.9710000157356262,589.448,682.488,0.9710000157356262,456.853,175.186,0.9980000257492065,460.56,239.563,0.9990000128746033,439.754,334.554,1.0
68,1414.651,505.16,0.996999979019165,1481.657,512.68,0.9980000257492065,1530.351,528.777,1.0,1097.894,341.934,1.0,1100.275,390.696,0.9990000128746033,1103.155,438.752,0.9980000257492065,467.731,451.794,1.0,518.202,569.366,0.972000002861023,590.338,682.488,0.9580000042915344,457.119,175.273,0.9990000128746033,461.172,240.207,0.9990000128746033,440.015,334.705,1.0
69,1414.623,505.166,0.9980000257492065,1481.57,512.714,0.9980000257492065,1530.47,528.54,1.0,1097.789,341.902,1.0,1100.45,390.696,0.9990000128746033,1103.217,438.637,0.996999979019165,467.731,451.562,1.0,519.058,569.366,0.9890000224113464,593.832,682.4,0.9340000152587891,457.641,175.615,0.9990000128746033,461.634,240.207,0.9990000128746033,440.015,334.779,1.0
70,1414.529,505.16,0.9980000257492065,1481.57,512.814,0.996999979019165,1530.47,528.777,1.0,1097.789,341.934,1.0,1100.477,390.733,0.9990000128746033,1103.332,438.637,0.996999979019165,467.731,451.448,1.0,518.649,569.365,0.9890000224113464,594.276,682.275,0.9039999842643738,458.243,175.836,0.9990000128746033,461.885,240.207,0.9990000128746033,440.015,334.779,1.0
71,1414.493,505.044,0.9980000257492065,1481.586,512.814,0.996999979019165,1530.439,528.777,1.0,1097.789,342.391,1.0,1100.483,390.967,0.9990000128746033,1103.474,438.637,0.996999979019165,466.747,451.448,1.0,518.074,569.365,0.9819999933242798,594.276,682.275,0.9070000052452087,458.569,176.114,0.9990000128746033,461.885,240.417,0.9990000128746033,440.064,334.779,1.0
72,1414.493,504.946,0.9980000257492065,1481.657,512.714,0.9980000257492065,1530.351,528.771,1.0,1097.789,342.54,1.0,1100.503,391.034,0.9990000128746033,1103.933,438.786,0.9959999918937683,466.747,451.448,1.0,517.914,566.537,0.9729999899864197,593.832,682.275,0.8270000219345093,459.337,176.405,0.9990000128746033,461.932,240.431,0.9990000128746033,440.385,335.096,1.0
73,1414.45,504.919,0.996999979019165,1481.586,512.814,0.9980000257492065,1530.286,528.545,1.0,1097.684,342.54,1.0,1100.503,391.034,0.9990000128746033,1103.933,438.793,0.996999979019165,466.747,451.583,1.0,517.508,566.273,0.9750000238418579,593.532,682.298,0.949999988079071,459.718,176.53,0.9990000128746033,461.932,240.446,0.9990000128746033,441.053,334.779,1.0
74,1414.424,504.919,0.9980000257492065,1481.586,512.816,0.996999979019165,1530.096,528.659,1.0,1097.796,342.54,1.0,1100.658,391.27,0.9990000128746033,1103.933,438.8,0.996999979019165,467.624,451.583,1.0,517.508,564.883,0.8939999938011169,589.415,682.298,0.9700000286102295,460.91,176.584,0.9990000128746033,462.117,240.594,0.9990000128746033,442.653,334.345,1.0
75,1414.198,504.946,0.9980000257492065,1481.697,512.829,0.9980000257492065,1530.096,528.545,1.0,1097.882,342.364,1.0,1100.725,391.27,0.9980000257492065,1103.93,438.8,0.996999979019165,469.091,451.592,1.0,517.508,564.883,0.9660000205039978,589.415,682.298,0.9639999866485596,461.506,178.727,0.9990000128746033,462.117,240.594,0.9990000128746033,443.879,335.12,1.0
76,1414.198,505.027,0.9980000257492065,1481.511,512.829,0.9980000257492065,1530.096,528.498,1.0,1097.882,342.364,1.0,1100.725,391.299,0.9990000128746033,1103.847,438.8,0.996999979019165,469.405,451.583,1.0,517.77,564.883,0.9800000190734863,589.415,682.263,0.8820000290870667,461.506,178.727,0.9990000128746033,462.378,241.391,0.9990000128746033,444.034,334.345,1.0
77,1414.198,505.176,0.9980000257492065,1481.511,512.829,0.9980000257492065,1530.105,528.498,1.0,1097.683,342.286,1.0,1100.658,391.299,0.9990000128746033,1102.858,438.655,0.9980000257492065,469.405,451.174,1.0,524.325,564.883,0.9819999933242798,589.527,681.905,0.9670000076293945,461.527,178.727,0.9990000128746033,462.378,241.391,0.9980000257492065,444.118,333.854,1.0
78,1414.298,505.176,0.9980000257492065,1481.473,512.829,0.9980000257492065,1530.241,528.587,1.0,1097.683,342.171,1.0,1100.569,391.299,0.9990000128746033,1102.805,438.655,0.996999979019165,469.405,450.938,1.0,524.684,564.789,0.9700000286102295,589.632,681.8,0.9089999794960022,461.557,177.787,0.9990000128746033,462.843,240.552,0.9990000128746033,444.99,333.521,1.0
79,1414.323,505.176,0.9980000257492065,1481.473,512.808,0.9980000257492065,1530.241,528.42,1.0,1097.683,342.118,1.0,1100.256,391.426,0.9980000257492065,1102.793,438.655,0.996999979019165,467.945,450.324,1.0,524.768,564.789,0.9679999947547913,590.018,681.46,0.9919999837875366,461.79,177.787,0.9980000257492065,462.843,240.501,0.9980000257492065,445.624,331.445,1.0
80,1414.323,505.058,1.0,1481.452,512.787,0.996999979019165,1530.241,528.42,1.0,1097.683,342.118,1.0,1100.256,391.186,0.9980000257492065,1102.637,438.655,0.996999979019165,467.292,450.324,1.0,524.768,564.778,0.9750000238418579,590.467,681.232,0.9739999771118164,462.117,177.414,0.9980000257492065,462.843,240.501,0.9980000257492065,445.624,331.445,1.0
81,1414.323,505.005,0.9980000257492065,1481.452,512.768,0.996999979019165,1530.019,528.42,1.0,1098.313,342.118,1.0,1100.418,391.152,0.9990000128746033,1102.468,438.655,0.9980000257492065,467.006,450.324,1.0,524.768,564.778,0.9739999771118164,590.467,681.347,0.9909999966621399,462.117,177.414,0.9980000257492065,462.502,240.501,0.996999979019165,445.624,331.444,1.0
82,1414.058,505.002,0.9980000257492065,1481.377,512.748,0.996999979019165,1530.019,528.176,1.0,1098.313,342.118,1.0,1100.418,390.834,0.9990000128746033,1102.428,438.489,0.9980000257492065,467.006,450.304,1.0,524.405,564.778,0.9800000190734863,590.667,681.166,0.9890000224113464,462.117,177.586,0.9980000257492065,462.457,240.583,0.9980000257492065,443.918,331.444,1.0
83,1414.058,505.002,0.9980000257492065,1481.377,512.748,0.9980000257492065,1530.019,528.152,1.0,1098.313,342.118,1.0,1100.256,390.765,0.9990000128746033,1102.428,438.262,0.9980000257492065,467.006,449.819,1.0,524.405,565.903,0.9440000057220459,590.667,681.166,0.9900000095367432,460.372,176.911,0.9990000128746033,461.58,240.797,0.9980000257492065,442.374,334.238,1.0
84,1414.058,504.9,0.9980000257492065,1481.212,512.768,0.9980000257492065,1530.063,527.821,1.0,1097.845,342.016,1.0,1100.331,390.715,0.9990000128746033,1102.428,438.262,0.9990000128746033,467.776,447.439,1.0,524.405,564.175,0.9649999737739563,590.667,681.166,0.9779999852180481,459.358,175.959,0.9980000257492065,461.428,240.797,0.9990000128746033,442.145,334.238,0.9990000128746033
85,1414.261,504.849,0.9980000257492065,1477.487,513.226,0.9990000128746033,1530.063,527.421,1.0,1097.845,341.999,1.0,1100.178,390.715,0.9990000128746033,1102.67,438.262,0.9980000257492065,468.038,447.439,1.0,525.134,564.175,0.953000009059906,592.834,680.436,0.9679999947547913,459.358,175.613,0.9990000128746033,461.428,241.38,0.9980000257492065,442.145,333.155,1.0
86,1414.382,504.811,0.9980000257492065,1477.487,513.248,0.9990000128746033,1530.063,527.421,1.0,1097.845,341.808,1.0,1100.178,390.715,0.9990000128746033,1102.821,438.494,0.9980000257492065,468.393,447.439,1.0,525.163,564.175,0.9549999833106995,594.855,680.366,0.9890000224113464,459.358,175.767,0.9990000128746033,461.428,242.546,0.9929999709129333,442.145,334.238,1.0
87,1414.408,504.706,0.996999979019165,1477.327,513.276,0.9990000128746033,1530.095,527.421,1.0,1098.122,341.999,1.0,1100.178,390.844,0.9990000128746033,1102.989,438.795,0.9980000257492065,468.393,451.007,1.0,525.821,564.175,0.9700000286102295,594.855,680.092,0.9900000095367432,460.107,175.613,0.9990000128746033,462.661,242.546,0.996999979019165,446.296,334.238,0.9990000128746033
88,1414.486,504.849,1.0,1477.327,513.248,0.9980000257492065,1530.095,527.831,1.0,1098.236,342.016,1.0,1100.178,391.658,0.9990000128746033,1103.185,438.848,0.996999979019165,471.164,454.955,1.0,525.998,564.175,0.9769999980926514,596.039,680.092,0.9829999804496765,463.222,175.767,0.9980000257492065,464.622,242.284,0.9909999966621399,446.296,333.155,0.996999979019165
89,1429.8,501.296,1.0,1477.517,513.248,0.9980000257492065,1530.314,527.831,1.0,1098.333,341.999,1.0,1100.163,391.658,0.9990000128746033,1103.256,439.027,0.9980000257492065,472.199,455.604,1.0,526.002,569.703,0.9819999933242798,596.705,679.764,0.9890000224113464,463.222,175.767,0.9980000257492065,466.947,242.284,0.9980000257492065,446.296,333.155,0.17399999499320984
90,1429.8,501.296,0.9980000257492065,1481.541,512.993,0.996999979019165,1530.393,527.831,1.0,1098.333,341.848,1.0,1100.163,391.713,0.9990000128746033,1103.378,439.027,0.9980000257492065,471.164,455.706,1.0,528.55,570.27,0.9670000076293945,597.069,679.764,0.9909999966621399,463.222,175.767,0.9980000257492065,467.378,242.284,0.9980000257492065,,,
91,1429.8,501.5,1.0,1481.541,512.993,0.996999979019165,1530.449,527.771,1.0,1098.333,342.13,1.0,1100.163,391.658,0.9990000128746033,1103.514,439.027,0.9980000257492065,467.913,456.244,1.0,528.643,570.27,0.9760000109672546,597.7,680.165,0.9929999709129333,463.091,175.694,0.9980000257492065,467.77,242.284,0.9980000257492065,,,
92,1429.8,501.5,0.996999979019165,1481.541,512.813,0.9980000257492065,1530.472,527.712,1.0,1098.333,341.848,1.0,1100.219,391.64,0.9990000128746033,1103.631,438.909,0.9980000257492065,468.595,456.244,0.9950000047683716,528.643,570.542,0.9480000138282776,597.7,680.369,0.9929999709129333,462.53,175.694,0.9980000257492065,474.046,250.855,0.9980000257492065,,,
93,1430.54,501.303,1.0,1478.852,512.813,0.9990000128746033,1530.472,527.702,1.0,1098.333,341.796,1.0,1100.411,391.64,0.9990000128746033,1103.828,438.909,0.9980000257492065,466.933,455.706,0.9990000128746033,529.152,571.054,0.9739999771118164,598.563,680.165,0.9950000047683716,461.168,175.284,0.9959999918937683,474.046,251.634,0.996999979019165,,,
94,1430.54,501.5,1.0,1478.117,512.653,0.9980000257492065,1530.404,527.712,1.0,1098.637,341.796,1.0,1100.486,391.731,0.9990000128746033,1104.01,438.909,0.9980000257492065,466.933,451.036,1.0,529.596,571.417,0.9769999980926514,598.563,680.369,0.9860000014305115,456.759,175.284,0.9990000128746033,477.787,251.634,0.9990000128746033,,,
95,1430.675,501.467,1.0,1477.669,513.395,0.9980000257492065,1530.404,527.712,1.0,1098.637,342.262,1.0,1100.835,391.731,0.9990000128746033,1104.294,439.059,0.996999979019165,467.416,451.036,1.0,530.081,571.417,0.9860000014305115,603.999,680.551,0.9900000095367432,456.759,174.947,0.9990000128746033,478.759,251.634,0.9959999918937683,,,
96,1430.675,501.467,1.0,1478.117,513.032,0.9980000257492065,1530.278,527.512,1.0,1098.637,342.011,1.0,1101.11,391.731,0.9990000128746033,1104.294,439.24,0.996999979019165,467.416,450.215,1.0,531.258,571.417,0.9750000238418579,603.999,680.369,0.9909999966621399,455.953,173.617,0.9990000128746033,478.759,251.634,1.0,,,
97,1430.496,501.756,1.0,1478.117,513.032,0.9980000257492065,1530.278,526.489,1.0,1098.444,342.338,1.0,1101.396,391.731,0.9980000257492065,1104.294,440.349,0.9980000257492065,466.933,449.606,1.0,532.147,570.763,0.9909999966621399,603.999,680.781,0.9909999966621399,455.513,173.608,0.9980000257492065,482.913,255.18,0.9980000257492065,499.893,347.707,0.38100001215934753
98,1414.814,504.697,0.9980000257492065,1478.257,513.032,0.996999979019165,1530.232,526.489,1.0,1097.877,342.338,1.0,1101.396,391.731,0.9980000257492065,1104.229,440.506,0.9990000128746033,467.376,449.606,1.0,532.343,570.52,0.9890000224113464,603.999,680.888,0.9929999709129333,456.759,173.608,0.996999979019165,484.542,257.212,0.9990000128746033,,,
99,1414.814,504.697,0.9980000257492065,1478.257,513.552,0.996999979019165,1530.233,526.489,1.0,1097.754,342.011,1.0,1101.371,392.19,0.9990000128746033,1104.229,440.506,0.9980000257492065,467.376,449.606,1.0,533.163,565.208,0.9919999837875366,604.774,680.888,0.9829999804496765,456.959,173.523,0.9959999918937683,488.785,257.692,0.9959999918937683,,,
100,1414.785,504.777,0.996999979019165,1478.6,513.032,0.9980000257492065,1530.278,526.54,1.0,1097.754,342.0,1.0,1101.459,392.013,0.9990000128746033,1104.087,440.564,0.9980000257492065,466.489,449.395,1.0,533.384,565.208,0.9909999966621399,604.774,680.83,0.9800000190734863,455.513,172.98,0.9980000257492065,490.654,259.525,0.9990000128746033,,,
101,1414.785,504.773,1.0,1478.6,511.329,0.9980000257492065,1530.289,526.6,1.0,1098.182,341.832,1.0,1101.371,392.279,0.9990000128746033,1104.087,440.349,0.9980000257492065,466.357,449.395,1.0,533.497,565.208,0.9900000095367432,604.516,680.83,0.9959999918937683,456.959,172.827,0.9990000128746033,491.259,259.525,1.0,,,
102,1414.777,504.773,0.9980000257492065,1478.6,512.079,0.9980000257492065,1530.289,526.6,1.0,1098.182,341.704,1.0,1101.17,392.279,0.9980000257492065,1104.087,440.073,0.9980000257492065,466.357,449.119,1.0,533.662,565.208,0.9909999966621399,604.519,680.83,0.9980000257492065,456.959,172.98,0.9980000257492065,494.404,258.007,1.0,,,
103,1414.353,504.773,0.9980000257492065,1478.713,512.079,0.9980000257492065,1530.336,526.6,1.0,1099.238,341.704,1.0,1101.371,392.013,0.9980000257492065,1104.342,440.073,0.996999979019165,464.821,449.073,1.0,533.662,565.208,0.9900000095367432,604.706,680.646,0.9940000176429749,456.459,173.09,0.9980000257492065,495.907,257.692,1.0,,,
104,1414.351,504.773,0.996999979019165,1478.713,512.079,0.9980000257492065,1530.381,525.573,1.0,1099.238,341.704,1.0,1101.459,391.966,0.9990000128746033,1104.087,440.39,0.9980000257492065,464.821,449.018,1.0,533.662,564.929,0.9959999918937683,604.557,680.83,0.9959999918937683,455.215,173.09,0.9980000257492065,496.565,256.293,1.0,,,
105,1414.351,504.642,0.9980000257492065,1478.713,512.45,0.9980000257492065,1530.381,525.573,1.0,1099.238,341.587,1.0,1101.211,391.891,0.9980000257492065,1104.342,440.073,0.9980000257492065,464.821,448.905,1.0,534.065,564.573,0.9959999918937683,604.557,680.376,0.9909999966621399,454.856,173.488,0.9990000128746033,497.377,250.044,1.0,525.032,340.878,0.9990000128746033
106,1414.351,504.539,0.9980000257492065,1481.361,512.92,0.9980000257492065,1530.381,525.573,1.0,1099.183,341.587,1.0,1101.211,391.691,0.9980000257492065,1104.18,440.278,0.996999979019165,465.5,448.501,1.0,534.368,564.552,0.9940000176429749,604.706,680.376,0.9950000047683716,454.752,174.404,0.9980000257492065,500.668,248.104,1.0,525.032,336.947,0.9980000257492065
107,1414.351,504.212,0.9980000257492065,1481.361,512.965,0.9990000128746033,1530.381,525.449,1.0,1099.183,341.691,1.0,1101.467,391.891,0.9980000257492065,1104.342,440.278,0.9950000047683716,465.623,448.386,1.0,535.255,564.573,0.9929999709129333,605.197,680.253,0.9909999966621399,454.752,175.267,0.9980000257492065,501.974,247.999,1.0,525.032,332.077,0.15000000596046448
108,1414.359,504.212,0.9980000257492065,1481.361,512.965,0.9990000128746033,1530.443,525.449,1.0,1099.183,341.583,1.0,1101.465,391.821,0.9980000257492065,1104.781,440.113,0.996999979019165,465.694,448.289,1.0,535.326,564.573,0.9879999756813049,605.519,680.376,0.9919999837875366,454.752,175.567,0.996999979019165,504.835,247.392,0.9990000128746033,530.4972021300381,331.8797179660653,0.01
109,1414.467,504.212,0.9980000257492065,1481.555,512.92,0.9980000257492065,1530.537,525.449,1.0,1099.187,341.691,1.0,1101.465,391.821,0.9980000257492065,1104.986,440.108,0.9980000257492065,466.51,448.289,1.0,539.183,565.521,0.9860000014305115,605.519,680.253,0.9909999966621399,455.295,175.567,0.9990000128746033,504.873,242.88,0.9990000128746033,533.749,330.665,0.6980000138282776
110,1414.476,504.212,0.9980000257492065,1481.73,512.92,0.9980000257492065,1530.537,525.449,1.0,1099.191,341.691,1.0,1101.65,391.952,0.9980000257492065,1105.075,440.108,0.9980000257492065,467.008,448.238,1.0,539.307,565.691,0.9890000224113464,605.197,680.253,0.9950000047683716,455.295,175.567,0.9990000128746033,505.141,242.466,0.9990000128746033,534.462,326.01,0.1379999965429306
111,1414.478,504.212,0.9980000257492065,1481.773,512.941,0.9980000257492065,1530.557,525.449,1.0,1099.228,341.578,1.0,1101.662,391.952,0.9980000257492065,1105.168,440.029,0.9980000257492065,467.008,448.102,1.0,539.307,565.691,0.9890000224113464,604.125,680.588,0.9940000176429749,455.295,175.453,1.0,504.873,241.38,1.0,535.26,325.04,0.9990000128746033
112,1414.505,504.54,1.0,1481.773,512.941,0.996999979019165,1530.557,525.072,1.0,1099.228,341.578,1.0,1101.916,391.821,0.9980000257492065,1105.83,439.926,0.9980000257492065,466.51,447.93,1.0,539.153,565.521,0.9860000014305115,603.253,680.606,0.9950000047683716,455.022,174.908,0.9990000128746033,504.873,239.067,0.9980000257492065,535.26,323.86,0.9990000128746033
113,1414.783,504.54,0.9980000257492065,1481.773,513.048,0.9980000257492065,1530.79,525.581,1.0,1099.275,341.766,1.0,1101.916,391.621,0.9980000257492065,1105.833,439.926,0.9980000257492065,464.386,447.648,1.0,539.307,564.287,0.9900000095367432,599.271,680.588,0.9879999756813049,450.264,172.997,0.9990000128746033,501.054,235.256,0.9990000128746033,535.445,323.015,1.0
114,1414.783,504.478,0.996999979019165,1481.773,513.07,0.9980000257492065,1530.837,525.62,1.0,1099.275,341.766,1.0,1102.126,391.621,0.9980000257492065,1106.533,439.926,0.9990000128746033,464.386,447.648,1.0,539.153,563.941,0.9950000047683716,598.434,680.606,0.9829999804496765,450.062,172.763,0.9990000128746033,501.054,235.256,0.9990000128746033,535.445,322.713,1.0
115,1414.593,504.614,0.996999979019165,1481.876,513.07,0.996999979019165,1530.951,525.726,1.0,1099.275,342.137,1.0,1102.174,391.621,0.9980000257492065,1106.533,440.034,0.9990000128746033,464.386,447.996,1.0,538.8,563.941,0.9959999918937683,598.208,680.917,0.9850000143051147,450.062,172.763,0.9980000257492065,501.054,235.256,0.9990000128746033,535.445,322.713,1.0
116,1414.593,504.637,0.996999979019165,1481.876,513.07,0.9980000257492065,1530.974,525.726,1.0,1099.518,342.186,1.0,1102.174,392.147,0.996999979019165,1106.533,440.037,0.9990000128746033,465.2,447.611,1.0,538.8,564.287,0.9919999837875366,598.208,680.917,0.9919999837875366,450.062,172.763,0.9990000128746033,501.229,235.256,0.9990000128746033,536.195,322.713,1.0
117,1414.555,504.642,0.996999979019165,1481.876,513.07,0.9980000257492065,1530.951,526.251,1.0,1099.518,342.215,1.0,1102.188,392.147,0.996999979019165,1106.497,440.037,0.9990000128746033,465.488,447.996,1.0,538.8,564.288,0.9750000238418579,598.394,680.409,0.9789999723434448,450.405,174.158,0.9990000128746033,501.848,236.193,0.9980000257492065,536.195,323.124,1.0
118,1414.555,504.637,0.996999979019165,1481.866,511.652,0.996999979019165,1530.951,526.358,1.0,1099.518,342.215,1.0,1102.244,392.147,0.996999979019165,1106.497,440.037,0.9980000257492065,465.825,447.996,1.0,538.8,564.456,0.9940000176429749,598.151,680.917,0.9879999756813049,451.41,174.671,0.9990000128746033,502.19,236.416,0.9980000257492065,536.275,323.687,0.9990000128746033
119,1414.555,504.637,0.996999979019165,1481.611,511.556,0.996999979019165,1530.53,526.374,1.0,1099.518,342.314,1.0,1102.188,392.12,0.996999979019165,1105.925,440.052,0.9990000128746033,466.148,447.562,1.0,539.988,564.899,0.9919999837875366,598.151,680.917,0.984000027179718,451.71,174.671,0.9990000128746033,503.366,238.205,0.9980000257492065,536.275,324.992,1.0
120,1430.333,501.582,1.0,1478.633,511.556,0.9980000257492065,1530.416,526.712,1.0,1099.054,342.314,1.0,1102.157,392.12,0.9980000257492065,1105.925,440.072,0.9990000128746033,466.148,447.08,1.0,539.988,565.469,0.984000027179718,598.151,681.268,0.9909999966621399,452.954,174.242,0.9990000128746033,503.571,238.359,0.9959999918937683,536.275,327.549,1.0
121,1430.333,501.582,1.0,1478.396,511.291,0.9980000257492065,1530.253,526.894,1.0,1098.705,342.125,1.0,1102.157,391.936,0.9950000047683716,1105.936,440.133,0.9990000128746033,466.148,447.069,1.0,539.988,566.628,0.9789999723434448,597.921,681.473,0.9940000176429749,454.277,175.161,0.9980000257492065,504.148,238.359,0.9990000128746033,536.275,331.702,1.0
122,1430.333,501.582,1.0,1478.396,511.556,0.9990000128746033,1530.224,527.155,1.0,1098.705,342.114,1.0,1101.745,391.246,0.996999979019165,1106.164,440.216,0.9990000128746033,466.166,447.069,1.0,539.988,565.469,0.9929999709129333,597.715,681.627,0.9929999709129333,455.043,175.336,0.9990000128746033,504.148,239.237,0.9990000128746033,538.075,333.512,0.9990000128746033
123,1414.869,504.476,0.9959999918937683,1478.396,513.169,0.9980000257492065,1530.224,527.068,1.0,1098.624,341.586,1.0,1101.745,391.246,0.9980000257492065,1106.164,440.216,0.9990000128746033,466.258,446.964,1.0,539.914,566.628,0.9869999885559082,596.663,681.627,0.9900000095367432,455.043,175.336,0.9990000128746033,504.148,239.237,0.9980000257492065,538.147,335.334,1.0
124,1414.746,504.506,0.996999979019165,1481.375,513.169,0.996999979019165,1530.113,527.068,1.0,1098.458,341.586,1.0,1101.745,391.246,0.9980000257492065,1106.619,440.216,0.9990000128746033,466.258,446.964,1.0,539.839,565.738,0.9860000014305115,596.663,681.514,0.9900000095367432,454.875,175.601,0.9980000257492065,504.148,241.625,1.0,539.475,337.931,0.9990000128746033
125,1414.746,504.574,0.996999979019165,1481.443,511.748,0.996999979019165,1530.018,527.155,1.0,1098.297,341.514,1.0,1101.782,391.246,0.9980000257492065,1106.879,440.458,0.9990000128746033,466.866,446.879,1.0,539.914,566.474,0.9679999947547913,596.663,681.514,0.9909999966621399,455.527,175.82,0.9959999918937683,504.148,241.834,1.0,540.167,341.915,0.9990000128746033
126,1414.746,504.506,0.9959999918937683,1481.584,511.748,0.996999979019165,1529.983,527.168,1.0,1098.297,341.24,1.0,1101.804,391.127,0.9980000257492065,1106.943,440.597,0.9990000128746033,467.271,446.964,1.0,540.142,566.293,0.9829999804496765,596.717,681.385,0.9879999756813049,455.351,175.923,0.9959999918937683,504.148,244.775,1.0,540.713,344.647,0.9950000047683716
127,1414.824,504.476,0.9959999918937683,1481.584,511.496,0.996999979019165,1529.839,527.221,1.0,1098.297,341.156,1.0,1101.808,391.127,0.9980000257492065,1106.943,440.597,0.9990000128746033,467.271,446.964,1.0,539.839,566.474,0.968999981880188,603.249,680.539,0.9879999756813049,455.351,176.326,0.9940000176429749,503.887,244.775,1.0,542.093,348.855,1.0
128,1414.824,504.506,0.996999979019165,1481.82,511.496,0.9980000257492065,1529.833,527.703,1.0,1098.542,341.156,1.0,1102.042,390.878,0.9980000257492065,1106.619,440.597,0.9990000128746033,467.271,447.024,1.0,535.289,566.474,0.9900000095367432,603.794,680.319,0.9950000047683716,456.302,176.548,0.9959999918937683,503.887,244.775,1.0,545.919,348.855,0.996999979019165
