scorer,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000,DLC_dlcrnetms5_make_tea_01052022Jan5shuffle1_40000
113,536.771,688.872,0.9990000128746033,582.532,666.793,0.9990000128746033,576.514,603.765,1.0,617.692,639.261,0.9990000128746033,602.859,390.649,0.9990000128746033,624.924,428.794,0.9990000128746033,648.019,465.841,1.0,971.443,250.949,0.9909999966621399,980.608,364.739,0.9890000224113464,990.665,492.447,0.9860000014305115,478.096,41.553,0.9919999837875366,518.86,104.211,0.9929999709129333,545.652,190.692,0.9990000128746033
114,536.711,689.322,0.9980000257492065,582.532,666.796,0.9990000128746033,576.514,603.765,1.0,617.692,639.24,0.9990000128746033,602.817,390.518,1.0,624.715,428.794,0.9990000128746033,648.269,465.841,1.0,986.736,248.053,0.9919999837875366,994.566,364.168,0.9950000047683716,991.525,492.447,0.9950000047683716,478.096,41.553,0.9909999966621399,518.912,104.204,0.9940000176429749,545.705,190.907,0.9990000128746033
115,536.771,689.485,0.9980000257492065,582.327,666.914,0.9990000128746033,576.514,604.158,1.0,617.692,639.24,0.9990000128746033,602.693,390.518,0.9990000128746033,622.05,429.363,0.9990000128746033,648.953,465.863,1.0,1003.597,247.796,0.9819999933242798,1007.924,364.096,0.9900000095367432,1023.021,493.329,0.9980000257492065,478.096,41.555,0.9909999966621399,518.928,104.158,0.9929999709129333,545.705,190.934,0.9990000128746033
116,536.631,689.485,0.9980000257492065,582.252,667.124,0.9990000128746033,576.742,604.565,1.0,617.692,639.258,0.9990000128746033,598.594,390.612,1.0,622.05,429.53,0.9990000128746033,648.953,466.351,1.0,1010.098,247.796,0.9819999933242798,1011.608,364.096,0.9919999837875366,1025.388,494.37,0.9990000128746033,477.933,41.553,0.9909999966621399,519.009,104.123,0.9940000176429749,545.705,190.934,0.9990000128746033
117,536.771,689.529,0.9990000128746033,582.076,667.124,0.9990000128746033,577.025,604.586,1.0,617.93,639.258,0.9990000128746033,598.594,390.628,1.0,621.973,429.573,0.9990000128746033,648.994,466.695,1.0,1011.233,248.053,0.9869999885559082,1014.355,364.168,0.9900000095367432,1028.064,495.332,0.9990000128746033,477.882,41.516,0.9909999966621399,519.009,104.1,0.9940000176429749,545.663,190.95,0.9990000128746033
118,536.631,689.542,0.9980000257492065,581.878,667.164,0.9990000128746033,576.742,604.596,1.0,617.402,639.043,0.9990000128746033,598.494,390.628,1.0,621.973,429.673,0.9990000128746033,648.994,466.7,1.0,1013.106,248.303,0.9829999804496765,1019.475,364.477,0.9890000224113464,1028.94,496.593,0.9990000128746033,477.882,41.516,0.9909999966621399,518.99,104.1,0.9940000176429749,545.663,190.977,0.9990000128746033
119,536.775,689.642,0.9980000257492065,581.878,667.164,0.9990000128746033,576.596,604.693,1.0,617.402,639.185,0.9990000128746033,598.373,390.675,1.0,622.05,429.673,0.9990000128746033,648.767,466.7,1.0,1013.106,248.885,0.9800000190734863,1019.475,364.487,0.9900000095367432,1030.32,497.233,0.9990000128746033,477.882,41.542,0.9909999966621399,518.99,104.123,0.9940000176429749,545.663,190.977,0.9990000128746033
120,536.6,689.859,0.9980000257492065,581.878,667.142,0.9990000128746033,576.596,604.717,1.0,617.464,639.043,0.9990000128746033,598.341,390.676,1.0,622.13,429.709,0.9990000128746033,648.767,466.695,1.0,1013.106,249.307,0.9850000143051147,1019.475,364.926,0.9879999756813049,1030.32,497.512,0.9990000128746033,477.905,41.542,0.9919999837875366,518.931,104.1,0.9940000176429749,545.688,191.013,0.9990000128746033
121,536.458,689.864,0.9980000257492065,581.722,666.986,0.9990000128746033,576.44,604.841,1.0,617.949,638.18,0.9990000128746033,598.373,390.708,1.0,622.372,429.86,0.9990000128746033,648.779,466.494,1.0,1012.515,249.71,0.9909999966621399,1019.277,365.227,0.9850000143051147,1030.32,497.546,0.9990000128746033,477.905,41.542,0.9909999966621399,518.915,104.131,0.9940000176429749,545.711,191.018,0.9990000128746033
122,536.458,689.864,0.9980000257492065,581.655,667.112,0.9990000128746033,576.081,604.938,1.0,617.773,639.043,0.9990000128746033,598.368,390.743,1.0,622.385,429.86,1.0,648.779,466.494,1.0,1012.515,249.819,0.9879999756813049,1019.266,365.235,0.9860000014305115,1030.281,497.674,0.9990000128746033,477.968,41.545,0.9919999837875366,518.915,104.17,0.9929999709129333,545.711,191.018,0.9990000128746033
123,536.458,689.864,0.9980000257492065,581.549,667.112,0.9990000128746033,576.072,605.043,1.0,617.862,639.185,0.9990000128746033,598.373,390.846,1.0,624.2,430.194,0.9980000257492065,648.966,466.494,1.0,1012.515,249.873,0.9860000014305115,1019.266,365.227,0.9869999885559082,1029.909,498.394,0.9990000128746033,478.014,41.545,0.9919999837875366,518.915,104.17,0.9929999709129333,545.688,191.013,0.9990000128746033
124,536.262,689.864,0.9980000257492065,581.549,667.112,0.9990000128746033,576.037,605.043,1.0,617.902,640.408,0.9990000128746033,598.49,390.883,1.0,624.2,430.23,0.9980000257492065,648.998,466.602,1.0,1012.802,250.421,0.9890000224113464,1019.266,365.227,0.9900000095367432,1029.909,498.413,0.9990000128746033,478.014,41.548,0.9919999837875366,519.156,104.203,0.9929999709129333,545.627,190.927,0.9990000128746033
125,536.262,689.661,0.9980000257492065,581.549,667.112,0.9990000128746033,576.037,604.938,1.0,617.902,640.408,0.9990000128746033,598.49,390.884,0.9990000128746033,624.2,430.231,0.9990000128746033,649.251,466.662,1.0,1013.482,250.696,0.9850000143051147,1019.277,365.445,0.9909999966621399,1029.909,499.374,0.9990000128746033,477.986,41.548,0.9919999837875366,519.156,104.341,0.9929999709129333,545.601,190.88,0.9990000128746033
126,536.685,689.269,0.9980000257492065,581.527,667.112,0.9990000128746033,576.039,604.938,1.0,617.902,640.408,0.9990000128746033,598.391,390.884,1.0,624.2,430.287,0.9990000128746033,649.254,466.883,1.0,1013.482,250.866,0.9890000224113464,1019.42,365.445,0.9909999966621399,1030.281,499.449,0.9990000128746033,478.014,41.548,0.9919999837875366,519.156,104.341,0.9929999709129333,545.601,190.847,0.9990000128746033
127,536.611,689.405,0.9980000257492065,581.527,667.332,0.9990000128746033,576.047,605.043,1.0,618.918,637.547,0.9990000128746033,598.49,390.884,1.0,624.2,430.291,0.9990000128746033,649.361,466.929,1.0,1013.576,251.12,0.9900000095367432,1019.554,365.739,0.9919999837875366,1030.476,499.449,0.9990000128746033,478.014,41.548,0.9919999837875366,519.06,104.342,0.9929999709129333,545.601,190.847,0.9990000128746033
128,536.685,689.109,0.9990000128746033,581.596,667.194,0.9990000128746033,576.047,605.455,1.0,619.134,637.493,0.9990000128746033,598.49,390.972,1.0,624.054,430.441,0.9980000257492065,649.361,466.97,1.0,1017.385,251.12,0.9879999756813049,1019.586,365.747,0.9929999709129333,1030.721,499.449,0.9990000128746033,477.986,41.486,0.9919999837875366,519.06,104.342,0.9929999709129333,545.601,190.847,0.9990000128746033
129,536.725,688.799,0.9980000257492065,581.8,667.104,0.9990000128746033,576.127,605.455,1.0,619.134,637.493,0.9990000128746033,598.752,390.972,1.0,622.298,430.509,0.9990000128746033,649.298,466.997,1.0,1017.6,251.131,0.9879999756813049,1019.586,365.747,0.9919999837875366,1030.721,499.449,0.9990000128746033,478.082,41.477,0.9919999837875366,519.055,104.35,0.9929999709129333,545.617,190.895,0.9990000128746033
130,536.725,688.799,0.9980000257492065,581.8,667.194,0.9990000128746033,576.313,605.455,1.0,619.152,637.493,0.9990000128746033,598.752,390.874,1.0,622.29,430.509,0.9980000257492065,649.34,466.997,1.0,1017.664,251.131,0.9919999837875366,1019.586,365.748,0.9919999837875366,1030.721,500.076,0.9990000128746033,478.091,41.486,0.9909999966621399,519.055,104.351,0.9929999709129333,545.649,190.906,0.9990000128746033
131,536.611,688.887,0.9980000257492065,581.933,667.194,0.9990000128746033,576.321,604.459,1.0,619.152,637.482,0.9990000128746033,598.752,390.757,0.9990000128746033,622.235,430.441,0.9980000257492065,649.298,466.97,1.0,1018.163,251.763,0.9860000014305115,1019.586,365.748,0.9890000224113464,1030.691,500.089,0.9990000128746033,478.091,41.504,0.9909999966621399,519.055,104.357,0.9929999709129333,545.685,190.933,0.9990000128746033
132,536.171,688.887,0.9980000257492065,581.954,667.048,0.9990000128746033,576.321,604.459,1.0,619.527,637.426,0.9990000128746033,598.073,390.724,1.0,622.014,430.004,0.9990000128746033,649.188,466.969,1.0,1018.282,251.802,0.9900000095367432,1019.48,365.822,0.9879999756813049,1030.385,500.089,0.9990000128746033,478.091,41.504,0.9909999966621399,519.026,104.401,0.9929999709129333,545.761,190.933,0.9990000128746033
133,536.171,688.887,0.9980000257492065,582.065,667.042,0.9990000128746033,576.321,604.459,1.0,619.527,637.184,0.9990000128746033,597.951,390.691,1.0,622.014,429.986,0.9990000128746033,649.134,466.938,1.0,1018.282,251.802,0.9900000095367432,1019.48,365.822,0.9900000095367432,1030.151,500.076,0.9990000128746033,478.091,41.504,0.9909999966621399,519.024,104.401,0.9929999709129333,545.761,190.971,0.9990000128746033
134,536.171,688.887,0.9980000257492065,582.124,667.036,0.9990000128746033,576.061,605.262,1.0,619.838,637.184,0.9990000128746033,597.812,390.691,1.0,622.014,429.881,0.9990000128746033,649.075,466.229,1.0,1018.163,251.763,0.9869999885559082,1019.48,365.769,0.9900000095367432,1030.151,499.841,0.9990000128746033,478.088,41.504,0.9909999966621399,519.023,104.414,0.9929999709129333,545.761,190.971,0.9990000128746033
135,536.999,688.928,0.9980000257492065,582.883,666.761,0.9990000128746033,576.061,605.285,1.0,619.838,637.184,0.9990000128746033,597.812,390.724,0.9990000128746033,622.028,429.684,0.9990000128746033,648.91,466.229,1.0,1018.146,251.426,0.9850000143051147,1019.3,365.634,0.9900000095367432,1030.151,499.643,0.9990000128746033,478.028,41.504,0.9909999966621399,519.023,104.442,0.9929999709129333,545.754,190.933,0.9990000128746033
136,537.272,688.977,0.9980000257492065,582.883,666.761,0.9990000128746033,576.061,605.488,1.0,619.838,637.589,0.9990000128746033,597.812,390.859,0.9990000128746033,622.246,429.577,0.9990000128746033,648.844,466.229,1.0,1014.008,251.334,0.9819999933242798,1019.233,365.276,0.9890000224113464,1030.488,499.375,0.9990000128746033,478.014,41.512,0.9909999966621399,519.023,104.462,0.9940000176429749,545.679,190.745,0.9990000128746033
137,537.458,688.738,0.9990000128746033,582.96,666.761,0.9990000128746033,576.03,605.285,1.0,619.721,637.589,0.9990000128746033,598.61,390.859,0.9990000128746033,624.428,429.577,0.9990000128746033,648.741,466.495,1.0,1014.008,251.334,0.9879999756813049,1019.224,365.161,0.9890000224113464,1030.488,499.283,0.9990000128746033,477.98,41.494,0.9919999837875366,519.023,104.602,0.9940000176429749,545.679,190.598,1.0
138,537.458,688.738,0.9980000257492065,582.883,666.768,0.9990000128746033,576.03,605.262,1.0,619.721,637.892,0.9990000128746033,598.657,391.042,0.9990000128746033,624.501,429.684,0.9990000128746033,648.491,466.678,1.0,1014.008,251.334,0.9860000014305115,1019.2,365.161,0.9890000224113464,1030.488,498.978,0.9990000128746033,477.98,41.529,0.9909999966621399,519.139,104.62,0.9940000176429749,545.679,190.576,1.0
139,537.458,688.977,0.9980000257492065,582.833,666.85,0.9990000128746033,576.018,605.195,1.0,619.602,638.034,0.9990000128746033,602.976,391.042,1.0,625.0,430.202,0.9990000128746033,648.491,466.847,1.0,1017.62,251.334,0.9860000014305115,1019.163,365.161,0.9890000224113464,1030.242,498.896,0.9990000128746033,477.98,41.566,0.9909999966621399,519.139,104.62,0.9940000176429749,545.926,190.531,0.9990000128746033
140,537.403,689.131,0.9990000128746033,582.74,666.877,0.9990000128746033,575.968,605.195,1.0,619.602,638.034,0.9990000128746033,603.311,391.042,1.0,625.77,430.574,0.9990000128746033,648.483,467.022,1.0,1017.663,251.451,0.9890000224113464,1019.224,365.139,0.9890000224113464,1030.242,498.74,0.9990000128746033,477.996,41.691,0.9919999837875366,519.139,104.62,0.9929999709129333,545.926,190.531,0.9990000128746033
141,536.933,689.173,0.9980000257492065,582.354,666.99,0.9990000128746033,575.874,605.195,1.0,619.386,638.02,0.9990000128746033,603.319,391.048,1.0,625.994,431.648,0.9990000128746033,648.67,467.06,1.0,1017.67,251.451,0.9879999756813049,1018.999,365.953,0.9890000224113464,1030.242,498.74,0.9990000128746033,478.023,41.741,0.9919999837875366,519.193,104.62,0.9929999709129333,545.926,190.531,0.9990000128746033
142,536.933,689.173,0.9990000128746033,582.354,666.99,0.9990000128746033,575.681,605.243,1.0,619.386,638.02,0.9990000128746033,603.386,391.08,1.0,626.106,431.991,0.9990000128746033,648.67,467.06,1.0,1017.78,251.451,0.9890000224113464,1018.945,365.953,0.9909999966621399,1030.713,498.646,0.9990000128746033,478.065,41.773,0.9919999837875366,519.194,104.673,0.9929999709129333,545.926,190.531,0.9990000128746033
143,536.933,689.173,0.9990000128746033,582.254,666.99,0.9990000128746033,575.681,605.371,1.0,619.703,637.37,0.9990000128746033,603.357,391.08,1.0,626.106,432.018,0.9990000128746033,648.713,467.06,1.0,1017.78,251.483,0.9890000224113464,1018.945,365.831,0.9900000095367432,1030.713,498.646,0.9990000128746033,478.023,41.774,0.9919999837875366,519.229,104.69,0.9929999709129333,545.926,190.518,0.9990000128746033
144,537.02,688.872,0.9990000128746033,582.354,666.7,0.9990000128746033,575.555,605.51,1.0,619.703,637.37,0.9990000128746033,603.319,391.335,1.0,626.106,432.018,0.9990000128746033,648.713,466.927,1.0,1017.788,251.547,0.9900000095367432,1018.901,365.816,0.9890000224113464,1030.713,498.368,0.9990000128746033,478.039,41.783,0.9919999837875366,519.233,104.741,0.9929999709129333,545.906,190.518,0.9990000128746033
145,537.065,688.872,0.9990000128746033,582.38,666.7,0.9990000128746033,575.553,605.719,1.0,619.424,637.37,0.9990000128746033,603.357,391.394,1.0,626.106,432.018,0.9990000128746033,648.713,466.744,1.0,1017.788,251.575,0.9909999966621399,1018.871,365.816,0.9890000224113464,1030.441,498.368,0.9990000128746033,478.089,41.792,0.9919999837875366,519.237,104.748,0.9929999709129333,545.926,190.518,0.9990000128746033
146,537.065,688.872,0.9990000128746033,582.38,666.7,0.9990000128746033,575.555,605.371,1.0,619.424,637.941,0.9990000128746033,603.384,391.426,1.0,626.106,430.689,0.9990000128746033,648.419,466.744,1.0,1017.904,251.618,0.9900000095367432,1018.804,365.805,0.9869999885559082,1030.431,498.368,0.9990000128746033,478.089,41.792,0.9909999966621399,519.352,104.821,0.9929999709129333,545.933,190.545,0.9990000128746033
147,537.02,688.999,0.9980000257492065,582.411,666.7,0.9990000128746033,575.555,605.371,1.0,619.219,637.941,0.9990000128746033,603.384,391.426,1.0,626.149,430.689,0.9990000128746033,648.419,466.744,1.0,1017.92,251.618,0.9879999756813049,1018.763,365.805,0.9879999756813049,1029.994,498.498,0.9990000128746033,478.089,41.783,0.9909999966621399,519.278,104.884,0.9860000014305115,545.933,190.555,0.9990000128746033
148,536.653,689.306,0.9980000257492065,582.411,666.739,0.9990000128746033,575.723,604.903,1.0,619.008,638.032,0.9990000128746033,603.426,391.499,1.0,626.149,430.689,0.9990000128746033,648.419,466.662,1.0,1017.948,251.614,0.9890000224113464,1018.745,365.751,0.9850000143051147,1029.771,498.624,0.9990000128746033,478.103,41.783,0.9909999966621399,519.282,104.889,0.9860000014305115,545.917,190.555,0.9990000128746033
149,536.129,689.648,0.9980000257492065,582.223,666.739,0.9990000128746033,576.164,604.737,1.0,618.971,638.032,0.9990000128746033,603.426,391.499,1.0,626.149,430.689,0.9990000128746033,648.529,466.674,1.0,1018.049,251.614,0.9890000224113464,1018.763,365.755,0.984000027179718,1029.771,498.651,0.9990000128746033,478.103,41.745,0.9919999837875366,519.282,104.889,0.9929999709129333,545.928,190.516,0.9990000128746033
150,535.95,689.849,0.9980000257492065,582.223,666.588,0.9990000128746033,576.597,604.725,1.0,619.008,637.459,0.9990000128746033,603.393,391.499,1.0,626.149,430.689,0.9990000128746033,648.529,466.954,1.0,1018.071,251.588,0.9879999756813049,1018.763,365.751,0.9850000143051147,1029.73,498.624,0.9990000128746033,478.103,41.745,0.9909999966621399,519.282,104.889,0.9929999709129333,545.928,190.516,0.9990000128746033
151,535.896,689.974,0.9990000128746033,582.184,666.424,0.9990000128746033,576.598,603.74,1.0,619.219,636.954,0.9990000128746033,603.426,391.475,1.0,626.072,430.708,0.9990000128746033,648.529,466.954,1.0,1018.108,251.537,0.9879999756813049,1018.833,365.755,0.9860000014305115,1029.73,498.624,0.9990000128746033,478.087,41.714,0.9909999966621399,519.282,104.889,0.9929999709129333,545.928,190.437,0.9990000128746033
152,535.755,689.974,0.9980000257492065,582.152,666.375,0.9990000128746033,576.598,603.74,1.0,619.287,636.954,0.9990000128746033,603.393,391.376,1.0,626.044,430.708,0.9990000128746033,648.237,467.134,1.0,1018.108,251.537,0.9890000224113464,1018.833,365.755,0.9850000143051147,1029.763,498.643,0.9990000128746033,478.08,41.714,0.9909999966621399,519.282,104.889,0.9929999709129333,545.961,190.428,0.9990000128746033
153,535.755,689.974,0.9980000257492065,582.08,666.375,0.9990000128746033,576.598,603.74,1.0,619.287,636.954,0.9990000128746033,603.378,391.354,1.0,626.044,431.617,0.9990000128746033,648.237,467.134,1.0,1018.108,251.537,0.9879999756813049,1018.833,365.826,0.9860000014305115,1029.763,498.643,0.9990000128746033,478.08,41.692,0.9900000095367432,519.255,104.889,0.9929999709129333,545.961,190.418,0.9990000128746033
154,535.755,689.857,0.9980000257492065,582.052,666.375,0.9990000128746033,576.565,604.022,1.0,619.287,636.954,0.9990000128746033,603.257,391.354,1.0,626.155,431.771,0.9990000128746033,648.178,467.15,1.0,1018.081,251.536,0.9890000224113464,1018.833,365.832,0.9850000143051147,1029.763,498.643,0.9990000128746033,478.087,41.692,0.9909999966621399,519.291,104.889,0.9929999709129333,545.961,190.394,0.9990000128746033
155,535.911,689.744,0.9990000128746033,582.052,666.375,0.9990000128746033,576.565,604.022,1.0,618.763,636.954,0.9990000128746033,603.257,391.258,1.0,626.044,431.771,0.9990000128746033,648.237,467.134,1.0,1017.908,251.595,0.9900000095367432,1018.833,365.854,0.9850000143051147,1029.803,499.304,0.9990000128746033,478.116,41.692,0.9919999837875366,519.291,104.836,0.9929999709129333,545.757,190.418,0.9990000128746033
156,535.981,689.73,0.9980000257492065,582.08,666.375,0.9990000128746033,576.565,604.022,1.0,618.426,636.947,0.9990000128746033,603.257,391.091,1.0,626.044,431.771,0.9990000128746033,648.28,467.134,1.0,1017.903,251.595,0.9909999966621399,1019.075,365.935,0.9879999756813049,1030.371,499.316,0.9990000128746033,478.153,41.713,0.9919999837875366,519.291,104.836,0.9929999709129333,545.746,190.418,1.0
157,536.632,689.69,0.9980000257492065,582.051,666.234,0.9990000128746033,576.565,602.51,1.0,618.426,636.947,0.9990000128746033,603.257,390.923,1.0,625.779,430.426,0.9990000128746033,648.28,466.923,1.0,1017.903,251.515,0.9900000095367432,1019.364,365.935,0.9890000224113464,1030.402,499.316,0.9990000128746033,478.16,41.713,0.9909999966621399,519.338,105.017,0.9929999709129333,545.746,190.554,1.0
158,536.746,689.486,0.9990000128746033,582.067,666.234,0.9990000128746033,576.599,602.51,1.0,618.763,636.824,0.9990000128746033,603.257,390.884,1.0,625.211,430.299,0.9990000128746033,648.544,466.855,1.0,1017.684,251.388,0.9919999837875366,1019.719,365.935,0.9909999966621399,1030.564,499.316,0.9990000128746033,478.16,41.713,0.9909999966621399,522.58,105.637,0.9879999756813049,545.757,190.563,0.9990000128746033
159,536.869,689.453,0.9990000128746033,582.068,666.234,0.9990000128746033,576.82,602.51,1.0,618.816,636.739,0.9990000128746033,603.285,390.624,1.0,625.025,429.522,0.9990000128746033,648.544,466.772,1.0,1017.684,251.362,0.9890000224113464,1019.789,365.767,0.9869999885559082,1030.79,499.038,0.9990000128746033,478.153,41.672,0.9909999966621399,522.58,105.637,0.9890000224113464,545.828,190.595,0.9990000128746033
160,536.966,689.387,0.9990000128746033,582.067,666.368,0.9990000128746033,576.82,602.767,1.0,618.816,636.739,0.9990000128746033,603.285,390.54,1.0,624.199,429.273,0.9990000128746033,648.133,466.284,1.0,1017.935,251.339,0.9900000095367432,1020.077,365.207,0.9900000095367432,1030.79,498.99,0.9990000128746033,478.073,41.664,0.9900000095367432,522.643,105.728,0.9879999756813049,546.028,190.595,0.9990000128746033
161,537.331,689.264,0.9990000128746033,582.024,666.387,0.9990000128746033,576.82,603.196,1.0,618.972,636.601,0.9990000128746033,603.164,390.624,1.0,624.137,429.273,0.9990000128746033,648.133,465.949,1.0,1017.978,250.54,0.9900000095367432,1020.085,365.137,0.9869999885559082,1031.195,498.669,0.9990000128746033,477.952,41.644,0.9909999966621399,522.741,105.728,0.9869999885559082,546.028,190.563,0.9990000128746033
162,537.331,689.059,0.9990000128746033,582.024,666.596,0.9990000128746033,576.942,603.664,1.0,618.972,636.601,0.9990000128746033,603.164,390.624,1.0,623.67,429.203,0.9990000128746033,648.452,465.907,1.0,1018.347,250.433,0.9940000176429749,1020.452,365.137,0.9869999885559082,1031.663,498.669,0.9990000128746033,477.952,41.664,0.9909999966621399,522.667,105.728,0.9879999756813049,546.028,190.553,0.9990000128746033
163,537.435,688.965,0.9980000257492065,581.935,666.725,0.9990000128746033,577.122,603.998,1.0,619.302,636.601,0.9990000128746033,603.164,390.777,1.0,622.59,429.035,0.9990000128746033,648.452,465.734,1.0,1019.091,250.412,0.9909999966621399,1024.368,364.701,0.9900000095367432,1035.836,498.383,0.9990000128746033,478.05,41.669,0.9900000095367432,522.706,105.768,0.9879999756813049,545.904,190.553,0.9990000128746033
164,537.435,688.956,0.9990000128746033,581.895,666.92,0.9990000128746033,577.708,604.084,1.0,619.319,636.601,0.9990000128746033,598.304,390.777,1.0,622.339,429.01,0.9990000128746033,648.452,465.656,1.0,1033.494,245.031,0.9879999756813049,1035.765,364.591,0.984000027179718,1036.992,498.363,1.0,478.05,41.669,0.9909999966621399,522.721,105.768,0.9869999885559082,545.819,190.553,0.9990000128746033
165,537.435,688.965,0.9990000128746033,581.879,666.959,0.9990000128746033,577.708,604.084,1.0,619.319,636.601,0.9990000128746033,597.985,390.777,1.0,622.092,428.903,0.9990000128746033,648.452,465.572,1.0,1044.776,244.285,0.9959999918937683,1046.207,364.359,0.9860000014305115,1052.629,497.519,0.9990000128746033,478.12,41.702,0.9909999966621399,522.721,105.768,0.9879999756813049,545.799,190.582,0.9990000128746033
166,537.428,688.965,0.9990000128746033,581.879,666.92,0.9990000128746033,577.708,604.125,1.0,619.319,636.574,0.9990000128746033,597.768,390.74,1.0,622.092,428.903,0.9990000128746033,648.35,465.572,1.0,1065.887,243.32,0.9940000176429749,1072.809,364.359,0.9879999756813049,1086.184,497.279,0.9990000128746033,478.12,41.702,0.9919999837875366,522.721,105.759,0.9869999885559082,545.776,190.722,0.9990000128746033
167,537.428,689.06,0.9990000128746033,581.919,666.959,0.9990000128746033,577.708,604.094,1.0,619.406,636.574,0.9990000128746033,597.743,390.574,1.0,622.092,428.903,0.9990000128746033,648.346,465.656,1.0,1074.651,243.32,0.9959999918937683,1077.239,364.359,0.984000027179718,1087.991,497.279,0.9980000257492065,478.083,41.702,0.9919999837875366,522.721,105.752,0.9869999885559082,545.775,190.722,0.9990000128746033
168,537.295,689.253,0.9980000257492065,581.919,667.04,0.9990000128746033,577.635,604.094,1.0,619.563,636.719,0.9990000128746033,597.681,390.522,1.0,622.166,429.002,0.9990000128746033,648.287,466.093,1.0,1080.7,243.32,0.9929999709129333,1083.747,364.018,0.9800000190734863,1093.456,496.751,0.9990000128746033,478.083,41.657,0.9909999966621399,522.724,105.746,0.9869999885559082,545.694,190.728,0.9990000128746033
169,537.295,689.315,0.9980000257492065,582.201,667.048,0.9990000128746033,577.635,604.094,1.0,619.814,636.719,0.9990000128746033,597.14,390.574,1.0,622.247,429.002,0.9990000128746033,648.287,466.325,1.0,1081.151,243.836,0.9940000176429749,1084.491,364.141,0.9890000224113464,1095.547,496.751,0.9990000128746033,478.04,41.655,0.9909999966621399,522.731,105.746,0.9869999885559082,545.681,190.755,0.9990000128746033
170,537.42,689.412,0.9980000257492065,582.201,667.048,0.9990000128746033,577.667,604.094,1.0,619.888,636.387,0.9990000128746033,597.133,390.574,1.0,622.247,429.002,0.9990000128746033,647.722,466.325,0.9990000128746033,1089.947,245.172,0.9950000047683716,1093.125,364.413,0.9900000095367432,1096.36,495.994,0.9990000128746033,478.006,41.533,0.9909999966621399,522.724,105.734,0.9879999756813049,545.652,190.774,0.9990000128746033
171,537.42,689.424,0.9980000257492065,581.983,667.048,0.9990000128746033,577.831,603.969,1.0,619.888,636.027,0.9990000128746033,597.133,390.609,1.0,622.18,428.526,0.9990000128746033,647.722,466.755,1.0,1093.877,245.848,0.9950000047683716,1094.165,364.413,0.9860000014305115,1099.862,496.751,1.0,478.006,41.533,0.9909999966621399,522.704,105.698,0.9869999885559082,545.652,190.796,0.9990000128746033
172,537.225,689.424,0.9990000128746033,582.142,666.96,0.9990000128746033,578.269,603.56,1.0,620.759,635.92,0.9990000128746033,597.14,390.609,1.0,622.305,428.798,0.9990000128746033,650.065,467.014,1.0,1094.371,246.521,0.9929999709129333,1094.165,364.654,0.9909999966621399,1099.932,496.342,1.0,478.006,41.533,0.9909999966621399,522.714,105.698,0.9869999885559082,545.652,190.796,0.9990000128746033
